season,week,team_name,team_name_games,opponent,fantasy_points,points_allowed_passing,points_allowed_receiving,points_allowed_return_team,points_allowed_rushing,points_allowed_total,points_scored
2014,12,SD,LAC,LAR,22.0,10.68,34.800000000000004,0.0,13.4,58.88,24.0
2014,12,SEA,SEA,ARI,12.0,4.96,19.9,0.0,6.4,31.26,9.0
2014,12,SF,SF,WAS,9.0,4.24,16.1,0.0,17.6,37.94000000000001,19.0
2014,12,SL,LAR,LAC,20.0,14.64,47.6,0.0,18.8,81.03999999999998,27.0
2014,12,TB,TB,CHI,16.0,9.2,27.500000000000004,0.0,21.2,57.90000000000001,27.0
2014,12,TEN,TEN,PHI,26.0,14.28,51.7,6.0,28.4,100.38,55.0
2014,12,WAS,WAS,SF,19.0,13.24,41.60000000000001,0.0,6.6,61.44000000000001,17.0
2014,13,ARZ,ARI,ATL,26.0,21.44,63.1,0.0,14.2,98.74,35.0
2014,13,ATL,ATL,ARI,16.0,13.76,45.40000000000001,0.0,3.5000000000000004,62.66,22.0
2014,13,BLT,BAL,LAC,28.0,26.32,71.29999999999998,0.0,12.4,110.01999999999998,46.0
2014,13,BUF,BUF,CLE,13.0,8.2,37.0,0.0,9.4,54.6,16.0
2014,13,CAR,CAR,MIN,26.0,13.52,31.3,0.0,7.2,52.02,25.0
2014,13,CHI,CHI,DET,22.0,23.6,67.99999999999999,0.0,21.1,112.7,46.0
2014,13,CIN,CIN,TB,9.0,6.6000000000000005,26.5,0.0,13.1,46.2,19.0
2014,13,CLV,CLE,BUF,25.0,9.6,33.5,0.0,10.6,53.7,20.0
2014,13,DAL,DAL,PHI,21.0,12.68,37.7,0.0,33.599999999999994,83.97999999999998,33.0
2014,13,DEN,DEN,KC,19.0,13.12,32.8,0.0,4.1,50.02,28.0
2014,13,DET,DET,CHI,21.0,17.200000000000006,55.50000000000001,0.0,1.3,74.00000000000001,29.0
2014,13,GB,GB,NE,19.0,17.8,47.50000000000001,0.0,14.400000000000002,79.7,33.0
2014,13,HST,HOU,TEN,22.0,16.0,49.0,0.0,8.3,73.3,51.0
2014,13,IND,IND,WAS,30.0,27.68,72.69999999999997,0.0,0.7000000000000002,101.07999999999998,57.0
2014,13,JAX,JAX,NYG,21.0,13.88,40.7,0.0,23.6,78.18,30.0
2014,13,KC,KC,DEN,24.0,15.16,38.4,0.0,18.1,71.66,41.0
2014,13,MIA,MIA,NYJ,16.0,1.6,10.0,0.0,31.7,43.3,13.0
2014,13,MIN,MIN,CAR,14.0,10.76,34.4,0.0,17.8,62.96,25.0
2014,13,NE,NE,GB,22.0,22.72,60.80000000000001,0.0,13.0,96.52,38.0
2014,13,NO,NO,PIT,22.0,23.4,71.5,0.0,16.3,111.2,58.0
2014,13,NYG,NYG,JAX,13.0,11.76,35.90000000000001,0.0,11.800000000000002,59.46000000000001,19.0
2014,13,NYJ,NYJ,MIA,13.0,8.4,36.0,0.0,13.4,57.8,16.0
2014,13,OAK,OAK,LAR,24.0,15.32,36.8,0.0,41.2,93.32,46.0
2014,13,PHI,PHI,DAL,11.0,5.96,26.9,0.0,15.3,48.16,16.0
2014,13,PIT,PIT,NO,36.0,30.28,65.2,0.0,14.3,109.78,47.0
2014,13,SD,LAC,BAL,22.0,17.0,44.0,0.0,18.5,79.5,51.0
2014,13,SEA,SEA,SF,10.0,2.84,20.100000000000005,0.0,6.4,29.34000000000001,9.0
2014,13,SF,SF,SEA,17.0,13.44,37.10000000000001,0.0,11.7,62.24000000000001,19.0
2014,13,SL,LAR,OAK,16.0,6.2,37.50000000000001,0.0,4.1000000000000005,47.80000000000001,12.0
2014,13,TB,TB,CIN,17.0,8.479999999999999,34.7,0.0,17.200000000000006,60.38,14.0
2014,13,TEN,TEN,HOU,50.0,38.32,81.79999999999998,0.0,9.900000000000002,130.01999999999998,57.0
2014,13,WAS,WAS,IND,44.0,33.8,74.5,0.0,14.6,122.9,61.0
2014,14,ARZ,ARI,KC,15.0,14.72,46.3,0.0,18.6,79.61999999999998,20.0
2014,14,ATL,ATL,GB,32.0,25.08,62.70000000000002,0.0,27.9,115.68000000000002,67.0
2014,14,BLT,BAL,MIA,14.0,13.08,40.2,0.0,4.3000000000000025,57.58,25.0
2014,14,BUF,BUF,DEN,13.0,4.92,22.3,0.0,31.300000000000004,58.52,30.0
2014,14,CAR,CAR,NO,15.0,12.4,41.99999999999999,0.0,7.199999999999998,61.59999999999999,28.0
2014,14,CHI,CHI,DAL,28.0,20.2,49.0,0.0,31.4,100.6,53.0
2014,14,CIN,CIN,PIT,26.0,26.0,65.50000000000001,0.0,31.3,122.8,52.0
2014,14,CLV,CLE,IND,24.0,17.759999999999994,51.40000000000001,0.0,13.299999999999995,82.46,25.0
2014,14,DAL,DAL,CHI,18.0,20.64,60.1,0.0,13.5,94.24,44.0
2014,14,DEN,DEN,BUF,21.0,16.200000000000006,56.5,0.0,11.4,84.10000000000002,17.0
2014,14,DET,DET,TB,18.0,16.0,46.99999999999999,0.0,3.5,66.5,35.0
2014,14,GB,GB,ATL,34.0,30.0,73.50000000000003,0.0,15.1,118.60000000000002,55.0
2014,14,HST,HOU,JAX,18.0,11.2,36.5,0.0,7.4,55.1,13.0
2014,14,IND,IND,CLE,14.0,3.6000000000000005,21.000000000000004,0.0,17.1,41.70000000000001,24.0
2014,14,JAX,JAX,HOU,11.0,5.4,18.0,0.0,32.90000000000001,56.3,33.0
2014,14,KC,KC,ARI,18.0,13.56,37.40000000000001,0.0,12.1,63.06000000000001,21.0
2014,14,MIA,MIA,BAL,21.0,17.759999999999994,51.4,0.0,30.3,99.46,34.0
2014,14,MIN,MIN,NYJ,18.0,13.16,40.4,0.0,14.800000000000004,68.36,40.0
2014,14,NE,NE,LAC,15.0,10.56,32.9,0.0,5.3,48.76,20.0
2014,14,NO,NO,CAR,32.0,21.04,49.1,0.0,37.1,107.23999999999998,47.0
2014,14,NYG,NYG,TEN,16.0,6.24,32.1,0.0,2.1000000000000014,40.44000000000001,7.0
2014,14,NYJ,NYJ,MIN,33.0,23.4,56.5,0.0,11.4,91.3,30.0
2014,14,OAK,OAK,SF,19.0,8.96,32.40000000000001,0.0,9.700000000000003,51.06000000000001,31.0
2014,14,PHI,PHI,SEA,18.0,18.52,47.30000000000001,0.0,22.8,88.62,36.0
2014,14,PIT,PIT,CIN,16.0,21.08,57.20000000000001,0.0,10.1,88.38000000000002,39.0
2014,14,SD,LAC,NE,27.0,19.68,55.70000000000002,0.0,8.700000000000001,84.08000000000001,29.0
2014,14,SEA,SEA,PHI,20.0,10.84,26.6,0.0,3.7,41.14,26.0
2014,14,SF,SF,OAK,25.0,22.16,54.4,0.0,8.499999999999998,85.06,30.0
2014,14,SL,LAR,WAS,18.0,7.28,34.7,0.0,-1.4999999999999998,40.48,12.0
2014,14,TB,TB,DET,28.0,24.44,62.10000000000001,0.0,15.300000000000002,101.84,46.0
2014,14,TEN,TEN,NYG,23.0,13.4,45.0,0.0,20.2,78.60000000000002,30.0
2014,14,WAS,WAS,LAR,24.0,16.52,41.3,6.0,9.0,72.82000000000002,22.0
2014,15,ARZ,ARI,LAR,15.0,8.16,32.9,0.0,4.9,45.96,6.0
2014,15,ATL,ATL,PIT,9.0,14.4,49.50000000000001,0.0,16.5,80.4,33.0
2014,15,BLT,BAL,JAX,13.0,8.16,33.9,0.0,8.2,50.25999999999999,18.0
2014,15,BUF,BUF,GB,24.0,5.4,27.000000000000004,0.0,19.8,52.2,13.0
2014,15,CAR,CAR,TB,20.0,9.16,27.9,0.0,13.1,50.16,23.0
2014,15,CHI,CHI,NO,28.0,27.0,68.0,0.0,12.3,107.3,43.0
2014,15,CIN,CIN,CLE,14.0,1.2000000000000002,13.000000000000002,0.0,5.300000000000002,19.500000000000004,0.0
2014,15,CLV,CLE,CIN,17.0,3.68,16.7,0.0,38.4,58.78,30.0
2014,15,DAL,DAL,PHI,12.0,8.08,31.700000000000006,0.0,25.5,65.28,45.0
2014,15,DEN,DEN,LAC,19.0,11.28,41.2,0.0,5.6000000000000005,58.08000000000001,16.0
2014,15,DET,DET,MIN,21.0,14.6,53.0,0.0,11.6,79.19999999999997,20.0
2014,15,GB,GB,BUF,15.0,5.32,22.8,6.0,9.3,43.42,19.0
2014,15,HST,HOU,IND,23.0,14.48,37.7,0.0,11.0,63.18000000000001,17.0
2014,15,IND,IND,HOU,7.0,5.28,22.2,0.0,9.9,37.38,16.0
2014,15,JAX,JAX,BAL,21.0,12.84,36.1,0.0,9.300000000000002,58.24000000000001,14.0
2014,15,KC,KC,OAK,18.0,12.88,41.7,0.0,5.800000000000002,60.38,25.0
2014,15,MIA,MIA,NE,26.0,18.48,49.20000000000001,0.0,20.8,88.48000000000002,41.0
2014,15,MIN,MIN,DET,14.0,10.12,29.800000000000004,0.0,8.0,47.92,22.0
2014,15,NE,NE,MIA,22.0,15.84,53.1,0.0,3.4000000000000004,72.33999999999997,25.0
2014,15,NO,NO,CHI,21.0,12.76,39.9,0.0,10.300000000000002,62.96,31.0
2014,15,NYG,NYG,WAS,15.0,15.0,44.5,0.0,8.400000000000002,67.9,31.0
2014,15,NYJ,NYJ,TEN,7.0,10.4,32.0,0.0,8.9,51.3,15.0
2014,15,OAK,OAK,KC,24.0,19.880000000000006,48.70000000000001,6.0,15.3,89.88000000000002,37.0
2014,15,PHI,PHI,DAL,28.0,22.6,55.5,0.0,21.5,99.6,38.0
2014,15,PIT,PIT,ATL,25.0,19.4,54.00000000000001,0.0,9.700000000000003,83.10000000000002,20.0
2014,15,SD,LAC,DEN,19.0,13.32,36.3,0.0,9.1,58.72000000000001,28.0
2014,15,SEA,SEA,SF,6.0,5.64,19.6,0.0,20.0,45.24,13.0
2014,15,SF,SF,SEA,15.0,9.72,28.8,0.0,21.200000000000006,59.72,17.0
2014,15,SL,LAR,ARI,14.0,5.5600000000000005,21.9,0.0,12.300000000000002,39.76000000000001,12.0
2014,15,TB,TB,CAR,22.0,15.08,46.2,0.0,8.400000000000002,69.67999999999999,25.0
2014,15,TEN,TEN,NYJ,13.0,11.16,31.9,0.0,17.4,60.46,16.0
2014,15,WAS,WAS,NYG,25.0,22.0,54.5,0.0,4.9,81.4,30.0
2014,16,ARZ,ARI,SEA,26.0,21.56,56.39999999999999,0.0,42.7,120.66,35.0
2014,16,ATL,ATL,NO,19.0,14.52,50.3,0.0,7.700000000000001,72.52000000000002,20.0
2014,16,BLT,BAL,HOU,20.0,10.6,33.5,0.0,12.3,56.4,37.0
2014,16,BUF,BUF,OAK,22.0,16.560000000000002,41.90000000000001,0.0,12.0,70.46000000000002,44.0
2014,16,CAR,CAR,CLE,15.0,9.64,27.6,0.0,8.4,45.64,19.0
2014,16,CHI,CHI,DET,15.0,7.7200000000000015,35.30000000000001,0.0,23.8,66.82000000000001,32.0
2014,16,CIN,CIN,DEN,29.0,16.439999999999998,57.1,0.0,14.5,88.03999999999998,34.0
2014,16,CLV,CLE,CAR,18.0,11.04,35.1,0.0,24.9,71.03999999999998,23.0
2014,16,DAL,DAL,IND,10.0,11.4,44.49999999999999,0.0,0.09999999999999998,55.99999999999999,37.0
2014,16,DEN,DEN,CIN,28.0,12.84,33.1,0.0,24.70000000000001,70.64000000000001,43.0
2014,16,DET,DET,CHI,19.0,14.24,41.6,0.0,6.4,62.24,14.0
2014,16,GB,GB,TB,10.0,4.88,20.7,0.0,1.6,27.18,9.0
2014,16,HST,HOU,BAL,23.0,12.8,41.99999999999999,0.0,1.3,56.1,19.0
2014,16,IND,IND,DAL,42.0,30.44,65.6,0.0,16.8,112.84,48.0
2014,16,JAX,JAX,TEN,13.0,15.48,46.7,0.0,9.5,71.68,19.0
2014,16,KC,KC,PIT,15.0,12.8,37.0,0.0,12.8,62.6,20.0
2014,16,MIA,MIA,MIN,20.0,17.36,47.40000000000001,0.0,23.9,88.66000000000003,57.0
2014,16,MIN,MIN,MIA,34.0,30.84,81.1,0.0,17.0,128.94,47.0
2014,16,NE,NE,NYJ,18.0,11.4,35.5,0.0,11.6,58.5,22.0
2014,16,NO,NO,ATL,17.0,16.880000000000006,53.2,0.0,12.1,82.18,30.0
2014,16,NYG,NYG,LAR,20.0,18.6,53.0,0.0,16.6,88.19999999999997,45.0
2014,16,NYJ,NYJ,NE,14.0,10.28,35.70000000000001,0.0,14.5,60.48000000000001,23.0
2014,16,OAK,OAK,BUF,26.0,23.16,66.9,0.0,-0.6999999999999998,89.36,36.0
2014,16,PHI,PHI,WAS,8.0,7.8000000000000025,30.000000000000004,0.0,26.0,63.8,39.0
2014,16,PIT,PIT,KC,11.0,12.68,45.7,0.0,1.9,60.28,18.0
2014,16,SD,LAC,SF,20.0,8.56,24.9,0.0,47.50000000000001,80.96000000000002,53.0
2014,16,SEA,SEA,ARI,7.0,7.6400000000000015,30.60000000000001,0.0,2.9,41.14000000000001,18.0
2014,16,SF,SF,LAC,40.0,27.24,76.10000000000002,0.0,9.8,113.14,38.0
2014,16,SL,LAR,NYG,30.0,27.64,69.60000000000001,0.0,18.8,116.04,49.0
2014,16,TB,TB,GB,19.0,16.72,53.30000000000001,0.0,18.1,88.12,20.0
2014,16,TEN,TEN,JAX,14.0,8.96,25.4,0.0,27.7,62.06,27.0
2014,16,WAS,WAS,PHI,28.0,21.8,67.50000000000001,0.0,17.4,106.7,24.0
2014,17,ARZ,ARI,SF,19.0,16.16,39.9,0.0,20.6,76.66,32.0
2014,17,ATL,ATL,CAR,18.0,8.56,22.4,0.0,25.4,56.36000000000001,22.0
2014,17,BLT,BAL,CLE,6.0,6.08,24.700000000000006,0.0,14.9,45.68,22.0
2014,17,BUF,BUF,NE,7.0,6.800000000000002,26.000000000000004,0.0,11.6,44.40000000000001,15.0
2014,17,CAR,CAR,ATL,12.0,8.4,38.5,0.0,6.300000000000002,53.2,9.0
2014,17,CHI,CHI,MIN,18.0,11.36,35.4,0.0,12.1,58.86,13.0
2014,17,CIN,CIN,PIT,20.0,18.68,55.7,6.0,-1.1,79.28,39.0
2014,17,CLV,CLE,BAL,27.0,20.48,52.20000000000002,0.0,9.3,81.98000000000002,20.0
2014,17,DAL,DAL,WAS,19.0,15.439999999999998,51.1,0.0,15.3,81.84,29.0
2014,17,DEN,DEN,OAK,15.0,9.32,30.800000000000004,0.0,2.7,42.82000000000001,14.0
2014,17,DET,DET,GB,20.0,17.279999999999998,44.2,6.0,19.2,86.68,46.0
2014,17,GB,GB,DET,27.0,20.68,49.70000000000001,0.0,9.1,79.48000000000002,32.0
2014,17,HST,HOU,JAX,16.0,9.6,27.5,0.0,10.1,47.2,23.0
2014,17,IND,IND,TEN,15.0,7.16,18.4,0.0,10.2,35.76000000000001,28.0
2014,17,JAX,JAX,HOU,22.0,17.0,49.49999999999999,0.0,16.3,82.8,27.0
2014,17,KC,KC,LAC,14.0,9.64,39.1,0.0,15.2,63.94,7.0
2014,17,MIA,MIA,NYJ,30.0,27.84,68.1,0.0,14.400000000000002,110.34,43.0
2014,17,MIN,MIN,CHI,9.0,6.88,28.700000000000006,0.0,9.9,45.48,15.0
2014,17,NE,NE,BUF,15.0,11.04,31.6,0.0,14.4,57.04,17.0
2014,17,NO,NO,TB,16.0,7.600000000000001,24.500000000000004,0.0,24.300000000000004,56.40000000000001,26.0
2014,17,NYG,NYG,PHI,25.0,18.68,52.70000000000001,0.0,22.4,93.78,34.0
2014,17,NYJ,NYJ,MIA,14.0,14.36,43.40000000000001,0.0,29.9,87.66000000000003,42.0
2014,17,OAK,OAK,DEN,22.0,16.520000000000003,46.8,0.0,28.70000000000001,92.02,47.0
2014,17,PHI,PHI,NYG,16.0,20.16,62.9,0.0,13.6,96.66,38.0
2014,17,PIT,PIT,CIN,31.0,15.759999999999998,47.90000000000001,0.0,11.6,75.26,29.0
2014,17,SD,LAC,KC,15.0,6.28,27.7,0.0,11.1,45.08,19.0
2014,17,SEA,SEA,LAR,19.0,7.7200000000000015,35.30000000000001,0.0,2.2,45.22000000000001,6.0
2014,17,SF,SF,ARI,23.0,17.64,55.1,0.0,9.8,82.54,29.0
2014,17,SL,LAR,SEA,15.0,8.56,30.4,0.0,13.1,52.06,14.0
2014,17,TB,TB,NO,20.0,12.24,44.1,0.0,17.0,73.34,27.0
2014,17,TEN,TEN,IND,31.0,24.6,61.00000000000001,0.0,4.4,90.0,33.0
2014,17,WAS,WAS,DAL,26.0,18.96,52.89999999999999,0.0,29.4,101.26,44.0
2015,1,ARZ,ARI,NO,14.0,17.200000000000006,56.50000000000001,0.0,5.400000000000001,79.10000000000002,37.0
2015,1,ATL,ATL,PHI,16.0,15.439999999999998,57.6,0.0,18.3,91.34,36.0
2015,1,BLT,BAL,DEN,16.0,6.0,29.5,0.0,6.900000000000001,42.4,13.0
2015,1,BUF,BUF,IND,19.0,15.72,49.3,0.0,6.4,71.42,18.0
2015,1,CAR,CAR,JAX,19.0,9.32,33.300000000000004,0.0,9.6,52.22000000000001,15.0
2015,1,CHI,CHI,GB,24.0,19.56,45.90000000000001,0.0,19.3,84.76,37.0
2015,1,CIN,CIN,OAK,20.0,15.12,47.29999999999999,0.0,4.300000000000002,66.72,25.0
2015,1,CLV,CLE,NYJ,20.0,14.16,37.4,0.0,25.4,76.96,37.0
2015,1,DAL,DAL,NYG,8.0,7.72,29.300000000000004,0.0,15.9,52.92,38.0
2015,1,DEN,DEN,BAL,14.0,2.68,20.7,0.0,7.3,30.68,7.0
2015,1,DET,DET,LAC,26.0,22.12,69.30000000000001,0.0,19.6,111.02,45.0
2015,1,GB,GB,CHI,16.0,12.0,37.5,0.0,24.90000000000001,74.4,41.0
2015,1,HST,HOU,KC,26.0,21.72,53.30000000000001,0.0,9.7,84.72000000000001,39.0
2015,1,IND,IND,BUF,14.0,11.8,30.5,0.0,24.5,66.8,39.0
2015,1,JAX,JAX,CAR,21.0,10.0,32.5,0.0,10.5,53.0,20.0
2015,1,KC,KC,HOU,18.0,20.36,58.4,0.0,9.8,88.56,36.0
2015,1,MIA,MIA,WAS,23.0,9.84,36.1,0.0,14.1,60.040000000000006,16.0
2015,1,MIN,MIN,SF,11.0,6.6000000000000005,25.000000000000004,0.0,34.99999999999999,66.6,20.0
2015,1,NE,NE,PIT,14.0,17.04,54.10000000000001,0.0,19.4,90.54,43.0
2015,1,NO,NO,ARI,26.0,24.28,58.2,0.0,16.0,98.48,37.0
2015,1,NYG,NYG,DAL,36.0,24.24,69.60000000000001,0.0,6.0,99.84,27.0
2015,1,NYJ,NYJ,CLE,22.0,12.239999999999998,38.1,0.0,4.400000000000001,54.74,22.0
2015,1,OAK,OAK,CIN,20.0,18.76,51.4,0.0,24.700000000000006,94.86,45.0
2015,1,PHI,PHI,ATL,27.0,17.92,53.3,0.0,10.5,81.72,32.0
2015,1,PIT,PIT,NE,33.0,27.52,63.3,0.0,6.0,96.82,34.0
2015,1,SD,LAC,DET,25.0,15.84,46.10000000000001,0.0,10.9,72.84,34.0
2015,1,SEA,SEA,LAR,24.0,15.88,44.7,6.0,13.6,80.18,40.0
2015,1,SF,SF,MIN,13.0,8.24,34.6,0.0,7.1,49.94000000000001,3.0
2015,1,SL,LAR,SEA,23.0,13.04,47.1,6.0,12.400000000000002,78.53999999999998,29.0
2015,1,TB,TB,TEN,36.0,24.36,51.4,0.0,14.7,90.46,48.0
2015,1,TEN,TEN,TB,18.0,14.4,41.0,0.0,5.2,60.6,38.0
2015,1,WAS,WAS,MIA,14.0,13.04,39.6,6.0,5.400000000000002,64.03999999999999,23.0
2015,2,ARZ,ARI,CHI,26.0,11.64,41.1,0.0,12.9,65.63999999999999,47.0
2015,2,ATL,ATL,NYG,24.0,19.68,54.7,0.0,5.700000000000001,80.08000000000001,26.0
2015,2,BLT,BAL,OAK,30.0,25.04,68.1,0.0,15.7,108.84,49.0
2015,2,BUF,BUF,NE,34.0,30.64,81.60000000000002,0.0,7.6,119.84,58.0
2015,2,CAR,CAR,HOU,13.0,12.76,43.9,0.0,12.1,68.76,29.0
2015,2,CHI,CHI,ARI,36.0,22.4,51.0,6.0,17.5,96.9,48.0
2015,2,CIN,CIN,LAC,20.0,16.64,46.6,0.0,11.1,74.34,37.0
2015,2,CLV,CLE,TEN,30.0,18.28,48.19999999999999,0.0,8.600000000000001,75.07999999999998,26.0
2015,2,DAL,DAL,PHI,15.0,10.96,39.90000000000001,0.0,-1.3000000000000005,49.56000000000001,16.0
2015,2,DEN,DEN,KC,12.0,5.6400000000000015,25.1,0.0,22.7,53.44,36.0
2015,2,DET,DET,MIN,16.0,10.12,28.3,0.0,27.90000000000001,66.32000000000001,38.0
2015,2,GB,GB,SEA,21.0,15.240000000000002,40.10000000000001,0.0,11.900000000000002,67.24000000000001,29.0
2015,2,HST,HOU,CAR,23.0,14.8,40.50000000000001,0.0,23.200000000000006,78.50000000000001,30.0
2015,2,IND,IND,NYJ,26.0,16.759999999999998,47.40000000000001,0.0,8.100000000000001,72.26000000000002,26.0
2015,2,JAX,JAX,MIA,23.0,22.36,62.90000000000001,0.0,4.5,89.76,32.0
2015,2,KC,KC,DEN,30.0,21.24,56.6,0.0,6.1000000000000005,83.94,25.0
2015,2,MIA,MIA,JAX,18.0,18.92,48.3,0.0,12.300000000000002,79.52000000000002,35.0
2015,2,MIN,MIN,DET,22.0,18.44,54.6,0.0,1.8,74.84,22.0
2015,2,NE,NE,BUF,32.0,18.68,51.70000000000001,0.0,22.0,92.38000000000002,50.0
2015,2,NO,NO,TB,23.0,12.28,33.7,0.0,15.900000000000002,61.88,32.0
2015,2,NYG,NYG,ATL,10.0,18.52,57.3,0.0,17.599999999999994,93.42,36.0
2015,2,NYJ,NYJ,IND,19.0,11.0,41.50000000000001,0.0,5.300000000000002,57.80000000000001,19.0
2015,2,OAK,OAK,BAL,28.0,22.36,62.40000000000001,0.0,16.900000000000002,101.66,51.0
2015,2,PHI,PHI,DAL,19.0,14.72,43.3,0.0,8.900000000000002,66.92,20.0
2015,2,PIT,PIT,SF,15.0,21.4,62.0,0.0,7.1000000000000005,90.5,34.0
2015,2,SD,LAC,CIN,26.0,20.56,47.40000000000001,0.0,13.500000000000002,81.46000000000002,36.0
2015,2,SEA,SEA,GB,20.0,17.96,47.40000000000001,0.0,10.7,76.06,37.0
2015,2,SF,SF,PIT,22.0,26.76,65.4,0.0,26.4,118.56000000000002,51.0
2015,2,SL,LAR,WAS,15.0,12.12,37.8,0.0,28.200000000000006,78.12,30.0
2015,2,TB,TB,NO,22.0,13.2,39.5,0.0,14.4,67.1,25.0
2015,2,TEN,TEN,CLE,20.0,14.88,33.2,6.0,13.6,67.68,40.0
2015,2,WAS,WAS,LAR,13.0,10.0,29.5,0.0,2.7,42.2,16.0
2015,3,ARZ,ARI,SF,11.0,-1.3199999999999998,11.2,0.0,16.3,26.18,19.0
2015,3,ATL,ATL,DAL,6.0,8.28,34.2,0.0,36.7,79.18,40.0
2015,3,BLT,BAL,CIN,26.0,26.32,66.3,0.0,12.6,105.22,40.0
2015,3,BUF,BUF,MIA,19.0,16.880000000000006,54.7,0.0,8.2,79.78000000000002,30.0
2015,3,CAR,CAR,NO,7.0,11.4,46.5,6.0,19.0,82.9,34.0
2015,3,CHI,CHI,SEA,18.0,13.4,39.49999999999999,6.0,15.900000000000002,74.8,26.0
2015,3,CIN,CIN,BAL,22.0,21.48,64.2,0.0,1.5,87.18,36.0
2015,3,CLV,CLE,OAK,20.0,20.56,51.4,0.0,21.5,93.46,39.0
2015,3,DAL,DAL,ATL,18.0,19.4,52.50000000000002,0.0,33.800000000000004,105.70000000000002,37.0
2015,3,DEN,DEN,DET,14.0,13.28,47.69999999999999,0.0,6.800000000000002,67.77999999999999,24.0
2015,3,DET,DET,DEN,23.0,19.96,57.90000000000001,0.0,10.1,87.96000000000002,30.0
2015,3,GB,GB,KC,12.0,14.6,47.00000000000001,0.0,21.5,83.1,56.0
2015,3,HST,HOU,TB,19.0,13.44,40.6,0.0,5.700000000000001,59.74,15.0
2015,3,IND,IND,TEN,22.0,20.68,62.2,0.0,20.8,103.68,45.0
2015,3,JAX,JAX,NE,26.0,22.32,64.30000000000001,0.0,36.49999999999999,123.12,63.0
2015,3,KC,KC,GB,38.0,33.32,75.30000000000003,0.0,12.3,120.92000000000002,44.0
2015,3,MIA,MIA,BUF,30.0,23.08,56.20000000000001,0.0,21.1,100.38,47.0
2015,3,MIN,MIN,LAC,21.0,19.36,55.90000000000001,0.0,9.0,84.26,14.0
2015,3,NE,NE,JAX,21.0,16.68,44.69999999999999,0.0,3.700000000000001,65.07999999999998,29.0
2015,3,NO,NO,CAR,28.0,20.6,53.5,0.0,17.900000000000006,92.0,27.0
2015,3,NYG,NYG,WAS,17.0,14.64,52.6,6.0,6.800000000000002,80.04,31.0
2015,3,NYJ,NYJ,PHI,12.0,8.719999999999999,24.8,6.0,16.3,55.82,36.0
2015,3,OAK,OAK,CLE,23.0,20.64,60.10000000000001,0.0,3.9,84.64000000000001,32.0
2015,3,PHI,PHI,NYJ,30.0,16.32,53.8,0.0,4.7,74.82,23.0
2015,3,PIT,PIT,LAR,13.0,6.88,29.2,0.0,7.1000000000000005,43.18,6.0
2015,3,SD,LAC,MIN,10.0,3.84,18.6,0.0,34.3,56.74,37.0
2015,3,SEA,SEA,CHI,13.0,2.52,10.8,0.0,9.8,23.12,6.0
2015,3,SF,SF,ARI,29.0,19.44,53.1,0.0,23.9,96.44,33.0
2015,3,SL,LAR,PIT,12.0,8.2,35.50000000000001,0.0,10.2,53.90000000000001,12.0
2015,3,TB,TB,HOU,18.0,12.12,40.8,0.0,22.599999999999994,75.52,25.0
2015,3,TEN,TEN,IND,24.0,16.4,47.0,0.0,23.300000000000004,86.70000000000002,41.0
2015,3,WAS,WAS,NYG,26.0,19.16,51.40000000000001,0.0,14.400000000000002,84.96000000000002,36.0
2015,4,ARZ,ARI,LAR,27.0,18.84,43.1,0.0,14.4,76.34,30.0
2015,4,ATL,ATL,HOU,26.0,22.28,60.7,0.0,9.4,92.38,27.0
2015,4,BLT,BAL,PIT,18.0,8.96,27.9,0.0,20.8,57.66,26.0
2015,4,BUF,BUF,NYG,27.0,19.48,49.2,0.0,7.2,75.88000000000002,28.0
2015,4,CAR,CAR,TB,28.0,15.48,53.70000000000001,0.0,18.1,87.28000000000002,35.0
2015,4,CHI,CHI,OAK,21.0,14.84,41.6,0.0,5.000000000000001,61.44,32.0
2015,4,CIN,CIN,KC,16.0,15.44,52.1,0.0,11.3,78.84,27.0
2015,4,CLV,CLE,LAC,28.0,26.32,65.3,0.0,9.1,100.72,42.0
2015,4,DAL,DAL,NO,21.0,22.36,64.4,0.0,16.3,103.06,32.0
2015,4,DEN,DEN,MIN,22.0,14.76,42.4,0.0,15.3,72.46000000000002,26.0
2015,4,DET,DET,SEA,22.0,15.48,44.7,0.0,2.400000000000002,62.58000000000001,13.0
2015,4,GB,GB,SF,10.0,5.4,22.5,0.0,5.9,33.8,9.0
2015,4,HST,HOU,ATL,14.0,14.24,41.1,0.0,37.5,92.84,48.0
2015,4,IND,IND,JAX,17.0,15.92,49.8,0.0,12.2,77.92,19.0
2015,4,JAX,JAX,IND,20.0,15.28,49.2,0.0,7.771561172376097e-16,64.48,22.0
2015,4,KC,KC,CIN,15.0,16.84,46.6,0.0,36.40000000000001,99.84,34.0
2015,4,MIA,MIA,NYJ,16.0,11.72,35.80000000000001,0.0,32.7,80.22,39.0
2015,4,MIN,MIN,DEN,19.0,10.52,35.80000000000001,0.0,20.4,66.72,29.0
2015,4,NO,NO,DAL,13.0,13.84,38.6,0.0,17.5,69.94,32.0
2015,4,NYG,NYG,BUF,15.0,13.96,45.4,0.0,5.5,64.86,28.0
2015,4,NYJ,NYJ,MIA,23.0,13.92,41.3,0.0,3.9,59.12000000000001,20.0
2015,4,OAK,OAK,CHI,27.0,18.24,52.1,0.0,5.8,76.14,34.0
