fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,player,player_game_count,player_id,position,season,team_name,thirty_attempts,thirty_made,thirty_percent,twenty_attempts,twenty_made,twenty_percent,week,team_name_games,opponent,over_under_line,weather_detail,weather_temperature,weather_wind_mph,spread_team,is_favorite
0,0,,1,0,0.0,47.1,0,0,,3,3,100.0,David Akers,1,295,K,2013,DET,0,0,,0,0,,10,DET,CHI,52,,47.0,6.0,1.5,1
0,0,,1,0,0.0,47.1,0,0,,3,3,100.0,David Akers,1,295,K,2013,DET,0,0,,0,0,,10,DET,CHI,52,,47.0,6.0,1.5,1
1,1,100.0,1,1,100.0,69.8,0,0,,0,0,,Phil Dawson,1,422,K,2013,SF,0,0,,1,1,100.0,10,SF,CAR,42.5,,62.0,6.0,5.5,1
1,1,100.0,1,1,100.0,69.8,0,0,,0,0,,Phil Dawson,1,422,K,2013,SF,0,0,,1,1,100.0,10,SF,CAR,42.5,,62.0,6.0,5.5,1
0,0,,0,0,,62.2,0,0,,2,2,100.0,Sebastian Janikowski,1,595,K,2013,OAK,1,1,100.0,1,1,100.0,10,OAK,NYG,41,Rain,53.0,14.0,-7.0,0
0,0,,0,0,,62.2,0,0,,2,2,100.0,Sebastian Janikowski,1,595,K,2013,OAK,1,1,100.0,1,1,100.0,10,OAK,NYG,41,Rain,53.0,14.0,-7.0,0
0,0,,0,0,,62.4,0,0,,2,2,100.0,Rian Lindell,1,754,K,2013,TB,1,1,100.0,1,1,100.0,10,TB,MIA,39.5,,73.0,5.0,-2.5,0
0,0,,0,0,,62.4,0,0,,2,2,100.0,Rian Lindell,1,754,K,2013,TB,1,1,100.0,1,1,100.0,10,TB,MIA,39.5,,73.0,5.0,-2.5,0
0,0,,0,0,,62.3,0,0,,3,3,100.0,Jay Feely,1,955,K,2013,ARZ,1,1,100.0,1,1,100.0,10,ARI,HOU,42,DOME,72.0,0.0,3.5,1
0,0,,0,0,,62.3,0,0,,3,3,100.0,Jay Feely,1,955,K,2013,ARZ,1,1,100.0,1,1,100.0,10,ARI,HOU,42,DOME,72.0,0.0,3.5,1
0,0,,0,0,,70.2,1,1,100.0,3,3,100.0,Rob Bironas,1,1218,K,2013,TEN,1,1,100.0,0,0,,10,TEN,JAX,42,,65.0,6.0,11.5,1
0,0,,0,0,,70.2,1,1,100.0,3,3,100.0,Rob Bironas,1,1218,K,2013,TEN,1,1,100.0,0,0,,10,TEN,JAX,42,,65.0,6.0,11.5,1
1,1,100.0,0,0,,66.3,0,0,,1,1,100.0,Matt Bryant,1,1223,K,2013,ATL,0,0,,0,0,,10,ATL,SEA,47,DOME,72.0,0.0,-3.0,0
1,1,100.0,0,0,,66.3,0,0,,1,1,100.0,Matt Bryant,1,1223,K,2013,ATL,0,0,,0,0,,10,ATL,SEA,47,DOME,72.0,0.0,-3.0,0
0,0,,0,0,,61.3,0,0,,3,3,100.0,Josh Brown,1,1520,K,2013,NYG,0,0,,1,1,100.0,10,NYG,OAK,41,Rain,53.0,14.0,7.0,1
0,0,,0,0,,61.3,0,0,,3,3,100.0,Josh Brown,1,1520,K,2013,NYG,0,0,,1,1,100.0,10,NYG,OAK,41,Rain,53.0,14.0,7.0,1
0,0,,1,1,100.0,64.8,0,0,,3,3,100.0,Josh Scobee,1,1858,K,2013,JAX,1,1,100.0,0,0,,10,JAX,TEN,42,,65.0,6.0,-11.5,0
0,0,,1,1,100.0,64.8,0,0,,3,3,100.0,Josh Scobee,1,1858,K,2013,JAX,1,1,100.0,0,0,,10,JAX,TEN,42,,65.0,6.0,-11.5,0
0,0,,1,0,0.0,47.0,0,0,,2,2,100.0,Mike Nugent,1,2264,K,2013,CIN,1,1,100.0,0,0,,10,CIN,BAL,43.5,,62.0,17.0,-2.0,0
0,0,,1,0,0.0,47.0,0,0,,2,2,100.0,Mike Nugent,1,2264,K,2013,CIN,1,1,100.0,0,0,,10,CIN,BAL,43.5,,62.0,17.0,-2.0,0
0,0,,0,0,,62.1,0,0,,1,1,100.0,Robbie Gould,1,2607,K,2013,CHI,1,1,100.0,1,1,100.0,10,CHI,DET,52,,47.0,6.0,-1.5,0
0,0,,0,0,,62.1,0,0,,1,1,100.0,Robbie Gould,1,2607,K,2013,CHI,1,1,100.0,1,1,100.0,10,CHI,DET,52,,47.0,6.0,-1.5,0
0,0,,1,1,100.0,48.3,0,0,,2,2,100.0,Nick Novak,1,2726,K,2013,SD,1,0,0.0,1,1,100.0,10,LAC,DEN,57,,78.0,6.0,-7.0,0
0,0,,1,1,100.0,48.3,0,0,,2,2,100.0,Nick Novak,1,2726,K,2013,SD,1,0,0.0,1,1,100.0,10,LAC,DEN,57,,78.0,6.0,-7.0,0
0,0,,0,0,,63.5,0,0,,2,2,100.0,Shaun Suisham,1,2796,K,2013,PIT,2,2,100.0,1,1,100.0,10,PIT,BUF,43,,46.0,21.0,2.5,1
0,0,,0,0,,63.5,0,0,,2,2,100.0,Shaun Suisham,1,2796,K,2013,PIT,2,2,100.0,1,1,100.0,10,PIT,BUF,43,,46.0,21.0,2.5,1
0,0,,0,0,,61.2,0,0,,4,4,100.0,Matt Prater,1,3471,K,2013,DEN,0,0,,0,0,,10,DEN,LAC,57,,78.0,6.0,7.0,1
0,0,,0,0,,61.2,0,0,,4,4,100.0,Matt Prater,1,3471,K,2013,DEN,0,0,,0,0,,10,DEN,LAC,57,,78.0,6.0,7.0,1
1,0,0.0,1,0,0.0,37.6,0,0,,1,1,100.0,Mason Crosby,1,3809,K,2013,GB,1,1,100.0,1,1,100.0,10,GB,PHI,47,,46.0,9.0,-1.0,0
1,0,0.0,1,0,0.0,37.6,0,0,,1,1,100.0,Mason Crosby,1,3809,K,2013,GB,1,1,100.0,1,1,100.0,10,GB,PHI,47,,46.0,9.0,-1.0,0
1,1,100.0,2,2,100.0,71.8,0,0,,3,3,100.0,Stephen Hauschka,1,4655,K,2013,SEA,1,1,100.0,0,0,,10,SEA,ATL,47,DOME,72.0,0.0,3.0,1
1,1,100.0,2,2,100.0,71.8,0,0,,3,3,100.0,Stephen Hauschka,1,4655,K,2013,SEA,1,1,100.0,0,0,,10,SEA,ATL,47,DOME,72.0,0.0,3.0,1
0,0,,0,0,,60.6,0,0,,1,1,100.0,Dan Carpenter,1,4697,K,2013,BUF,0,0,,1,1,100.0,10,BUF,PIT,43,,46.0,21.0,-2.5,0
0,0,,0,0,,60.6,0,0,,1,1,100.0,Dan Carpenter,1,4697,K,2013,BUF,0,0,,1,1,100.0,10,BUF,PIT,43,,46.0,21.0,-2.5,0
0,0,,0,0,,49.2,0,0,,7,7,100.0,Garrett Hartley,1,4900,K,2013,NO,1,0,0.0,0,0,,10,NO,DAL,53.5,DOME,72.0,0.0,5.5,1
0,0,,0,0,,49.2,0,0,,7,7,100.0,Garrett Hartley,1,4900,K,2013,NO,1,0,0.0,0,0,,10,NO,DAL,53.5,DOME,72.0,0.0,5.5,1
1,1,100.0,1,0,0.0,52.7,0,0,,1,1,100.0,Graham Gano,1,5443,K,2013,CAR,0,0,,0,0,,10,CAR,SF,42.5,,62.0,6.0,-5.5,0
1,1,100.0,1,0,0.0,52.7,0,0,,1,1,100.0,Graham Gano,1,5443,K,2013,CAR,0,0,,0,0,,10,CAR,SF,42.5,,62.0,6.0,-5.5,0
0,0,,1,1,100.0,49.6,0,0,,3,3,100.0,Alex Henery,1,6272,K,2013,PHI,1,0,0.0,1,1,100.0,10,PHI,GB,47,,46.0,9.0,1.0,1
0,0,,1,1,100.0,49.6,0,0,,3,3,100.0,Alex Henery,1,6272,K,2013,PHI,1,0,0.0,1,1,100.0,10,PHI,GB,47,,46.0,9.0,1.0,1
0,0,,0,0,,62.1,0,0,,2,2,100.0,Dan Bailey,1,6796,K,2013,DAL,1,1,100.0,0,0,,10,DAL,NO,53.5,DOME,72.0,0.0,-5.5,0
0,0,,0,0,,62.1,0,0,,2,2,100.0,Dan Bailey,1,6796,K,2013,DAL,1,1,100.0,0,0,,10,DAL,NO,53.5,DOME,72.0,0.0,-5.5,0
0,0,,1,1,100.0,63.1,0,0,,3,3,100.0,Kai Forbath,1,6860,K,2013,WAS,0,0,,1,1,100.0,10,WAS,MIN,48,DOME,72.0,0.0,1.0,1
0,0,,1,1,100.0,63.1,0,0,,3,3,100.0,Kai Forbath,1,6860,K,2013,WAS,0,0,,1,1,100.0,10,WAS,MIN,48,DOME,72.0,0.0,1.0,1
0,0,,2,1,50.0,58.7,0,0,,3,3,100.0,Randy Bullock,1,7154,K,2013,HST,0,0,,0,0,,10,HOU,ARI,42,DOME,72.0,0.0,-3.5,0
0,0,,2,1,50.0,58.7,0,0,,3,3,100.0,Randy Bullock,1,7154,K,2013,HST,0,0,,0,0,,10,HOU,ARI,42,DOME,72.0,0.0,-3.5,0
0,0,,0,0,,62.2,0,0,,5,5,100.0,Greg Zuerlein,1,7163,K,2013,SL,1,1,100.0,0,0,,10,LAR,IND,43,DOME,72.0,0.0,-7.0,0
0,0,,0,0,,62.2,0,0,,5,5,100.0,Greg Zuerlein,1,7163,K,2013,SL,1,1,100.0,0,0,,10,LAR,IND,43,DOME,72.0,0.0,-7.0,0
0,0,,1,1,100.0,64.2,0,0,,4,4,100.0,Blair Walsh,1,7167,K,2013,MIN,1,1,100.0,0,0,,10,MIN,WAS,48,DOME,72.0,0.0,-1.0,0
0,0,,1,1,100.0,64.2,0,0,,4,4,100.0,Blair Walsh,1,7167,K,2013,MIN,1,1,100.0,0,0,,10,MIN,WAS,48,DOME,72.0,0.0,-1.0,0
0,0,,1,1,100.0,82.9,0,0,,2,2,100.0,Justin Tucker,1,7604,K,2013,BLT,1,1,100.0,0,0,,10,BAL,CIN,43.5,,62.0,17.0,2.0,1
0,0,,1,1,100.0,82.9,0,0,,2,2,100.0,Justin Tucker,1,7604,K,2013,BLT,1,1,100.0,0,0,,10,BAL,CIN,43.5,,62.0,17.0,2.0,1
0,0,,1,1,100.0,63.5,0,0,,1,1,100.0,Caleb Sturgis,1,7948,K,2013,MIA,1,1,100.0,0,0,,10,MIA,TB,39.5,,73.0,5.0,2.5,1
0,0,,1,1,100.0,63.5,0,0,,1,1,100.0,Caleb Sturgis,1,7948,K,2013,MIA,1,1,100.0,0,0,,10,MIA,TB,39.5,,73.0,5.0,2.5,1
1,1,100.0,1,1,100.0,55.0,0,0,,3,3,100.0,Adam Vinatieri,1,226,K,2013,IND,1,1,100.0,0,0,,11,IND,TEN,42,,44.0,5.0,3.0,1
1,1,100.0,1,1,100.0,55.0,0,0,,3,3,100.0,Adam Vinatieri,1,226,K,2013,IND,1,1,100.0,0,0,,11,IND,TEN,42,,44.0,5.0,3.0,1
0,0,,0,0,,62.3,1,1,100.0,3,3,100.0,David Akers,1,295,K,2013,DET,1,1,100.0,0,0,,11,DET,PIT,45,Rain,60.0,12.0,3.0,1
0,0,,0,0,,62.3,1,1,100.0,3,3,100.0,David Akers,1,295,K,2013,DET,1,1,100.0,0,0,,11,DET,PIT,45,Rain,60.0,12.0,3.0,1
1,1,100.0,0,0,,70.1,0,0,,2,2,100.0,Phil Dawson,1,422,K,2013,SF,0,0,,1,1,100.0,11,SF,NO,49.5,DOME,72.0,0.0,-3.5,0
1,1,100.0,0,0,,70.1,0,0,,2,2,100.0,Phil Dawson,1,422,K,2013,SF,0,0,,1,1,100.0,11,SF,NO,49.5,DOME,72.0,0.0,-3.5,0
1,0,0.0,0,0,,50.5,0,0,,4,4,100.0,Sebastian Janikowski,1,595,K,2013,OAK,0,0,,0,0,,11,OAK,HOU,40.5,DOME (Open Roof),85.0,3.0,-10.5,0
1,0,0.0,0,0,,50.5,0,0,,4,4,100.0,Sebastian Janikowski,1,595,K,2013,OAK,0,0,,0,0,,11,OAK,HOU,40.5,DOME (Open Roof),85.0,3.0,-10.5,0
1,0,0.0,1,1,100.0,51.4,0,0,,5,5,100.0,Rian Lindell,1,754,K,2013,TB,1,1,100.0,0,0,,11,TB,ATL,43.5,,79.0,6.0,2.0,1
1,0,0.0,1,1,100.0,51.4,0,0,,5,5,100.0,Rian Lindell,1,754,K,2013,TB,1,1,100.0,0,0,,11,TB,ATL,43.5,,79.0,6.0,2.0,1
0,0,,0,0,,54.0,0,0,,3,3,100.0,Jay Feely,1,955,K,2013,ARZ,1,1,100.0,1,1,100.0,11,ARI,JAX,40.5,,79.0,8.0,9.0,1
0,0,,0,0,,54.0,0,0,,3,3,100.0,Jay Feely,1,955,K,2013,ARZ,1,1,100.0,1,1,100.0,11,ARI,JAX,40.5,,79.0,8.0,9.0,1
0,0,,0,0,,62.7,0,0,,3,3,100.0,Rob Bironas,1,1218,K,2013,TEN,1,1,100.0,1,1,100.0,11,TEN,IND,42,,44.0,5.0,-3.0,0
0,0,,0,0,,62.7,0,0,,3,3,100.0,Rob Bironas,1,1218,K,2013,TEN,1,1,100.0,1,1,100.0,11,TEN,IND,42,,44.0,5.0,-3.0,0
0,0,,2,2,100.0,68.9,0,0,,2,2,100.0,Matt Bryant,1,1223,K,2013,ATL,0,0,,0,0,,11,ATL,TB,43.5,,79.0,6.0,-2.0,0
0,0,,2,2,100.0,68.9,0,0,,2,2,100.0,Matt Bryant,1,1223,K,2013,ATL,0,0,,0,0,,11,ATL,TB,43.5,,79.0,6.0,-2.0,0
0,0,,0,0,,61.7,0,0,,2,2,100.0,Billy Cundiff,1,1230,K,2013,CLV,0,0,,2,2,100.0,11,CLE,CIN,40,,64.0,7.0,-4.5,0
0,0,,0,0,,61.7,0,0,,2,2,100.0,Billy Cundiff,1,1230,K,2013,CLV,0,0,,2,2,100.0,11,CLE,CIN,40,,64.0,7.0,-4.5,0
0,0,,1,1,100.0,63.5,0,0,,3,3,100.0,Josh Brown,1,1520,K,2013,NYG,0,0,,1,1,100.0,11,NYG,GB,40.5,Fog,61.0,2.0,3.0,1
0,0,,1,1,100.0,63.5,0,0,,3,3,100.0,Josh Brown,1,1520,K,2013,NYG,0,0,,1,1,100.0,11,NYG,GB,40.5,Fog,61.0,2.0,3.0,1
1,0,0.0,0,0,,54.7,0,0,,2,2,100.0,Josh Scobee,1,1858,K,2013,JAX,0,0,,0,0,,11,JAX,ARI,40.5,,79.0,8.0,-9.0,0
1,0,0.0,0,0,,54.7,0,0,,2,2,100.0,Josh Scobee,1,1858,K,2013,JAX,0,0,,0,0,,11,JAX,ARI,40.5,,79.0,8.0,-9.0,0
0,0,,1,1,100.0,64.4,0,0,,5,5,100.0,Mike Nugent,1,2264,K,2013,CIN,1,1,100.0,0,0,,11,CIN,CLE,40,,64.0,7.0,4.5,1
0,0,,1,1,100.0,64.4,0,0,,5,5,100.0,Mike Nugent,1,2264,K,2013,CIN,1,1,100.0,0,0,,11,CIN,CLE,40,,64.0,7.0,4.5,1
0,0,,1,1,100.0,81.9,0,0,,2,2,100.0,Robbie Gould,1,2607,K,2013,CHI,1,1,100.0,1,1,100.0,11,CHI,BAL,41,,68.0,24.0,3.5,1
0,0,,1,1,100.0,81.9,0,0,,2,2,100.0,Robbie Gould,1,2607,K,2013,CHI,1,1,100.0,1,1,100.0,11,CHI,BAL,41,,68.0,24.0,3.5,1
1,1,100.0,0,0,,67.3,0,0,,1,1,100.0,Nick Novak,1,2726,K,2013,SD,0,0,,2,2,100.0,11,LAC,MIA,44.5,,81.0,8.0,3.0,1
1,1,100.0,0,0,,67.3,0,0,,1,1,100.0,Nick Novak,1,2726,K,2013,SD,0,0,,2,2,100.0,11,LAC,MIA,44.5,,81.0,8.0,3.0,1
0,0,,0,0,,62.7,0,0,,4,4,100.0,Shaun Suisham,1,2796,K,2013,PIT,1,1,100.0,2,2,100.0,11,PIT,DET,45,Rain,60.0,12.0,-3.0,0
0,0,,0,0,,62.7,0,0,,4,4,100.0,Shaun Suisham,1,2796,K,2013,PIT,1,1,100.0,2,2,100.0,11,PIT,DET,45,Rain,60.0,12.0,-3.0,0
0,0,,1,1,100.0,63.9,0,0,,2,2,100.0,Stephen Gostkowski,1,3063,K,2013,NE,0,0,,1,1,100.0,11,NE,CAR,45.5,,59.0,8.0,-3.0,0
0,0,,1,1,100.0,63.9,0,0,,2,2,100.0,Stephen Gostkowski,1,3063,K,2013,NE,0,0,,1,1,100.0,11,NE,CAR,45.5,,59.0,8.0,-3.0,0
2,1,50.0,0,0,,56.9,0,0,,3,3,100.0,Matt Prater,1,3471,K,2013,DEN,1,1,100.0,0,0,,11,DEN,KC,49,,43.0,6.0,7.5,1
2,1,50.0,0,0,,56.9,0,0,,3,3,100.0,Matt Prater,1,3471,K,2013,DEN,1,1,100.0,0,0,,11,DEN,KC,49,,43.0,6.0,7.5,1
0,0,,1,0,0.0,47.0,0,0,,2,2,100.0,Nick Folk,1,3794,K,2013,NYJ,0,0,,0,0,,11,NYJ,BUF,39.5,,62.0,17.0,2.0,1
0,0,,1,0,0.0,47.0,0,0,,2,2,100.0,Nick Folk,1,3794,K,2013,NYJ,0,0,,0,0,,11,NYJ,BUF,39.5,,62.0,17.0,2.0,1
1,1,100.0,0,0,,74.9,0,0,,1,1,100.0,Mason Crosby,1,3809,K,2013,GB,0,0,,1,1,100.0,11,GB,NYG,40.5,Fog,61.0,2.0,-3.0,0
1,1,100.0,0,0,,74.9,0,0,,1,1,100.0,Mason Crosby,1,3809,K,2013,GB,0,0,,1,1,100.0,11,GB,NYG,40.5,Fog,61.0,2.0,-3.0,0
1,1,100.0,0,0,,66.3,0,0,,5,5,100.0,Stephen Hauschka,1,4655,K,2013,SEA,0,0,,1,1,100.0,11,SEA,MIN,45,,50.0,5.0,13.0,1
1,1,100.0,0,0,,66.3,0,0,,5,5,100.0,Stephen Hauschka,1,4655,K,2013,SEA,0,0,,1,1,100.0,11,SEA,MIN,45,,50.0,5.0,13.0,1
0,0,,3,3,100.0,60.2,0,0,,4,4,100.0,Dan Carpenter,1,4697,K,2013,BUF,0,0,,0,0,,11,BUF,NYJ,39.5,,62.0,17.0,-2.0,0
0,0,,3,3,100.0,60.2,0,0,,4,4,100.0,Dan Carpenter,1,4697,K,2013,BUF,0,0,,0,0,,11,BUF,NYJ,39.5,,62.0,17.0,-2.0,0
0,0,,1,1,100.0,80.4,0,0,,2,2,100.0,Garrett Hartley,1,4900,K,2013,NO,1,1,100.0,1,1,100.0,11,NO,SF,49.5,DOME,72.0,0.0,3.5,1
0,0,,1,1,100.0,80.4,0,0,,2,2,100.0,Garrett Hartley,1,4900,K,2013,NO,1,1,100.0,1,1,100.0,11,NO,SF,49.5,DOME,72.0,0.0,3.5,1
0,0,,0,0,,60.9,0,0,,2,2,100.0,Ryan Succop,1,5180,K,2013,KC,0,0,,1,1,100.0,11,KC,DEN,49,,43.0,6.0,-7.5,0
0,0,,0,0,,60.9,0,0,,2,2,100.0,Ryan Succop,1,5180,K,2013,KC,0,0,,1,1,100.0,11,KC,DEN,49,,43.0,6.0,-7.5,0
0,0,,1,1,100.0,63.8,0,0,,3,3,100.0,Graham Gano,1,5443,K,2013,CAR,0,0,,0,0,,11,CAR,NE,45.5,,59.0,8.0,3.0,1
0,0,,1,1,100.0,63.8,0,0,,3,3,100.0,Graham Gano,1,5443,K,2013,CAR,0,0,,0,0,,11,CAR,NE,45.5,,59.0,8.0,3.0,1
0,0,,0,0,,61.4,0,0,,3,3,100.0,Alex Henery,1,6272,K,2013,PHI,0,0,,1,1,100.0,11,PHI,WAS,54,,67.0,7.0,4.0,1
0,0,,0,0,,61.4,0,0,,3,3,100.0,Alex Henery,1,6272,K,2013,PHI,0,0,,1,1,100.0,11,PHI,WAS,54,,67.0,7.0,4.0,1
1,1,100.0,0,0,,67.2,0,0,,2,2,100.0,Randy Bullock,1,7154,K,2013,HST,1,1,100.0,1,1,100.0,11,HOU,OAK,40.5,DOME (Open Roof),85.0,3.0,10.5,1
1,1,100.0,0,0,,67.2,0,0,,2,2,100.0,Randy Bullock,1,7154,K,2013,HST,1,1,100.0,1,1,100.0,11,HOU,OAK,40.5,DOME (Open Roof),85.0,3.0,10.5,1
0,0,,1,1,100.0,65.1,0,0,,2,2,100.0,Blair Walsh,1,7167,K,2013,MIN,1,1,100.0,0,0,,11,MIN,SEA,45,,50.0,5.0,-13.0,0
0,0,,1,1,100.0,65.1,0,0,,2,2,100.0,Blair Walsh,1,7167,K,2013,MIN,1,1,100.0,0,0,,11,MIN,SEA,45,,50.0,5.0,-13.0,0
1,1,100.0,0,0,,66.6,0,0,,2,2,100.0,Justin Tucker,1,7604,K,2013,BLT,0,0,,1,1,100.0,11,BAL,CHI,41,,68.0,24.0,-3.5,0
1,1,100.0,0,0,,66.6,0,0,,2,2,100.0,Justin Tucker,1,7604,K,2013,BLT,0,0,,1,1,100.0,11,BAL,CHI,41,,68.0,24.0,-3.5,0
0,0,,0,0,,62.4,0,0,,2,2,100.0,Caleb Sturgis,1,7948,K,2013,MIA,1,1,100.0,1,1,100.0,11,MIA,LAC,44.5,,81.0,8.0,-3.0,0
0,0,,0,0,,62.4,0,0,,2,2,100.0,Caleb Sturgis,1,7948,K,2013,MIA,1,1,100.0,1,1,100.0,11,MIA,LAC,44.5,,81.0,8.0,-3.0,0
0,0,,0,0,,60.3,0,0,,0,0,,Adam Vinatieri,1,226,K,2013,IND,0,0,,1,1,100.0,12,IND,ARI,44.5,DOME,72.0,0.0,-3.0,0
0,0,,0,0,,60.3,0,0,,0,0,,Adam Vinatieri,1,226,K,2013,IND,0,0,,1,1,100.0,12,IND,ARI,44.5,DOME,72.0,0.0,-3.0,0
0,0,,0,0,,60.9,0,0,,3,3,100.0,David Akers,1,295,K,2013,DET,0,0,,0,0,,12,DET,TB,48,DOME,72.0,0.0,7.0,1
0,0,,0,0,,60.9,0,0,,3,3,100.0,David Akers,1,295,K,2013,DET,0,0,,0,0,,12,DET,TB,48,DOME,72.0,0.0,7.0,1
0,0,,1,1,100.0,65.9,0,0,,3,3,100.0,Phil Dawson,1,422,K,2013,SF,0,0,,1,1,100.0,12,SF,WAS,47,,35.0,8.0,5.0,1
0,0,,1,1,100.0,65.9,0,0,,3,3,100.0,Phil Dawson,1,422,K,2013,SF,0,0,,1,1,100.0,12,SF,WAS,47,,35.0,8.0,5.0,1
1,1,100.0,3,2,66.7,47.0,0,0,,1,1,100.0,Sebastian Janikowski,1,595,K,2013,OAK,1,0,0.0,1,1,100.0,12,OAK,TEN,42,,59.0,5.0,-2.0,0
1,1,100.0,3,2,66.7,47.0,0,0,,1,1,100.0,Sebastian Janikowski,1,595,K,2013,OAK,1,0,0.0,1,1,100.0,12,OAK,TEN,42,,59.0,5.0,-2.0,0
1,0,0.0,0,0,,30.0,0,0,,3,3,100.0,Rian Lindell,1,754,K,2013,TB,2,1,50.0,0,0,,12,TB,DET,48,DOME,72.0,0.0,-7.0,0
1,0,0.0,0,0,,30.0,0,0,,3,3,100.0,Rian Lindell,1,754,K,2013,TB,2,1,50.0,0,0,,12,TB,DET,48,DOME,72.0,0.0,-7.0,0
1,1,100.0,1,1,100.0,69.4,0,0,,4,4,100.0,Jay Feely,1,955,K,2013,ARZ,0,0,,3,2,66.7,12,ARI,IND,44.5,DOME,72.0,0.0,3.0,1
1,1,100.0,1,1,100.0,69.4,0,0,,4,4,100.0,Jay Feely,1,955,K,2013,ARZ,0,0,,3,2,66.7,12,ARI,IND,44.5,DOME,72.0,0.0,3.0,1
0,0,,0,0,,62.4,0,0,,2,2,100.0,Rob Bironas,1,1218,K,2013,TEN,1,1,100.0,2,2,100.0,12,TEN,OAK,42,,59.0,5.0,2.0,1
0,0,,0,0,,62.4,0,0,,2,2,100.0,Rob Bironas,1,1218,K,2013,TEN,1,1,100.0,2,2,100.0,12,TEN,OAK,42,,59.0,5.0,2.0,1
1,0,0.0,0,0,,50.8,0,0,,1,1,100.0,Matt Bryant,1,1223,K,2013,ATL,1,1,100.0,1,1,100.0,12,ATL,NO,52.5,DOME,72.0,0.0,-7.0,0
1,0,0.0,0,0,,50.8,0,0,,1,1,100.0,Matt Bryant,1,1223,K,2013,ATL,1,1,100.0,1,1,100.0,12,ATL,NO,52.5,DOME,72.0,0.0,-7.0,0
0,0,,2,1,50.0,50.8,0,0,,0,0,,Billy Cundiff,1,1230,K,2013,CLV,0,0,,0,0,,12,CLE,PIT,39,Snow,33.0,31.0,2.0,1
0,0,,2,1,50.0,50.8,0,0,,0,0,,Billy Cundiff,1,1230,K,2013,CLV,0,0,,0,0,,12,CLE,PIT,39,Snow,33.0,31.0,2.0,1
0,0,,0,0,,61.1,0,0,,1,1,100.0,Josh Brown,1,1520,K,2013,NYG,0,0,,2,2,100.0,12,NYG,DAL,44,,26.0,7.0,2.5,1
0,0,,0,0,,61.1,0,0,,1,1,100.0,Josh Brown,1,1520,K,2013,NYG,0,0,,2,2,100.0,12,NYG,DAL,44,,26.0,7.0,2.5,1
1,1,100.0,1,0,0.0,54.3,0,0,,1,1,100.0,Josh Scobee,1,1858,K,2013,JAX,1,1,100.0,0,0,,12,JAX,HOU,43.5,DOME (Open Roof),50.0,9.0,-10.0,0
1,1,100.0,1,0,0.0,54.3,0,0,,1,1,100.0,Josh Scobee,1,1858,K,2013,JAX,1,1,100.0,0,0,,12,JAX,HOU,43.5,DOME (Open Roof),50.0,9.0,-10.0,0
0,0,,0,0,,60.9,0,0,,3,3,100.0,Robbie Gould,1,2607,K,2013,CHI,0,0,,0,0,,12,CHI,LAR,45,DOME,72.0,0.0,-1.5,0
0,0,,0,0,,60.9,0,0,,3,3,100.0,Robbie Gould,1,2607,K,2013,CHI,0,0,,0,0,,12,CHI,LAR,45,DOME,72.0,0.0,-1.5,0
0,0,,0,0,,62.8,0,0,,5,5,100.0,Nick Novak,1,2726,K,2013,SD,2,2,100.0,0,0,,12,LAC,KC,42.5,,28.0,4.0,-3.0,0
0,0,,0,0,,62.8,0,0,,5,5,100.0,Nick Novak,1,2726,K,2013,SD,2,2,100.0,0,0,,12,LAC,KC,42.5,,28.0,4.0,-3.0,0
0,0,,1,1,100.0,65.6,0,0,,3,3,100.0,Shaun Suisham,1,2796,K,2013,PIT,1,1,100.0,0,0,,12,PIT,CLE,39,Snow,33.0,31.0,-2.0,0
0,0,,1,1,100.0,65.6,0,0,,3,3,100.0,Shaun Suisham,1,2796,K,2013,PIT,1,1,100.0,0,0,,12,PIT,CLE,39,Snow,33.0,31.0,-2.0,0
0,0,,0,0,,70.4,0,0,,4,4,100.0,Stephen Gostkowski,1,3063,K,2013,NE,2,2,100.0,0,0,,12,NE,DEN,53,,23.0,22.0,-2.5,0
0,0,,0,0,,70.4,0,0,,4,4,100.0,Stephen Gostkowski,1,3063,K,2013,NE,2,2,100.0,0,0,,12,NE,DEN,53,,23.0,22.0,-2.5,0
0,0,,0,0,,61.8,0,0,,4,4,100.0,Matt Prater,1,3471,K,2013,DEN,0,0,,1,1,100.0,12,DEN,NE,53,,23.0,22.0,2.5,1
0,0,,0,0,,61.8,0,0,,4,4,100.0,Matt Prater,1,3471,K,2013,DEN,0,0,,1,1,100.0,12,DEN,NE,53,,23.0,22.0,2.5,1
0,0,,0,0,,60.3,0,0,,0,0,,Nick Folk,1,3794,K,2013,NYJ,0,0,,1,1,100.0,12,NYJ,BAL,38.5,,34.0,26.0,-3.5,0
0,0,,0,0,,60.3,0,0,,0,0,,Nick Folk,1,3794,K,2013,NYJ,0,0,,1,1,100.0,12,NYJ,BAL,38.5,,34.0,26.0,-3.5,0
0,0,,0,0,,78.9,0,0,,2,2,100.0,Mason Crosby,1,3809,K,2013,GB,0,0,,2,2,100.0,12,GB,MIN,44.5,,20.0,10.0,5.5,1
0,0,,0,0,,78.9,0,0,,2,2,100.0,Mason Crosby,1,3809,K,2013,GB,0,0,,2,2,100.0,12,GB,MIN,44.5,,20.0,10.0,5.5,1
