ID,First Name,Last Name,Position,Team,Opponent,Salary,Rank,FPTS,FPTS_rand_0,FPTS_rand_1,FPTS_rand_2,FPTS_rand_3,FPTS_rand_4,Proj. Pts,Proj. Pts_rand_0,Proj. Pts_rand_1,Proj. Pts_rand_2,Proj. Pts_rand_3,FPPG,finalTeamID,teamPoints
nfl.p.31002,Lamar,Jackson,QB,BAL,HOU,41,1.0,23.2,23.531244448881363,21.90787744631036,20.543447602633464,23.124084359745165,21.591832839346097,23.0,22.295999999999985,21.421999999999972,21.421999999999972,21.421999999999972,27.0,3,116.7
nfl.p.30269,Brian,Hill,RB,ATL,CAR,14,13.0,11.2,8.425810846355782,11.184949770047577,14.000817891120274,7.582350118385174,9.851600653707498,12.6,13.185000000000011,11.280999999999983,11.092999999999993,12.769000000000007,8.7,3,116.7
nfl.p.30121,Christian,McCaffrey,RB,CAR,ATL,41,1.0,21.4,20.64092653075568,20.763858400134303,20.359653374313353,21.64373787178395,22.339067752496526,20.6,19.53499999999997,19.53499999999997,19.53499999999997,19.53499999999997,27.6,3,116.7
nfl.p.30117,Leonard,Fournette,RB,JAX,IND,23,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,15.095000000000017,14.805000000000028,15.85600000000002,15.594,15.2,3,116.7
nfl.p.9353,Jared,Cook,TE,NO,TB,18,5.0,7.2,11.478189298515751,4.9957315750485005,-0.9653859296405605,7.876201544499491,7.443584393257982,7.6,7.744083333333342,7.744083333333342,7.291250000000009,8.4245,6.7,3,116.7
nfl.p.30994,DJ,Moore,WR,CAR,ATL,22,10.0,10.9,10.680141214280344,12.521589184716978,9.520290312665717,10.418174133189558,12.733557369590308,10.2,10.186000000000016,9.818999999999987,10.303000000000015,9.85399999999999,11.3,3,116.7
nfl.p.28402,DeVante,Parker,WR,MIA,BUF,12,39.0,8.2,7.0549686554470705,9.605179915772961,8.173879573040015,9.150057480382548,7.2013010831472375,7.5,7.2270000000000065,7.202000000000006,7.296999999999998,7.732999999999993,9.7,3,116.7
nfl.p.31868,Deebo,Samuel,WR,SF,ARI,13,36.0,8.7,8.911444069819781,3.4392049306377865,12.271321658667093,10.715149244276734,6.440427961434915,7.8,7.2270000000000065,7.180000000000006,7.242000000000005,7.832749999999989,8.1,3,116.7
nfl.t.16,Minnesota,Vikings,DEF,MIN,DEN,16,1.0,8.9,8.210710048572077,10.819048197570991,3.900141002441563,7.119497767788552,9.888073282567046,11.8,9.314000000000002,9.49799999999999,10.854999999999983,9.272000000000004,7.7,4,116.69999999999999
nfl.p.30977,Josh,Allen,QB,BUF,MIA,30,6.0,18.7,21.21492594312312,19.505027462038516,17.21594764754439,15.362817923774532,16.839508811794158,18.8,19.99699999999999,20.02599999999999,18.35200000000001,18.235000000000017,19.0,4,116.69999999999999
nfl.p.30269,Brian,Hill,RB,ATL,CAR,14,13.0,11.2,8.425810846355782,11.184949770047577,14.000817891120274,7.582350118385174,9.851600653707498,12.6,13.185000000000011,11.280999999999983,11.092999999999993,12.769000000000007,8.7,4,116.69999999999999
nfl.p.30121,Christian,McCaffrey,RB,CAR,ATL,41,1.0,21.4,20.64092653075568,20.763858400134303,20.359653374313353,21.64373787178395,22.339067752496526,20.6,19.53499999999997,19.53499999999997,19.53499999999997,19.53499999999997,27.6,4,116.69999999999999
nfl.p.30117,Leonard,Fournette,RB,JAX,IND,23,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,15.095000000000017,14.805000000000028,15.85600000000002,15.594,15.2,4,116.69999999999999
nfl.p.9353,Jared,Cook,TE,NO,TB,18,5.0,7.2,11.478189298515751,4.9957315750485005,-0.9653859296405605,7.876201544499491,7.443584393257982,7.6,7.744083333333342,7.744083333333342,7.291250000000009,8.4245,6.7,4,116.69999999999999
nfl.p.26650,DeAndre,Hopkins,WR,HOU,BAL,28,4.0,11.4,8.53725658435022,10.878949891256891,9.78274183638271,7.9468293925626625,9.505930436409258,13.4,14.785000000000023,14.785000000000023,13.39800000000001,12.822000000000005,14.0,4,116.69999999999999
nfl.p.31868,Deebo,Samuel,WR,SF,ARI,13,36.0,8.7,8.911444069819781,3.4392049306377865,12.271321658667093,10.715149244276734,6.440427961434915,7.8,7.2270000000000065,7.180000000000006,7.242000000000005,7.832749999999989,8.1,4,116.69999999999999
nfl.p.26664,Robert,Woods,WR,LAR,CHI,16,26.0,7.6,6.898206836321536,8.088668661384268,8.083306186405288,7.836815612019246,7.2599204152342045,8.5,8.951999999999996,7.924499999999987,7.732999999999993,8.755999999999995,10.2,4,116.69999999999999
nfl.t.16,Minnesota,Vikings,DEF,MIN,DEN,16,1.0,8.9,8.210710048572077,10.819048197570991,3.900141002441563,7.119497767788552,9.888073282567046,11.8,9.314000000000002,9.49799999999999,10.854999999999983,9.272000000000004,7.7,5,117.50000000000001
nfl.p.31002,Lamar,Jackson,QB,BAL,HOU,41,1.0,23.2,23.531244448881363,21.90787744631036,20.543447602633464,23.124084359745165,21.591832839346097,23.0,22.295999999999985,21.421999999999972,21.421999999999972,21.421999999999972,27.0,5,117.50000000000001
nfl.p.30269,Brian,Hill,RB,ATL,CAR,14,13.0,11.2,8.425810846355782,11.184949770047577,14.000817891120274,7.582350118385174,9.851600653707498,12.6,13.185000000000011,11.280999999999983,11.092999999999993,12.769000000000007,8.7,5,117.50000000000001
nfl.p.30121,Christian,McCaffrey,RB,CAR,ATL,41,1.0,21.4,20.64092653075568,20.763858400134303,20.359653374313353,21.64373787178395,22.339067752496526,20.6,19.53499999999997,19.53499999999997,19.53499999999997,19.53499999999997,27.6,5,117.50000000000001
nfl.p.30117,Leonard,Fournette,RB,JAX,IND,23,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,15.095000000000017,14.805000000000028,15.85600000000002,15.594,15.2,5,117.50000000000001
nfl.p.30132,O.J.,Howard,TE,TB,NO,13,10.0,5.2,4.39024779720289,5.644994243571779,7.579002056428955,6.134965626962076,4.749250219900809,5.7,5.4300000000000015,5.328000000000002,5.695999999999998,5.725999999999998,5.8,5,117.50000000000001
nfl.p.28402,DeVante,Parker,WR,MIA,BUF,12,39.0,8.2,7.0549686554470705,9.605179915772961,8.173879573040015,9.150057480382548,7.2013010831472375,7.5,7.2270000000000065,7.202000000000006,7.296999999999998,7.732999999999993,9.7,5,117.50000000000001
nfl.p.26650,DeAndre,Hopkins,WR,HOU,BAL,28,4.0,11.4,8.53725658435022,10.878949891256891,9.78274183638271,7.9468293925626625,9.505930436409258,13.4,14.785000000000023,14.785000000000023,13.39800000000001,12.822000000000005,14.0,5,117.50000000000001
nfl.p.29785,Robby,Anderson,WR,NYJ,WAS,12,40.0,5.7,3.8011021769960944,4.0123377738342825,4.526441665682429,8.22989687184372,7.398058452662681,7.3,7.180000000000006,7.925499999999987,8.106066666666658,7.796333333333323,5.9,5,117.50000000000001
nfl.t.16,Minnesota,Vikings,DEF,MIN,DEN,16,1.0,8.9,8.210710048572077,10.819048197570991,3.900141002441563,7.119497767788552,9.888073282567046,11.8,9.314000000000002,9.49799999999999,10.854999999999983,9.272000000000004,7.7,8,117.5
nfl.p.31002,Lamar,Jackson,QB,BAL,HOU,41,1.0,23.2,23.531244448881363,21.90787744631036,20.543447602633464,23.124084359745165,21.591832839346097,23.0,22.295999999999985,21.421999999999972,21.421999999999972,21.421999999999972,27.0,8,117.5
nfl.p.30269,Brian,Hill,RB,ATL,CAR,14,13.0,11.2,8.425810846355782,11.184949770047577,14.000817891120274,7.582350118385174,9.851600653707498,12.6,13.185000000000011,11.280999999999983,11.092999999999993,12.769000000000007,8.7,8,117.5
nfl.p.30117,Leonard,Fournette,RB,JAX,IND,23,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,15.095000000000017,14.805000000000028,15.85600000000002,15.594,15.2,8,117.5
nfl.p.30154,Dalvin,Cook,RB,MIN,DEN,32,2.0,18.6,18.7069286307459,22.481225839124598,21.473915424278367,18.906294555249065,17.37849582868954,17.6,18.334999999999976,19.53499999999997,16.327000000000027,17.443999999999996,22.0,8,117.5
nfl.p.9353,Jared,Cook,TE,NO,TB,18,5.0,7.2,11.478189298515751,4.9957315750485005,-0.9653859296405605,7.876201544499491,7.443584393257982,7.6,7.744083333333342,7.744083333333342,7.291250000000009,8.4245,6.7,8,117.5
nfl.p.28402,DeVante,Parker,WR,MIA,BUF,12,39.0,8.2,7.0549686554470705,9.605179915772961,8.173879573040015,9.150057480382548,7.2013010831472375,7.5,7.2270000000000065,7.202000000000006,7.296999999999998,7.732999999999993,9.7,8,117.5
nfl.p.26650,DeAndre,Hopkins,WR,HOU,BAL,28,4.0,11.4,8.53725658435022,10.878949891256891,9.78274183638271,7.9468293925626625,9.505930436409258,13.4,14.785000000000023,14.785000000000023,13.39800000000001,12.822000000000005,14.0,8,117.5
nfl.p.31017,Christian,Kirk,WR,ARI,SF,16,28.0,8.9,7.299698409276429,8.628628490205594,4.7780995839560685,13.148311701130725,10.38896821722361,8.4,8.755999999999995,8.124266666666669,8.226700000000006,8.742000000000003,13.0,8,117.5
nfl.t.16,Minnesota,Vikings,DEF,MIN,DEN,16,1.0,8.9,8.210710048572077,10.819048197570991,3.900141002441563,7.119497767788552,9.888073282567046,11.8,9.314000000000002,9.49799999999999,10.854999999999983,9.272000000000004,7.7,26,117.10000000000001
nfl.p.31002,Lamar,Jackson,QB,BAL,HOU,41,1.0,23.2,23.531244448881363,21.90787744631036,20.543447602633464,23.124084359745165,21.591832839346097,23.0,22.295999999999985,21.421999999999972,21.421999999999972,21.421999999999972,27.0,26,117.10000000000001
nfl.p.30269,Brian,Hill,RB,ATL,CAR,14,13.0,11.2,8.425810846355782,11.184949770047577,14.000817891120274,7.582350118385174,9.851600653707498,12.6,13.185000000000011,11.280999999999983,11.092999999999993,12.769000000000007,8.7,26,117.10000000000001
nfl.p.30121,Christian,McCaffrey,RB,CAR,ATL,41,1.0,21.4,20.64092653075568,20.763858400134303,20.359653374313353,21.64373787178395,22.339067752496526,20.6,19.53499999999997,19.53499999999997,19.53499999999997,19.53499999999997,27.6,26,117.10000000000001
nfl.p.30117,Leonard,Fournette,RB,JAX,IND,23,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,15.095000000000017,14.805000000000028,15.85600000000002,15.594,15.2,26,117.10000000000001
nfl.p.31840,T.J.,Hockenson,TE,DET,DAL,12,14.0,4.1,3.786947610909716,4.552084075492191,4.1780752675701915,4.03206331158237,3.98394656779724,5.0,5.068000000000005,4.3120000000000065,5.400000000000001,5.160999999999998,6.5,26,117.10000000000001
nfl.p.26650,DeAndre,Hopkins,WR,HOU,BAL,28,4.0,11.4,8.53725658435022,10.878949891256891,9.78274183638271,7.9468293925626625,9.505930436409258,13.4,14.785000000000023,14.785000000000023,13.39800000000001,12.822000000000005,14.0,26,117.10000000000001
nfl.p.29785,Robby,Anderson,WR,NYJ,WAS,12,40.0,5.7,3.8011021769960944,4.0123377738342825,4.526441665682429,8.22989687184372,7.398058452662681,7.3,7.180000000000006,7.925499999999987,8.106066666666658,7.796333333333323,5.9,26,117.10000000000001
nfl.p.31868,Deebo,Samuel,WR,SF,ARI,13,36.0,8.7,8.911444069819781,3.4392049306377865,12.271321658667093,10.715149244276734,6.440427961434915,7.8,7.2270000000000065,7.180000000000006,7.242000000000005,7.832749999999989,8.1,26,117.10000000000001
nfl.t.16,Minnesota,Vikings,DEF,MIN,DEN,16,1.0,8.9,8.210710048572077,10.819048197570991,3.900141002441563,7.119497767788552,9.888073282567046,11.8,9.314000000000002,9.49799999999999,10.854999999999983,9.272000000000004,7.7,29,117.3
nfl.p.31002,Lamar,Jackson,QB,BAL,HOU,41,1.0,23.2,23.531244448881363,21.90787744631036,20.543447602633464,23.124084359745165,21.591832839346097,23.0,22.295999999999985,21.421999999999972,21.421999999999972,21.421999999999972,27.0,29,117.3
nfl.p.30269,Brian,Hill,RB,ATL,CAR,14,13.0,11.2,8.425810846355782,11.184949770047577,14.000817891120274,7.582350118385174,9.851600653707498,12.6,13.185000000000011,11.280999999999983,11.092999999999993,12.769000000000007,8.7,29,117.3
nfl.p.30117,Leonard,Fournette,RB,JAX,IND,23,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,15.095000000000017,14.805000000000028,15.85600000000002,15.594,15.2,29,117.3
nfl.p.30154,Dalvin,Cook,RB,MIN,DEN,32,2.0,18.6,18.7069286307459,22.481225839124598,21.473915424278367,18.906294555249065,17.37849582868954,17.6,18.334999999999976,19.53499999999997,16.327000000000027,17.443999999999996,22.0,29,117.3
nfl.p.9353,Jared,Cook,TE,NO,TB,18,5.0,7.2,11.478189298515751,4.9957315750485005,-0.9653859296405605,7.876201544499491,7.443584393257982,7.6,7.744083333333342,7.744083333333342,7.291250000000009,8.4245,6.7,29,117.3
nfl.p.26650,DeAndre,Hopkins,WR,HOU,BAL,28,4.0,11.4,8.53725658435022,10.878949891256891,9.78274183638271,7.9468293925626625,9.505930436409258,13.4,14.785000000000023,14.785000000000023,13.39800000000001,12.822000000000005,14.0,29,117.3
nfl.p.29785,Robby,Anderson,WR,NYJ,WAS,12,40.0,5.7,3.8011021769960944,4.0123377738342825,4.526441665682429,8.22989687184372,7.398058452662681,7.3,7.180000000000006,7.925499999999987,8.106066666666658,7.796333333333323,5.9,29,117.3
nfl.p.31017,Christian,Kirk,WR,ARI,SF,16,28.0,8.9,7.299698409276429,8.628628490205594,4.7780995839560685,13.148311701130725,10.38896821722361,8.4,8.755999999999995,8.124266666666669,8.226700000000006,8.742000000000003,13.0,29,117.3
nfl.t.16,Minnesota,Vikings,DEF,MIN,DEN,16,1.0,8.9,8.210710048572077,10.819048197570991,3.900141002441563,7.119497767788552,9.888073282567046,11.8,9.314000000000002,9.49799999999999,10.854999999999983,9.272000000000004,7.7,37,116.6
nfl.p.30977,Josh,Allen,QB,BUF,MIA,30,6.0,18.7,21.21492594312312,19.505027462038516,17.21594764754439,15.362817923774532,16.839508811794158,18.8,19.99699999999999,20.02599999999999,18.35200000000001,18.235000000000017,19.0,37,116.6
nfl.p.30269,Brian,Hill,RB,ATL,CAR,14,13.0,11.2,8.425810846355782,11.184949770047577,14.000817891120274,7.582350118385174,9.851600653707498,12.6,13.185000000000011,11.280999999999983,11.092999999999993,12.769000000000007,8.7,37,116.6
nfl.p.30121,Christian,McCaffrey,RB,CAR,ATL,41,1.0,21.4,20.64092653075568,20.763858400134303,20.359653374313353,21.64373787178395,22.339067752496526,20.6,19.53499999999997,19.53499999999997,19.53499999999997,19.53499999999997,27.6,37,116.6
nfl.p.30117,Leonard,Fournette,RB,JAX,IND,23,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,15.095000000000017,14.805000000000028,15.85600000000002,15.594,15.2,37,116.6
nfl.p.31056,Mark,Andrews,TE,BAL,HOU,22,4.0,8.2,6.043569289361779,4.928566464832734,9.911032979793982,11.819142686660555,4.642399775929676,8.5,8.211500000000001,8.3975,7.428583333333344,8.211500000000001,11.4,37,116.6
nfl.p.28402,DeVante,Parker,WR,MIA,BUF,12,39.0,8.2,7.0549686554470705,9.605179915772961,8.173879573040015,9.150057480382548,7.2013010831472375,7.5,7.2270000000000065,7.202000000000006,7.296999999999998,7.732999999999993,9.7,37,116.6
nfl.p.26650,DeAndre,Hopkins,WR,HOU,BAL,28,4.0,11.4,8.53725658435022,10.878949891256891,9.78274183638271,7.9468293925626625,9.505930436409258,13.4,14.785000000000023,14.785000000000023,13.39800000000001,12.822000000000005,14.0,37,116.6
nfl.p.31868,Deebo,Samuel,WR,SF,ARI,13,36.0,8.7,8.911444069819781,3.4392049306377865,12.271321658667093,10.715149244276734,6.440427961434915,7.8,7.2270000000000065,7.180000000000006,7.242000000000005,7.832749999999989,8.1,37,116.6
nfl.t.16,Minnesota,Vikings,DEF,MIN,DEN,16,1.0,8.9,8.210710048572077,10.819048197570991,3.900141002441563,7.119497767788552,9.888073282567046,11.8,9.314000000000002,9.49799999999999,10.854999999999983,9.272000000000004,7.7,102,116.6
nfl.p.30977,Josh,Allen,QB,BUF,MIA,30,6.0,18.7,21.21492594312312,19.505027462038516,17.21594764754439,15.362817923774532,16.839508811794158,18.8,19.99699999999999,20.02599999999999,18.35200000000001,18.235000000000017,19.0,102,116.6
nfl.p.30269,Brian,Hill,RB,ATL,CAR,14,13.0,11.2,8.425810846355782,11.184949770047577,14.000817891120274,7.582350118385174,9.851600653707498,12.6,13.185000000000011,11.280999999999983,11.092999999999993,12.769000000000007,8.7,102,116.6
nfl.p.30121,Christian,McCaffrey,RB,CAR,ATL,41,1.0,21.4,20.64092653075568,20.763858400134303,20.359653374313353,21.64373787178395,22.339067752496526,20.6,19.53499999999997,19.53499999999997,19.53499999999997,19.53499999999997,27.6,102,116.6
nfl.p.30117,Leonard,Fournette,RB,JAX,IND,23,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,15.095000000000017,14.805000000000028,15.85600000000002,15.594,15.2,102,116.6
nfl.p.9353,Jared,Cook,TE,NO,TB,18,5.0,7.2,11.478189298515751,4.9957315750485005,-0.9653859296405605,7.876201544499491,7.443584393257982,7.6,7.744083333333342,7.744083333333342,7.291250000000009,8.4245,6.7,102,116.6
nfl.p.26650,DeAndre,Hopkins,WR,HOU,BAL,28,4.0,11.4,8.53725658435022,10.878949891256891,9.78274183638271,7.9468293925626625,9.505930436409258,13.4,14.785000000000023,14.785000000000023,13.39800000000001,12.822000000000005,14.0,102,116.6
nfl.p.31017,Christian,Kirk,WR,ARI,SF,16,28.0,8.9,7.299698409276429,8.628628490205594,4.7780995839560685,13.148311701130725,10.38896821722361,8.4,8.755999999999995,8.124266666666669,8.226700000000006,8.742000000000003,13.0,102,116.6
nfl.p.31868,Deebo,Samuel,WR,SF,ARI,13,36.0,8.7,8.911444069819781,3.4392049306377865,12.271321658667093,10.715149244276734,6.440427961434915,7.8,7.2270000000000065,7.180000000000006,7.242000000000005,7.832749999999989,8.1,102,116.6
nfl.t.16,Minnesota,Vikings,DEF,MIN,DEN,16,1.0,8.9,8.210710048572077,10.819048197570991,3.900141002441563,7.119497767788552,9.888073282567046,11.8,9.314000000000002,9.49799999999999,10.854999999999983,9.272000000000004,7.7,108,117.1
nfl.p.31002,Lamar,Jackson,QB,BAL,HOU,41,1.0,23.2,23.531244448881363,21.90787744631036,20.543447602633464,23.124084359745165,21.591832839346097,23.0,22.295999999999985,21.421999999999972,21.421999999999972,21.421999999999972,27.0,108,117.1
nfl.p.30269,Brian,Hill,RB,ATL,CAR,14,13.0,11.2,8.425810846355782,11.184949770047577,14.000817891120274,7.582350118385174,9.851600653707498,12.6,13.185000000000011,11.280999999999983,11.092999999999993,12.769000000000007,8.7,108,117.1
nfl.p.30117,Leonard,Fournette,RB,JAX,IND,23,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,15.095000000000017,14.805000000000028,15.85600000000002,15.594,15.2,108,117.1
nfl.p.30154,Dalvin,Cook,RB,MIN,DEN,32,2.0,18.6,18.7069286307459,22.481225839124598,21.473915424278367,18.906294555249065,17.37849582868954,17.6,18.334999999999976,19.53499999999997,16.327000000000027,17.443999999999996,22.0,108,117.1
nfl.p.28592,Darren,Waller,TE,OAK,CIN,21,3.0,9.4,8.723085084101726,9.26104267898373,15.146945159486501,8.233347868838822,7.749664267237856,8.0,7.291250000000009,7.744083333333342,7.744083333333342,10.01416666666666,11.4,108,117.1
nfl.p.26650,DeAndre,Hopkins,WR,HOU,BAL,28,4.0,11.4,8.53725658435022,10.878949891256891,9.78274183638271,7.9468293925626625,9.505930436409258,13.4,14.785000000000023,14.785000000000023,13.39800000000001,12.822000000000005,14.0,108,117.1
nfl.p.29785,Robby,Anderson,WR,NYJ,WAS,12,40.0,5.7,3.8011021769960944,4.0123377738342825,4.526441665682429,8.22989687184372,7.398058452662681,7.3,7.180000000000006,7.925499999999987,8.106066666666658,7.796333333333323,5.9,108,117.1
nfl.p.31868,Deebo,Samuel,WR,SF,ARI,13,36.0,8.7,8.911444069819781,3.4392049306377865,12.271321658667093,10.715149244276734,6.440427961434915,7.8,7.2270000000000065,7.180000000000006,7.242000000000005,7.832749999999989,8.1,108,117.1
