"Player","Team","ATT","YDS","TDS","REC","YDS","TDS","FL","FPTS"
"","high","7.0","31.0","0.1","6.6","60.0","0.2","0.1","8.7"
"","low","3.3","13.0","0.0","4.2","27.2","0.0","0.1","6.1"
"Royce Freeman","DEN","8.6","36.0","0.2","2.6","16.7","0.1","0.1","6.5"
"","high","11.1","45.0","0.3","3.4","22.0","0.1","0.0","8.3"
"","low","4.0","19.0","0.0","2.0","13.9","0.0","0.1","3.5"
"Jamaal Williams","GB","8.4","32.7","0.1","2.9","20.5","0.1","0.1","6.3"
"","high","10.8","39.4","0.2","3.6","27.0","0.2","0.0","6.9"
"","low","6.2","27.0","0.0","2.3","14.4","0.0","0.1","6.0"
"Duke Johnson","HOU","5.1","21.4","0.1","3.6","32.0","0.1","0.1","6.2"
"","high","6.8","28.1","0.1","4.0","37.2","0.2","0.0","7.5"
"","low","3.5","14.0","0.0","3.0","28.8","0.0","0.1","5.7"
"Peyton Barber","TB","10.6","37.9","0.2","1.4","9.5","0.1","0.1","6.1"
"","high","14.1","49.8","0.4","2.3","18.0","0.1","0.1","7.1"
"","low","7.0","27.0","0.0","1.0","6.2","0.0","0.1","3.4"
"Latavius Murray","NO","8.9","35.9","0.2","1.9","11.5","0.0","0.1","6.0"
"","high","13.6","50.1","0.4","2.5","16.0","0.1","0.0","7.0"
"","low","7.0","31.0","0.0","1.0","6.0","0.0","0.1","3.7"
"Boston Scott","PHI","6.1","25.8","0.2","2.9","22.0","0.1","0.1","5.9"
"","high","7.4","33.4","0.3","4.1","34.8","0.1","0.1","7.7"
"","low","5.0","21.0","0.0","1.4","10.9","0.0","0.2","3.8"
"Damien Williams","KC","8.4","33.1","0.2","2.2","15.0","0.1","0.1","5.9"
"","high","10.8","42.5","0.4","3.2","19.0","0.1","0.1","7.7"
"","low","4.7","19.2","0.0","0.9","7.2","0.0","0.1","3.6"
"LeSean McCoy","KC","8.8","33.7","0.1","1.9","13.3","0.0","0.1","5.5"
"","high","12.2","38.3","0.3","2.7","19.0","0.1","0.1","6.7"
"","low","7.3","31.6","0.0","1.3","9.0","0.0","0.1","5.0"
"Myles Gaskin","MIA","7.7","30.8","0.1","2.2","16.4","0.1","0.1","5.4"
"","high","10.2","43.7","0.2","2.7","25.0","0.1","0.1","6.2"
"","low","5.8","22.7","0.0","1.5","11.0","0.0","0.1","4.1"
"Jalen Richard","OAK","6.2","27.1","0.1","2.8","22.4","0.0","0.1","5.3"
"","high","9.2","41.0","0.2","3.3","28.5","0.1","0.1","8.0"
"","low","4.6","22.1","0.0","2.3","15.0","0.0","0.2","4.7"
"Chris Thompson","WAS","3.3","13.5","0.0","3.5","30.4","0.1","0.1","4.9"
"","high","4.0","18.3","0.1","4.0","35.0","0.2","0.1","5.8"
"","low","2.8","9.8","0.0","2.9","26.9","0.0","0.1","4.4"
"Tevin Coleman","SF","7.0","27.4","0.1","1.5","9.6","0.1","0.0","4.7"
"","high","9.2","35.5","0.3","2.4","13.0","0.1","0.0","6.7"
"","low","4.8","20.4","0.0","0.7","7.0","0.0","0.1","4.0"
"Matt Breida","SF","6.6","30.6","0.1","1.4","9.6","0.0","0.1","4.7"
"","high","9.4","42.6","0.2","2.2","12.7","0.1","0.0","6.6"
"","low","4.0","19.0","0.0","0.9","6.0","0.0","0.1","2.7"
"Nyheim Hines","IND","4.5","17.7","0.1","3.1","22.2","0.0","0.1","4.6"
"","high","6.0","23.0","0.2","3.6","26.7","0.1","0.0","5.8"
"","low","1.9","7.7","0.0","2.4","17.6","0.0","0.1","4.0"
"Rex Burkhead","NE","5.6","22.6","0.1","1.8","14.5","0.0","0.1","4.4"
"","high","7.4","28.9","0.3","2.4","20.0","0.1","0.1","6.1"
"","low","2.0","8.0","0.0","1.0","7.0","0.0","0.1","1.5"
"Gus Edwards","BAL","7.6","36.5","0.1","0.4","1.4","0.0","0.0","4.3"
"","high","9.3","49.2","0.2","1.2","3.0","0.0","0.0","6.2"
"","low","5.9","26.7","0.0","0.0","0.0","0.0","0.1","3.3"
"Ameer Abdullah","MIN","6.3","24.3","0.1","1.9","13.3","0.1","0.2","4.2"
"","high","8.5","33.6","0.2","2.6","21.5","0.1","0.1","7.3"
"","low","3.0","13.0","0.0","0.7","5.3","0.0","0.4","2.6"
"Khari Blasingame","TEN","5.9","24.3","0.1","1.3","9.5","0.0","0.1","4.2"
"","high","7.9","35.7","0.3","2.3","20.6","0.1","0.0","8.0"
"","low","2.5","9.8","0.0","0.4","2.0","0.0","0.1","2.1"
"Giovani Bernard","CIN","5.0","20.0","0.1","2.2","17.5","0.0","0.0","4.1"
"","high","6.8","25.6","0.1","2.6","21.8","0.1","0.0","5.0"
"","low","3.9","14.0","0.0","2.0","13.0","0.0","0.1","3.0"
"David Johnson","ARI","4.6","16.2","0.1","2.0","16.0","0.1","0.1","4.0"
"","high","9.4","30.2","0.1","2.9","21.2","0.2","0.0","5.0"
"","low","2.6","10.0","0.0","1.0","4.0","0.0","0.1","1.9"
"Frank Gore","BUF","7.8","28.4","0.1","0.8","5.1","0.0","0.0","3.6"
"","high","9.8","32.1","0.2","1.4","7.0","0.0","0.0","5.0"
"","low","6.0","25.0","0.0","0.4","3.0","0.0","0.1","3.0"
"Brian Hill","ATL","4.8","22.8","0.1","1.0","7.1","0.0","0.0","3.5"
"","high","5.9","32.9","0.1","1.5","8.7","0.1","0.0","3.8"
"","low","3.5","16.0","0.0","0.8","5.0","0.0","0.1","2.9"
"Bo Scarbrough","DET","7.3","26.7","0.1","0.7","4.0","0.0","0.1","3.5"
"","high","10.4","36.3","0.2","2.1","8.4","0.0","0.0","5.1"
"","low","3.0","10.0","0.0","0.0","0.0","0.0","0.2","1.0"
"Jaylen Samuels","PIT","4.3","13.4","0.0","2.5","16.6","0.1","0.1","3.4"
"","high","7.1","20.2","0.1","3.4","21.2","0.1","0.0","4.8"
"","low","2.0","8.0","0.0","1.9","12.4","0.0","0.1","2.4"
"Darwin Thompson","KC","5.8","21.8","0.1","1.1","7.1","0.0","0.1","3.3"
"","high","8.6","28.0","0.2","2.2","8.7","0.0","0.1","3.7"
"","low","4.4","16.0","0.0","0.8","5.7","0.0","0.1","2.9"
"C.J. Prosise","SEA","4.6","17.2","0.1","1.6","12.0","0.0","0.2","3.2"
"","high","5.7","23.0","0.3","3.6","24.1","0.1","0.0","4.6"
"","low","3.0","12.0","0.0","1.0","8.0","0.0","0.6","2.0"
"Tony Pollard","DAL","4.4","20.0","0.1","1.3","6.8","0.0","0.0","3.1"
"","high","7.4","34.3","0.2","2.7","7.9","0.1","0.0","6.0"
"","low","2.0","9.0","0.0","0.8","5.0","0.0","0.1","1.4"
"Dare Ogunbowale","TB","1.8","6.3","0.0","2.5","19.9","0.0","0.2","2.8"
"","high","4.9","17.7","0.2","3.0","33.0","0.1","0.0","4.0"
"","low","0.7","3.0","0.0","2.0","11.0","0.0","0.4","1.5"
"Spencer Ware","KC","4.5","17.8","0.0","0.9","6.7","0.0","0.0","2.7"
"","high","7.1","27.4","0.1","1.9","10.9","0.0","0.0","3.7"
"","low","1.7","6.2","0.0","0.1","0.9","0.0","0.1","0.7"
"J.D. McKissic","DET","2.3","10.9","0.0","2.1","16.0","0.0","0.0","2.7"
"","high","2.8","15.6","0.0","3.0","20.0","0.0","0.0","3.3"
"","low","2.0","8.0","0.0","1.0","9.0","0.0","0.0","1.7"
"Jordan Wilkins","IND","3.4","19.3","0.1","0.8","3.9","0.0","0.0","2.6"
"","high","4.7","30.7","0.1","1.4","5.0","0.0","0.0","3.6"
"","low","2.0","7.0","0.0","0.3","2.0","0.0","0.1","1.2"
"Bilal Powell","NYJ","4.4","16.5","0.1","0.9","5.3","0.0","0.0","2.5"
"","high","5.9","21.0","0.1","1.0","6.5","0.0","0.0","3.3"
"","low","2.6","7.7","0.0","0.7","3.2","0.0","0.1","2.7"
"Ty Montgomery","NYJ","2.7","10.0","0.0","1.4","10.5","0.0","0.0","2.2"
"","high","4.8","18.3","0.1","2.4","15.3","0.0","0.0","2.6"
"","low","0.6","2.6","0.0","0.4","3.0","0.0","0.1","0.7"
"Justin Jackson","LAC","3.5","14.5","0.0","0.9","5.4","0.0","0.0","2.2"
"","high","5.2","23.9","0.1","1.6","7.4","0.0","0.0","3.6"
"","low","1.5","6.3","0.0","0.4","4.0","0.0","0.1","1.6"
"Benny Snell Jr.","PIT","4.6","16.7","0.0","0.5","3.2","0.0","0.1","2.1"
"","high","7.0","26.0","0.1","2.0","8.2","0.0","0.0","2.7"
"","low","2.2","9.0","0.0","0.0","1.0","0.0","0.1","1.2"
"Javorius Allen","NYG","3.3","12.0","0.0","1.2","6.0","0.0","0.0","2.0"
"","high","4.6","15.2","0.1","2.4","9.5","0.0","0.0","2.7"
"","low","1.4","5.6","0.0","0.5","2.6","0.0","0.1","1.2"
"Kyle Juszczyk","SF","0.9","2.7","0.0","2.0","15.0","0.1","0.1","2.0"
"","high","2.1","5.8","0.0","3.5","21.0","0.1","0.0","2.8"
"","low","0.0","0.0","0.0","0.9","8.6","0.0","0.2","1.6"
"Ryquell Armstead","JAC","3.0","10.3","0.0","1.0","6.3","0.0","0.0","1.9"
"","high","5.5","16.4","0.0","1.5","8.0","0.1","0.0","2.4"
"","low","1.3","5.2","0.0","0.5","5.1","0.0","0.0","1.6"
"Wes Hills","DET","3.7","13.3","0.0","0.7","2.9","0.0","0.0","1.9"
"","high","6.0","24.0","0.1","1.1","4.0","0.0","0.0","2.8"
"","low","2.1","7.0","0.0","0.2","1.3","0.0","0.0","1.4"
"Ty Johnson","DET","2.7","10.1","0.0","1.3","7.5","0.0","0.0","1.8"
"","high","5.4","18.8","0.0","2.5","14.0","0.0","0.0","2.7"
"","low","0.8","3.0","0.0","0.2","0.8","0.0","0.1","0.7"
"CJ Ham","MIN","0.9","3.4","0.0","1.2","10.8","0.1","0.0","1.7"
"","high","1.8","8.2","0.0","1.6","17.1","0.1","0.0","1.8"
"","low","0.5","1.1","0.0","0.6","5.0","0.0","0.1","1.0"
"Jonathan Williams","IND","2.8","10.9","0.1","0.5","2.6","0.0","0.0","1.7"
"","high","4.8","20.0","0.2","0.7","4.9","0.0","0.0","3.6"
"","low","1.6","5.7","0.0","0.2","1.0","0.0","0.0","1.1"
"Malcolm Brown","LAR","3.8","14.6","0.0","0.1","0.8","0.0","0.0","1.7"
"","high","4.0","15.0","0.1","0.2","1.5","0.0","0.0","2.0"
"","low","3.6","14.0","0.0","0.0","0.0","0.0","0.0","1.4"
"Qadree Ollison","ATL","3.0","10.5","0.1","0.5","2.4","0.0","0.0","1.6"
"","high","6.0","18.2","0.1","1.6","5.6","0.0","0.0","2.2"
"","low","1.5","5.7","0.0","0.1","0.9","0.0","0.0","0.9"
"Dalyn Dawkins","TEN","2.7","10.7","0.1","0.4","1.7","0.0","0.0","1.5"
"","high","4.6","20.0","0.1","0.9","2.1","0.0","0.0","2.6"
"","low","1.4","5.4","0.0","0.1","1.0","0.0","0.0","1.1"
"Justice Hill","BAL","3.2","13.0","0.0","0.4","1.9","0.0","0.0","1.5"
"","high","5.3","22.4","0.1","1.2","3.8","0.0","0.0","1.8"
"","low","1.7","7.0","0.0","0.0","0.0","0.0","0.1","0.9"
"Brandon Bolden","NE","1.5","7.3","0.1","0.7","3.5","0.0","0.0","1.4"
"","high","2.8","13.2","0.2","2.2","9.2","0.0","0.0","2.4"
"","low","0.7","2.8","0.0","0.0","0.0","0.0","0.0","0.6"
"Wendell Smallwood","WAS","2.0","7.1","0.1","0.4","2.4","0.0","0.0","1.3"
"","high","3.0","10.0","0.1","1.1","3.8","0.0","0.0","1.4"
"","low","0.9","3.4","0.0","0.1","1.0","0.0","0.0","0.8"
"Chase Edmonds","ARI","1.7","7.4","0.0","0.7","3.9","0.0","0.0","1.3"
"","high","3.8","15.0","0.1","1.9","7.0","0.0","0.0","1.5"
"","low","0.3","1.0","0.0","0.1","0.8","0.0","0.0","0.3"
"Kerrith Whyte","PIT","2.5","9.5","0.0","0.4","1.5","0.0","0.0","1.3"
"","high","4.8","16.1","0.1","1.5","5.0","0.0","0.0","1.4"
"","low","0.7","2.8","0.0","0.0","0.0","0.0","0.0","0.5"
"Jay Ajayi","PHI","2.3","8.3","0.0","0.5","1.9","0.0","0.0","1.2"
"","high","4.3","14.6","0.1","1.1","2.6","0.0","0.0","1.1"
"","low","0.8","3.5","0.0","0.1","1.0","0.0","0.1","0.7"
"Alexander Mattison","MIN","3.6","11.1","0.0","1.4","2.0","0.0","0.0","1.2"
"","high","3.6","11.1","0.0","1.4","2.0","0.0","0.0","0.0"
"","low","3.6","11.1","0.0","1.4","2.0","0.0","0.0","0.0"
"Alec Ingold","OAK","2.2","7.0","0.0","0.9","4.3","0.0","0.0","1.2"
"","high","5.0","14.8","0.0","1.4","6.3","0.0","0.0","1.4"
"","low","0.5","2.0","0.0","0.4","2.0","0.0","0.0","0.5"
"Devontae Booker","DEN","1.2","4.3","0.0","0.8","5.0","0.0","0.0","1.0"
"","high","1.9","6.8","0.0","1.0","6.7","0.0","0.0","1.5"
"","low","0.3","1.0","0.0","0.4","4.0","0.0","0.1","0.6"
"Travis Homer","SEA","1.6","6.4","0.0","0.4","1.6","0.0","0.0","1.0"
"","high","3.4","11.1","0.1","1.2","3.4","0.0","0.0","1.9"
"","low","0.3","1.0","0.0","0.0","0.2","0.0","0.0","0.3"
"Rod Smith","OAK","1.4","5.0","0.1","0.3","1.6","0.0","0.0","0.9"
"","high","2.3","10.0","0.1","0.5","3.0","0.0","0.0","1.8"
"","low","0.1","0.3","0.0","0.0","0.3","0.0","0.0","0.1"
"Reggie Bonnafon","CAR","1.8","6.7","0.0","0.4","1.9","0.0","0.0","0.9"
"","high","3.7","12.8","0.1","1.1","3.2","0.0","0.0","2.1"
"","low","0.6","2.4","0.0","0.0","1.0","0.0","0.1","0.5"
"Cethan Carter","CIN","0.2","0.5","0.0","0.6","5.5","0.1","0.0","0.9"
"","high","0.4","1.1","0.0","1.1","10.6","0.1","0.0","1.7"
"","low","0.0","0.0","0.0","0.2","0.5","0.0","0.0","1.7"
"Kenjon Barner","ATL","1.1","3.5","0.0","0.8","4.5","0.0","0.0","0.8"
"","high","2.6","7.7","0.0","1.0","5.2","0.0","0.0","0.9"
"","low","0.2","0.7","0.0","0.6","3.2","0.0","0.0","0.8"
"Trayveon Williams","CIN","1.2","4.4","0.0","0.3","1.1","0.0","0.0","0.7"
"","high","1.9","6.7","0.1","0.8","2.4","0.0","0.0","1.4"
"","low","0.3","1.0","0.0","0.0","0.0","0.0","0.0","0.2"
"Derek Watt","LAC","1.0","3.2","0.0","0.4","2.3","0.0","0.0","0.7"
"","high","2.0","5.9","0.1","0.8","3.2","0.0","0.0","1.0"
"","low","0.3","0.9","0.0","0.2","1.9","0.0","0.0","0.4"
"Dontrell Hilliard","CLE","0.8","2.6","0.0","0.5","3.2","0.0","0.0","0.7"
"","high","1.4","4.2","0.1","1.0","4.4","0.0","0.0","1.4"
"","low","0.1","0.3","0.0","0.1","0.4","0.0","0.0","0.1"
"Ryan Nall","CHI","1.0","3.6","0.0","0.2","1.4","0.0","0.0","0.7"
"","high","1.8","7.8","0.1","0.4","2.0","0.0","0.0","1.6"
"","low","0.0","0.0","0.0","0.1","1.0","0.0","0.0","0.1"
"Patrick DiMarco","BUF","0.9","2.7","0.0","0.6","3.7","0.0","0.0","0.7"
"","high","1.9","5.7","0.0","0.8","5.4","0.0","0.0","0.8"
"","low","0.3","1.0","0.0","0.4","1.8","0.0","0.0","0.6"
"Josh Adams","NYJ","2.9","6.8","0.0","0.8","0.8","0.0","0.0","0.7"
"","high","2.9","6.8","0.0","0.8","0.8","0.0","0.0","0.0"
"","low","2.9","6.8","0.0","0.8","0.8","0.0","0.0","0.0"
"Alex Armah","CAR","0.8","3.5","0.0","0.4","1.5","0.0","0.0","0.7"
"","high","1.2","9.3","0.1","1.0","2.5","0.0","0.0","0.9"
"","low","0.5","1.0","0.0","0.2","1.0","0.0","0.0","0.4"
"Josh Ferguson","WAS","1.2","3.5","0.0","0.8","3.6","0.0","0.0","0.7"
"","high","1.2","3.5","0.0","0.8","3.6","0.0","0.0","0.0"
"","low","1.2","3.5","0.0","0.8","3.6","0.0","0.0","0.0"
"Darrell Henderson","LAR","1.5","5.6","0.0","0.3","0.8","0.0","0.0","0.6"
"","high","2.4","7.8","0.0","0.9","2.3","0.0","0.0","0.8"
"","low","0.3","1.1","0.0","0.0","0.0","0.0","0.0","0.2"
"Patrick Ricard","BAL","0.4","1.2","0.0","0.5","3.4","0.0","0.0","0.6"
"","high","1.3","3.8","0.0","0.7","5.0","0.1","0.0","1.0"
"","low","0.0","0.0","0.0","0.4","1.6","0.0","0.0","0.5"
"Dan Vitale","GB","0.7","2.3","0.0","0.6","3.9","0.0","0.0","0.6"
"","high","1.3","3.8","0.0","0.9","5.0","0.0","0.0","0.9"
"","low","0.0","0.0","0.0","0.3","2.7","0.0","0.0","0.3"
"Wayne Gallman","NYG","1.6","4.6","0.0","0.6","1.9","0.0","0.0","0.6"
"","high","1.6","4.6","0.0","0.6","1.9","0.0","0.0","0.0"
"","low","1.6","4.6","0.0","0.6","1.9","0.0","0.0","0.0"
"Zach Line","NO","0.7","2.1","0.0","0.4","1.5","0.0","0.0","0.5"
"","high","1.6","4.6","0.0","0.7","3.6","0.1","0.0","1.2"
"","low","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0"
"Elijhaa Penny","NYG","1.1","3.5","0.0","0.3","1.6","0.0","0.0","0.5"
"","high","1.6","5.0","0.0","0.5","3.0","0.0","0.0","1.0"
"","low","0.3","1.1","0.0","0.1","0.5","0.0","0.0","0.2"
"Anthony Sherman","KC","0.8","2.2","0.0","0.4","2.6","0.0","0.0","0.5"
"","high","1.8","4.8","0.0","0.6","4.3","0.0","0.0","0.6"
"","low","0.3","1.0","0.0","0.2","1.0","0.0","0.0","0.3"
"De'Lance Turner","MIA","0.7","2.5","0.0","0.2","0.7","0.0","0.0","0.5"
"","high","1.4","5.5","0.1","0.5","1.3","0.0","0.0","1.3"
"","low","0.1","0.2","0.0","0.0","0.0","0.0","0.0","0.1"
"Keith Smith","ATL","0.9","3.1","0.0","0.3","1.2","0.0","0.0","0.4"
"","high","1.5","5.0","0.0","0.6","2.0","0.0","0.0","0.9"
"","low","0.1","0.3","0.0","0.1","0.4","0.0","0.0","0.1"
"Trey Edmunds","PIT","1.3","3.6","0.0","0.2","0.7","0.0","0.0","0.4"
"","high","2.9","8.1","0.0","0.9","2.5","0.0","0.0","0.6"
"","low","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"D'Ernest Johnson","CLE","0.5","2.2","0.0","0.1","1.3","0.0","0.0","0.4"
"","high","1.4","6.5","0.0","0.3","3.8","0.0","0.0","1.0"
"","low","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Jamize Olawale","DAL","0.7","2.3","0.0","0.2","1.2","0.0","0.0","0.3"
"","high","1.1","4.0","0.0","0.4","2.0","0.0","0.0","0.8"
"","low","0.1","0.2","0.0","0.1","0.5","0.0","0.0","0.1"
"Dwayne Washington","NO","0.5","1.6","0.0","0.2","0.7","0.0","0.0","0.2"
"","high","1.5","4.4","0.0","0.6","1.9","0.0","0.0","0.1"
"","low","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Nick Bellore","SEA","0.0","0.1","0.0","0.1","1.4","0.0","0.0","0.2"
