"Player","Team","ATT","YDS","TDS","REC","YDS","TDS","FL","FPTS"
"Gabe Nabers","LAC","0.0","1.7","0.0","0.3","2.4","0.0","0.0","0.6"
"","high","0.0","1.7","0.0","0.3","2.4","0.0","0.0","0.6"
"","low","0.0","1.7","0.0","0.3","2.4","0.0","0.0","0.6"
"Taiwan Jones","BUF","1.0","3.0","0.0","0.2","2.1","0.0","0.0","0.5"
"","high","2.3","8.0","0.0","0.4","4.9","0.0","0.0","1.2"
"","low","0.1","0.0","0.0","0.1","0.6","0.0","0.0","0.2"
"Keith Smith","ATL","0.4","1.6","0.0","0.4","2.5","0.0","0.0","0.5"
"","high","0.5","2.4","0.0","0.5","3.2","0.0","0.0","0.8"
"","low","0.3","0.7","0.0","0.3","1.4","0.0","0.0","0.2"
"Derek Watt","PIT","0.3","0.9","0.0","0.2","1.7","0.0","0.0","0.5"
"","high","0.6","2.5","0.1","0.3","2.7","0.0","0.0","0.8"
"","low","0.0","0.0","0.0","0.1","1.0","0.0","0.0","0.1"
"Samaje Perine","CIN","0.2","2.6","0.0","0.3","1.7","0.0","0.0","0.5"
"","high","0.4","6.5","0.0","0.4","2.7","0.0","0.0","1.1"
"","low","0.1","0.3","0.0","0.1","0.5","0.0","0.0","0.1"
"Bryce Love","WAS","1.2","3.5","0.0","0.5","1.6","0.0","0.0","0.5"
"","high","2.3","6.9","0.0","0.9","2.9","0.0","0.0","0.1"
"","low","0.1","0.2","0.0","0.0","0.3","0.0","0.0","0.1"
"D'Ernest Johnson","CLE","0.3","1.5","0.0","0.2","2.0","0.0","0.0","0.4"
"","high","0.5","2.9","0.0","0.4","4.2","0.0","0.0","1.0"
"","low","0.1","0.5","0.0","0.1","0.2","0.0","0.0","0.1"
"Nick Bellore","SEA","0.1","0.3","0.0","0.2","1.8","0.0","0.0","0.4"
"","high","0.3","1.0","0.0","0.4","3.4","0.1","0.0","0.9"
"","low","0.0","0.0","0.0","0.1","0.5","0.0","0.0","0.1"
"Elijhaa Penny","NYG","0.5","1.8","0.0","0.2","1.3","0.0","0.0","0.4"
"","high","0.7","2.7","0.0","0.3","2.0","0.0","0.0","0.7"
"","low","0.3","0.8","0.0","0.1","0.2","0.0","0.0","0.5"
"Anthony Sherman","KC","0.4","0.8","0.0","0.3","1.9","0.0","0.0","0.4"
"","high","0.4","1.4","0.0","0.5","4.0","0.0","0.0","0.7"
"","low","0.3","0.0","0.0","0.1","0.8","0.0","0.0","0.1"
"Khari Blasingame","TEN","0.5","1.2","0.0","0.3","2.3","0.0","0.0","0.4"
"","high","1.2","3.5","0.0","0.5","5.0","0.0","0.0","0.8"
"","low","0.1","0.0","0.0","0.0","0.2","0.0","0.0","0.1"
"Chandler Cox","MIA","0.0","0.0","0.0","0.3","3.0","0.0","0.0","0.3"
"","high","0.0","0.0","0.0","0.3","3.0","0.0","0.0","0.5"
"","low","0.0","0.0","0.0","0.3","3.0","0.0","0.0","0.5"
"Michael Burton","NO","0.0","0.2","0.0","0.3","2.5","0.0","0.0","0.3"
"","high","0.1","0.3","0.0","0.6","6.0","0.0","0.0","0.9"
"","low","0.0","0.0","0.0","0.1","0.4","0.0","0.0","0.1"
"Senorise Perry","TEN","0.8","2.0","0.0","0.0","0.0","0.0","0.0","0.2"
"","high","0.8","2.0","0.0","0.0","0.0","0.0","0.0","0.3"
"","low","0.8","2.0","0.0","0.0","0.0","0.0","0.0","0.3"
"Cullen Gillaspia","HOU","0.0","0.1","0.0","0.2","1.6","0.0","0.0","0.2"
"","high","0.1","0.2","0.0","0.3","3.0","0.0","0.0","0.4"
"","low","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.1"
"Elijah McGuire","DAL","0.1","0.3","0.0","0.1","0.6","0.0","0.0","0.1"
"","high","0.1","0.3","0.0","0.1","0.6","0.0","0.0","0.1"
"","low","0.1","0.3","0.0","0.1","0.6","0.0","0.0","0.1"
"Rod Smith","NYG","0.1","0.2","0.0","0.1","0.4","0.0","0.0","0.1"
"","high","0.1","0.2","0.0","0.1","0.4","0.0","0.0","0.1"
"","low","0.1","0.2","0.0","0.1","0.4","0.0","0.0","0.1"
"Troymaine Pope","LAC","0.1","0.3","0.0","0.1","0.3","0.0","0.0","0.1"
"","high","0.1","0.3","0.0","0.1","0.3","0.0","0.0","0.1"
"","low","0.1","0.3","0.0","0.1","0.3","0.0","0.0","0.1"
"Jonathan Williams","DET","0.1","0.2","0.0","0.0","0.3","0.0","0.0","0.0"
"","high","0.1","0.2","0.0","0.0","0.3","0.0","0.0","0.1"
"","low","0.1","0.2","0.0","0.0","0.3","0.0","0.0","0.1"
"Andrew Beck","DEN","0.1","0.2","0.0","0.0","0.2","0.0","0.0","0.0"
"","high","0.1","0.2","0.0","0.0","0.2","0.0","0.0","0.1"
"","low","0.1","0.2","0.0","0.0","0.2","0.0","0.0","0.1"
"DeeJay Dallas","SEA","0.1","0.2","0.0","0.0","0.2","0.0","0.0","0.0"
"","high","0.1","0.2","0.0","0.0","0.2","0.0","0.0","0.1"
"","low","0.1","0.2","0.0","0.0","0.2","0.0","0.0","0.1"
""
""
