ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
nfl.p.9037,Danny,Amendola,WR,DET,CHI,DET@CHI,1:00PM EST,13,8.4," "," "
nfl.p.9265,Matthew,Stafford,QB,DET,CHI,DET@CHI,1:00PM EST,32,21.4,O," "
nfl.p.25876,Marvin,Jones Jr.,WR,DET,CHI,DET@CHI,1:00PM EST,17,13.9," "," "
nfl.p.27648,Logan,Thomas,TE,DET,CHI,DET@CHI,1:00PM EST,10,1.9," "," "
nfl.p.28548,Jesse,James,TE,DET,CHI,DET@CHI,1:00PM EST,10,1.5," "," "
nfl.p.29441,Jeff,Driskel,QB,DET,CHI,DET@CHI,1:00PM EST,20,10.9," "," "
nfl.p.29650,J.D.,McKissic,RB,DET,CHI,DET@CHI,1:00PM EST,12,4.8," "," "
nfl.p.29700,Tra,Carson,RB,DET,CHI,DET@CHI,1:00PM EST,10,2.9," "," "
nfl.p.30023,Marvin,Hall,WR,DET,CHI,DET@CHI,1:00PM EST,10,5.9," "," "
nfl.p.30209,Kenny,Golladay,WR,DET,CHI,DET@CHI,1:00PM EST,24,15.2," "," "
nfl.p.31207,Nick,Bawden,RB,DET,CHI,DET@CHI,1:00PM EST,10,0.6," "," "
nfl.p.31840,T.J.,Hockenson,TE,DET,CHI,DET@CHI,1:00PM EST,11,6.6," "," "
nfl.p.32018,Ty,Johnson,RB,DET,CHI,DET@CHI,1:00PM EST,12,3.1," "," "
nfl.p.32272,David,Blough,QB,DET,CHI,DET@CHI,1:00PM EST,20,0.0," "," "
nfl.p.9678,Chase,Daniel,QB,CHI,DET,DET@CHI,1:00PM EST,22,13.8," "," "
nfl.p.25370,Patrick,Scales,TE,CHI,DET,DET@CHI,1:00PM EST,10,0.0," "," "
nfl.p.26652,Cordarrelle,Patterson,WR,CHI,DET,DET@CHI,1:00PM EST,10,2.7," "," "
nfl.p.27589,Allen,Robinson II,WR,CHI,DET,DET@CHI,1:00PM EST,20,11.8," "," "
nfl.p.27789,Trey,Burton,TE,CHI,DET,DET@CHI,1:00PM EST,10,2.2," "," "
nfl.p.28234,Taylor,Gabriel,WR,CHI,DET,DET@CHI,1:00PM EST,14,8.7," "," "
nfl.p.28514,Mike,Davis,RB,CHI,DET,DET@CHI,1:00PM EST,10,2.0," "," "
nfl.p.29666,J.P.,Holtz,TE,CHI,DET,DET@CHI,1:00PM EST,10,1.1," "," "
nfl.p.29913,Ben,Braunecker,TE,CHI,DET,DET@CHI,1:00PM EST,10,1.7," "," "
nfl.p.30115,Mitchell,Trubisky,QB,CHI,DET,DET@CHI,1:00PM EST,20,10.0," "," "
nfl.p.30158,Adam,Shaheen,TE,CHI,DET,DET@CHI,1:00PM EST,10,1.7,O," "
nfl.p.30232,Tarik,Cohen,RB,CHI,DET,DET@CHI,1:00PM EST,15,6.1," "," "
nfl.p.31021,Anthony,Miller,WR,CHI,DET,DET@CHI,1:00PM EST,10,3.4," "," "
nfl.p.31194,Javon,Wims,WR,CHI,DET,DET@CHI,1:00PM EST,10,3.2," "," "
nfl.p.31905,David,Montgomery,RB,CHI,DET,DET@CHI,1:00PM EST,20,11.4," "," "
nfl.p.31958,Riley,Ridley,WR,CHI,DET,DET@CHI,1:00PM EST,10,0.0,O," "
nfl.t.8,Detroit,Lions,DEF,DET,CHI,DET@CHI,1:00PM EST,13,6.0," "," "
nfl.t.3,Chicago,Bears,DEF,CHI,DET,DET@CHI,1:00PM EST,19,8.8," "," "
nfl.p.31013,Kerryon,Johnson,RB,DET,CHI,DET@CHI,1:00PM EST,10,10.6,IR," "
nfl.p.25991,Jermaine,Kearse,WR,DET,CHI,DET@CHI,1:00PM EST,10,4.7,IR," "
nfl.p.29383,Paul,Perkins,RB,DET,CHI,DET@CHI,1:00PM EST,10,1.0," "," "
nfl.p.26050,Bradley,Sowell,TE,CHI,DET,DET@CHI,1:00PM EST,10,3.4," "," "
nfl.p.24815,Mark,Ingram II,RB,BAL,CIN,BAL@CIN,1:00PM EST,25,14.8," "," "
nfl.p.25712,Robert,Griffin III,QB,BAL,CIN,BAL@CIN,1:00PM EST,20,7.1," "," "
nfl.p.28026,Willie,Snead IV,WR,BAL,CIN,BAL@CIN,1:00PM EST,13,5.6," "," "
