"Player","Team","ATT","YDS","TDS","REC","YDS","TDS","FL","FPTS"
"Carlos Hyde","HOU","15.4","64.5","0.4","1.0","4.6","0.0","0.1","9.3"
"","high","18.7","81.0","1.0","2.7","10.0","0.0","0.1","12.3"
"","low","14.0","57.5","0.1","0.0","0.0","0.0","0.2","7.9"
"Austin Ekeler","LAC","7.6","33.4","0.2","4.2","38.5","0.2","0.1","9.3"
"","high","11.8","53.0","0.3","5.0","50.0","0.5","0.1","12.6"
"","low","4.0","19.0","0.0","3.2","22.4","0.0","0.1","5.7"
"Derrius Guice","WAS","11.5","48.4","0.4","2.3","17.8","0.1","0.1","9.1"
"","high","16.0","63.0","1.0","3.0","21.8","0.1","0.1","14.2"
"","low","7.1","28.0","0.1","1.4","11.0","0.0","0.1","4.8"
"Marlon Mack","IND","14.9","61.8","0.3","1.9","11.8","0.0","0.1","9.0"
"","high","17.4","76.1","0.6","3.2","17.6","0.0","0.1","12.4"
"","low","10.8","41.7","0.0","1.1","8.3","0.0","0.2","7.8"
"Jamaal Williams","GB","10.7","44.2","0.2","3.2","23.5","0.2","0.1","8.7"
"","high","11.3","48.0","0.3","4.0","31.0","0.3","0.0","9.6"
"","low","9.2","38.8","0.0","2.8","19.4","0.0","0.1","7.6"
"Kareem Hunt","CLE","8.2","38.8","0.2","3.4","29.1","0.1","0.1","8.7"
"","high","9.5","52.3","0.5","4.0","33.0","0.2","0.0","11.4"
"","low","6.9","29.0","0.0","2.9","21.6","0.0","0.1","6.8"
"Bo Scarbrough","DET","15.9","66.1","0.3","0.9","5.9","0.0","0.2","8.6"
"","high","17.4","78.0","0.4","2.8","16.1","0.1","0.1","10.6"
"","low","12.8","52.2","0.0","0.0","0.0","0.0","0.3","6.7"
"Tevin Coleman","SF","10.3","42.2","0.4","2.0","13.6","0.1","0.1","8.0"
"","high","13.0","55.0","1.0","3.1","18.8","0.1","0.1","13.2"
"","low","6.5","27.0","0.1","0.8","7.0","0.0","0.1","4.6"
"LeSean McCoy","KC","11.1","46.2","0.2","2.9","22.0","0.1","0.1","8.0"
"","high","14.5","54.3","0.3","3.6","30.0","0.1","0.1","9.8"
"","low","8.2","34.0","0.0","1.7","11.6","0.0","0.1","7.4"
"Alexander Mattison","MIN","10.5","43.7","0.4","1.9","13.2","0.0","0.1","7.8"
"","high","13.0","50.0","1.0","3.0","20.0","0.1","0.1","13.0"
"","low","8.4","35.9","0.1","0.3","2.9","0.0","0.1","5.4"
"Rashaad Penny","SEA","10.8","50.2","0.2","1.6","12.3","0.1","0.1","7.5"
"","high","12.0","54.4","0.4","2.6","17.4","0.1","0.1","9.0"
"","low","10.2","44.0","0.0","0.8","7.7","0.0","0.1","6.2"
"Patrick Laird","MIA","8.4","31.2","0.2","3.4","27.3","0.1","0.1","7.0"
"","high","11.2","46.8","0.3","4.0","32.4","0.1","0.1","9.0"
"","low","5.0","21.0","0.0","2.7","21.3","0.0","0.1","5.2"
"Duke Johnson","HOU","7.9","33.2","0.1","3.2","26.7","0.1","0.1","7.0"
"","high","11.0","45.1","0.2","4.0","33.0","0.2","0.1","8.1"
"","low","5.0","21.0","0.0","2.6","19.0","0.0","0.1","5.6"
"Ronald Jones II","TB","10.6","39.9","0.2","1.9","16.0","0.0","0.1","6.9"
"","high","12.7","45.0","0.3","2.2","20.3","0.1","0.1","8.0"
"","low","9.0","35.4","0.0","1.3","10.3","0.0","0.1","5.3"
"Tarik Cohen","CHI","6.4","25.6","0.1","4.1","28.1","0.1","0.1","6.3"
"","high","11.1","46.0","0.1","5.3","42.0","0.2","0.1","7.5"
"","low","4.5","18.0","0.0","3.1","19.4","0.0","0.1","5.2"
"Jaylen Samuels","PIT","6.3","24.1","0.1","4.3","29.7","0.1","0.1","6.3"
"","high","7.2","30.4","0.2","5.5","38.0","0.2","0.1","7.2"
"","low","4.9","19.0","0.0","3.3","21.8","0.0","0.1","5.2"
"Raheem Mostert","SF","9.6","43.3","0.1","1.5","11.6","0.0","0.1","6.3"
"","high","11.0","49.7","0.3","2.6","15.9","0.1","0.1","7.8"
"","low","6.5","30.0","0.0","0.8","9.0","0.0","0.1","4.9"
"Peyton Barber","TB","10.7","39.9","0.2","1.4","9.4","0.0","0.1","6.1"
"","high","12.0","46.0","0.4","3.2","18.2","0.1","0.1","7.0"
"","low","9.3","35.8","0.0","0.8","3.9","0.0","0.1","5.6"
"Royce Freeman","DEN","8.1","32.6","0.1","2.7","19.5","0.0","0.1","5.8"
"","high","12.2","45.1","0.2","3.7","35.0","0.1","0.1","6.5"
"","low","5.3","23.0","0.0","2.0","13.9","0.0","0.1","4.1"
"Darwin Thompson","KC","9.7","37.9","0.1","1.8","12.2","0.0","0.1","5.7"
"","high","13.8","52.0","0.3","2.8","14.2","0.1","0.1","7.5"
"","low","5.0","20.0","0.0","1.0","9.5","0.0","0.1","4.1"
"Latavius Murray","NO","8.7","34.8","0.2","1.5","9.2","0.0","0.1","5.5"
"","high","13.9","50.8","0.4","2.4","13.0","0.1","0.0","7.0"
"","low","6.0","26.0","0.0","0.0","0.0","0.0","0.1","2.6"
"Adrian Peterson","WAS","11.2","43.3","0.1","1.2","7.4","0.0","0.1","5.4"
"","high","17.1","59.2","0.2","2.0","9.6","0.0","0.1","6.1"
"","low","8.0","30.0","0.0","0.6","4.7","0.0","0.2","4.2"
"Matt Breida","SF","7.6","34.9","0.1","1.3","9.4","0.0","0.1","5.1"
"","high","10.0","46.4","0.2","2.3","14.0","0.1","0.0","7.0"
"","low","4.7","21.5","0.0","0.7","5.0","0.0","0.1","3.5"
"Nyheim Hines","IND","4.0","15.2","0.1","3.6","26.4","0.0","0.1","4.7"
"","high","6.5","26.0","0.2","4.0","33.0","0.1","0.1","5.4"
"","low","1.7","7.0","0.0","2.8","20.5","0.0","0.1","4.1"
"David Johnson","ARI","5.8","21.7","0.1","2.1","18.0","0.1","0.1","4.5"
"","high","10.2","32.5","0.2","3.0","22.7","0.1","0.1","5.5"
"","low","4.0","17.0","0.0","1.0","9.0","0.0","0.1","2.7"
"Frank Gore","BUF","8.7","33.1","0.1","1.2","8.4","0.0","0.1","4.4"
"","high","9.8","36.6","0.2","3.0","15.5","0.0","0.1","5.2"
"","low","7.1","29.0","0.0","0.7","5.6","0.0","0.1","3.9"
"Brian Hill","ATL","6.5","26.7","0.1","1.5","9.5","0.0","0.1","4.4"
"","high","9.0","36.5","0.2","2.4","14.0","0.2","0.0","5.4"
"","low","5.2","21.0","0.0","0.8","6.0","0.0","0.1","3.2"
"Myles Gaskin","MIA","6.5","23.2","0.1","1.8","12.1","0.0","0.1","4.3"
"","high","7.4","27.9","0.2","2.1","17.3","0.1","0.1","5.5"
"","low","5.7","20.1","0.0","1.5","8.9","0.0","0.1","3.9"
"Gus Edwards","BAL","8.0","33.7","0.1","0.7","3.6","0.0","0.1","4.1"
"","high","11.6","44.7","0.2","2.7","12.8","0.0","0.0","5.7"
"","low","5.7","27.0","0.0","0.0","0.0","0.0","0.1","2.8"
"Rex Burkhead","NE","5.0","20.0","0.1","1.9","14.9","0.0","0.1","4.1"
"","high","9.8","36.7","0.2","3.0","23.0","0.1","0.1","5.1"
"","low","2.0","8.0","0.0","1.0","7.0","0.0","0.1","1.5"
"Chris Thompson","WAS","3.8","14.3","0.0","2.5","20.2","0.1","0.1","3.9"
"","high","6.4","21.7","0.0","3.0","25.9","0.1","0.0","4.4"
"","low","2.2","9.6","0.0","2.0","9.2","0.0","0.1","4.1"
"Bilal Powell","NYJ","5.9","24.7","0.1","1.2","7.7","0.0","0.0","3.8"
"","high","9.0","39.5","0.2","3.0","12.2","0.1","0.0","6.6"
"","low","4.0","16.0","0.0","0.0","4.0","0.0","0.1","2.0"
"Jay Ajayi","PHI","6.5","25.6","0.1","0.9","5.3","0.0","0.1","3.8"
"","high","9.6","36.1","0.2","2.9","15.2","0.0","0.0","5.0"
"","low","2.0","7.0","0.0","0.0","0.0","0.0","0.1","0.7"
"Jalen Richard","OAK","3.0","12.7","0.0","2.9","22.3","0.0","0.1","3.6"
"","high","4.5","21.6","0.1","3.2","27.6","0.1","0.0","4.3"
"","low","1.7","7.0","0.0","2.3","19.0","0.0","0.2","3.2"
"J.D. McKissic","DET","4.2","16.8","0.0","2.5","16.8","0.0","0.1","3.6"
"","high","9.4","35.0","0.1","3.2","24.0","0.1","0.1","4.7"
"","low","2.0","7.0","0.0","1.8","11.4","0.0","0.1","2.2"
"DeAndre Washington","OAK","5.2","19.2","0.1","1.7","11.3","0.0","0.1","3.3"
"","high","8.0","28.5","0.1","2.6","15.3","0.0","0.0","4.2"
"","low","3.4","11.3","0.0","1.1","7.9","0.0","0.1","2.8"
"Giovani Bernard","CIN","3.6","13.7","0.0","2.1","16.8","0.0","0.0","3.3"
"","high","5.9","21.2","0.1","2.3","18.0","0.1","0.0","4.5"
"","low","1.8","7.5","0.0","1.9","13.5","0.0","0.1","2.6"
"Jordan Wilkins","IND","5.0","21.7","0.0","1.1","6.9","0.0","0.1","3.0"
"","high","8.8","35.4","0.1","2.3","11.3","0.0","0.0","3.7"
"","low","2.6","11.1","0.0","0.4","2.6","0.0","0.1","1.9"
"Ty Johnson","DET","4.5","17.2","0.0","1.6","10.2","0.0","0.0","2.9"
"","high","5.7","21.8","0.1","2.3","15.0","0.1","0.0","3.5"
"","low","3.8","15.3","0.0","0.8","3.2","0.0","0.1","1.9"
"Dion Lewis","TEN","3.0","12.1","0.0","2.1","13.2","0.0","0.1","2.7"
"","high","6.1","21.0","0.0","2.5","21.0","0.1","0.0","3.4"
"","low","1.7","7.4","0.0","1.0","4.0","0.0","0.1","1.4"
"Ty Montgomery","NYJ","4.0","14.5","0.1","1.3","8.3","0.0","0.1","2.7"
"","high","6.3","21.1","0.2","2.1","10.3","0.1","0.0","4.6"
"","low","2.0","6.0","0.0","0.8","5.0","0.0","0.1","1.1"
"Dare Ogunbowale","TB","1.7","6.1","0.1","2.2","15.6","0.0","0.0","2.6"
"","high","4.4","15.5","0.2","2.7","23.0","0.1","0.0","2.9"
"","low","0.5","2.0","0.0","1.8","12.3","0.0","0.0","1.7"
"Malcolm Brown","LAR","4.7","19.3","0.1","0.3","2.4","0.0","0.0","2.6"
"","high","6.0","24.0","0.1","0.5","4.2","0.0","0.0","3.0"
"","low","3.7","15.0","0.0","0.0","0.0","0.0","0.0","2.2"
"Ryquell Armstead","JAC","3.3","11.5","0.0","1.2","7.3","0.0","0.0","2.3"
"","high","7.2","22.6","0.1","1.9","7.7","0.1","0.0","2.3"
"","low","1.4","5.6","0.0","0.9","7.0","0.0","0.1","1.7"
"Jonathan Williams","IND","5.7","15.6","0.0","1.3","4.1","0.0","0.1","2.1"
"","high","16.0","35.9","0.1","3.7","6.6","0.0","0.0","2.7"
"","low","1.3","5.0","0.0","0.0","0.2","0.0","0.2","0.8"
"Chase Edmonds","ARI","2.7","11.0","0.0","0.9","5.7","0.0","0.0","2.0"
"","high","5.8","23.9","0.1","2.1","9.9","0.1","0.0","3.2"
"","low","0.2","0.9","0.0","0.1","1.0","0.0","0.0","0.3"
"Kerrith Whyte","PIT","3.4","13.2","0.0","0.7","3.5","0.0","0.0","1.9"
"","high","6.4","23.0","0.1","1.9","7.4","0.0","0.0","2.5"
"","low","1.4","5.7","0.0","0.1","0.5","0.0","0.1","0.8"
"Brandon Bolden","NE","1.6","7.9","0.1","0.9","5.6","0.0","0.0","1.9"
"","high","2.9","13.4","0.2","2.1","9.5","0.1","0.0","3.3"
"","low","0.7","2.9","0.0","0.3","2.6","0.0","0.0","0.8"
"Justice Hill","BAL","3.1","13.3","0.0","0.4","2.5","0.0","0.0","1.6"
"","high","5.7","25.4","0.1","1.2","4.9","0.0","0.0","2.0"
"","low","1.6","6.8","0.0","0.0","0.0","0.0","0.1","0.9"
"Darrell Henderson","LAR","2.9","11.0","0.0","0.7","3.9","0.0","0.0","1.5"
"","high","6.1","21.3","0.1","1.8","8.0","0.0","0.0","1.6"
"","low","1.9","7.4","0.0","0.1","0.5","0.0","0.1","0.9"
"CJ Ham","MIN","1.4","4.4","0.0","1.0","7.2","0.1","0.0","1.4"
"","high","4.2","11.9","0.0","1.3","11.0","0.1","0.0","1.8"
"","low","0.4","0.9","0.0","0.5","3.7","0.0","0.1","0.8"
"Boston Scott","PHI","2.6","9.1","0.1","0.5","1.9","0.0","0.0","1.4"
"","high","4.6","13.4","0.1","1.3","4.1","0.0","0.0","2.0"
"","low","0.8","3.3","0.0","0.1","0.4","0.0","0.0","0.8"
"Wayne Gallman","NYG","2.3","8.2","0.0","0.6","3.9","0.0","0.0","1.3"
"","high","4.1","12.7","0.1","1.5","7.0","0.0","0.0","2.2"
"","low","1.1","4.5","0.0","0.0","2.0","0.0","0.0","0.8"
"Jeff Wilson","SF","2.5","7.9","0.0","0.6","2.7","0.0","0.0","1.3"
"","high","4.7","13.8","0.1","1.3","4.3","0.0","0.0","1.4"
"","low","0.6","2.6","0.0","0.1","0.7","0.0","0.0","0.7"
"Kyle Juszczyk","SF","0.4","1.4","0.0","1.5","12.0","0.0","0.1","1.2"
"","high","1.2","4.1","0.0","2.3","22.0","0.0","0.0","2.4"
"","low","0.0","0.0","0.0","0.7","6.7","0.0","0.2","0.8"
"Qadree Ollison","ATL","2.3","8.1","0.0","0.5","2.4","0.0","0.0","1.2"
"","high","6.0","18.2","0.1","1.6","5.6","0.0","0.0","1.4"
"","low","0.3","1.1","0.0","0.1","0.9","0.0","0.0","0.3"
"Ameer Abdullah","MIN","2.1","7.4","0.0","0.6","3.8","0.0","0.0","1.1"
"","high","4.9","16.9","0.0","1.2","5.8","0.0","0.0","1.1"
"","low","0.6","2.5","0.0","0.3","2.2","0.0","0.1","0.7"
"Kenjon Barner","ATL","1.5","6.5","0.0","0.7","3.8","0.0","0.0","1.0"
"","high","3.5","16.3","0.0","1.2","4.5","0.0","0.0","0.7"
"","low","0.3","1.3","0.0","0.4","3.0","0.0","0.1","0.6"
"Jordan Howard","PHI","2.6","7.7","0.0","1.0","3.2","0.0","0.0","1.0"
"","high","2.6","7.7","0.0","1.0","3.2","0.0","0.0","0.0"
"","low","2.6","7.7","0.0","1.0","3.2","0.0","0.0","0.0"
"Reggie Bonnafon","CAR","1.9","7.4","0.0","0.4","2.2","0.0","0.0","1.0"
"","high","4.0","13.2","0.1","1.1","3.5","0.0","0.0","2.2"
"","low","0.6","2.4","0.0","0.0","1.0","0.0","0.1","0.5"
"Jamize Olawale","DAL","1.7","6.2","0.0","0.4","2.0","0.0","0.0","0.9"
"","high","3.7","15.0","0.1","1.1","3.7","0.0","0.0","2.1"
"","low","0.1","0.2","0.0","0.0","0.3","0.0","0.0","0.1"
"Dontrell Hilliard","CLE","0.9","2.9","0.1","0.4","3.1","0.0","0.0","0.9"
"","high","1.4","5.0","0.2","0.9","6.5","0.0","0.0","2.4"
"","low","0.2","0.6","0.0","0.1","0.8","0.0","0.0","0.2"
"Spencer Ware","KC","1.3","4.8","0.0","0.4","3.1","0.0","0.0","0.9"
"","high","1.5","6.5","0.0","0.6","6.3","0.0","0.0","1.6"
"","low","1.0","4.0","0.0","0.1","1.4","0.0","0.0","0.6"
"Alex Armah","CAR","1.2","3.2","0.0","0.7","3.4","0.0","0.0","0.9"
"","high","3.2","8.8","0.1","1.1","8.7","0.0","0.0","1.3"
"","low","0.4","1.0","0.0","0.2","1.0","0.0","0.0","0.4"
"Javorius Allen","NYG","1.3","4.4","0.0","0.6","3.0","0.0","0.0","0.9"
"","high","2.2","6.5","0.0","0.9","5.4","0.0","0.0","1.5"
"","low","0.2","1.0","0.0","0.1","1.0","0.0","0.0","0.2"
"Travis Homer","SEA","1.2","4.9","0.0","0.2","1.0","0.0","0.0","0.8"
"","high","2.2","10.7","0.1","0.5","2.1","0.0","0.0","1.9"
"","low","0.3","1.0","0.0","0.0","0.0","0.0","0.0","0.2"
"Wendell Smallwood","WAS","1.1","4.1","0.0","0.3","1.6","0.0","0.0","0.8"
"","high","1.8","7.8","0.1","0.5","2.0","0.0","0.0","1.6"
"","low","0.2","0.8","0.0","0.1","1.1","0.0","0.0","0.2"
"Ryan Nall","CHI","1.2","3.9","0.0","0.4","1.8","0.0","0.0","0.8"
"","high","1.9","6.0","0.1","0.8","2.4","0.0","0.0","1.4"
"","low","0.0","0.0","0.0","0.1","1.0","0.0","0.0","0.1"
"D'Ernest Johnson","CLE","0.6","2.9","0.0","0.3","2.6","0.0","0.0","0.7"
"","high","1.6","8.3","0.1","0.5","5.4","0.0","0.0","2.0"
"","low","0.0","0.0","0.0","0.1","0.4","0.0","0.0","0.1"
"Alec Ingold","OAK","1.3","4.1","0.0","0.5","2.6","0.0","0.0","0.7"
"","high","3.0","8.2","0.0","0.9","3.4","0.0","0.0","0.8"
"","low","0.5","2.0","0.0","0.3","2.0","0.0","0.0","0.5"
"C.J. Prosise","SEA","1.1","3.2","0.0","0.3","1.9","0.0","0.0","0.7"
"","high","2.2","6.6","0.1","0.5","4.7","0.0","0.0","1.7"
"","low","0.1","0.4","0.0","0.0","0.3","0.0","0.0","0.1"
"Josh Adams","NYJ","1.3","4.2","0.0","0.4","1.6","0.0","0.0","0.7"
"","high","1.6","4.4","0.0","0.5","2.0","0.0","0.0","0.9"
"","low","1.1","4.1","0.0","0.2","1.3","0.0","0.0","0.9"
"Zach Zenner","MIA","0.9","2.6","0.0","0.4","2.5","0.0","0.0","0.7"
"","high","1.7","4.9","0.1","0.7","4.0","0.0","0.0","1.1"
"","low","0.0","0.0","0.0","0.2","1.5","0.0","0.0","0.5"
"Patrick Ricard","BAL","0.1","0.3","0.0","0.6","4.0","0.0","0.0","0.7"
"","high","0.2","1.0","0.0","0.7","5.3","0.1","0.0","1.0"
"","low","0.0","0.0","0.0","0.4","3.0","0.0","0.0","0.5"
"Dan Vitale","GB","0.7","2.3","0.0","0.7","4.4","0.0","0.0","0.7"
"","high","1.3","3.9","0.0","0.9","5.0","0.0","0.0","1.0"
"","low","0.0","0.1","0.0","0.5","4.0","0.0","0.0","0.5"
"Trey Edmunds","PIT","1.8","5.6","0.0","0.3","1.3","0.0","0.0","0.7"
"","high","3.6","10.3","0.0","1.1","3.2","0.0","0.0","1.1"
"","low","0.1","0.2","0.0","0.0","0.0","0.0","0.0","0.1"
"Patrick DiMarco","BUF","1.1","3.3","0.0","0.6","2.8","0.0","0.0","0.6"
"","high","2.4","7.2","0.0","0.9","3.0","0.0","0.0","0.6"
"","low","0.3","1.0","0.0","0.4","2.3","0.0","0.0","0.5"
"Justin Jackson","LAC","0.9","3.0","0.0","0.6","2.9","0.0","0.0","0.6"
"","high","1.3","3.9","0.0","0.9","4.0","0.0","0.0","0.5"
"","low","0.5","2.2","0.0","0.3","1.9","0.0","0.0","0.5"
"Anthony Sherman","KC","0.8","2.5","0.0","0.4","3.2","0.0","0.0","0.6"
"","high","1.8","4.8","0.0","0.6","5.0","0.0","0.0","0.9"
"","low","0.3","1.0","0.0","0.2","1.5","0.0","0.0","0.3"
"Keith Smith","ATL","1.1","3.8","0.0","0.4","1.5","0.0","0.0","0.6"
"","high","1.6","5.0","0.0","0.7","2.1","0.0","0.0","0.7"
"","low","0.5","1.9","0.0","0.1","1.0","0.0","0.0","0.6"
"Elijhaa Penny","NYG","1.1","3.6","0.0","0.3","1.6","0.0","0.0","0.6"
"","high","2.4","7.4","0.0","0.7","2.3","0.0","0.0","0.6"
"","low","0.6","2.0","0.0","0.0","0.1","0.0","0.0","0.3"
"De'Lance Turner","MIA","0.9","2.8","0.0","0.2","1.2","0.0","0.0","0.5"
"","high","1.7","4.8","0.1","0.7","1.5","0.0","0.0","1.2"
"","low","0.0","0.0","0.0","0.1","0.9","0.0","0.0","0.1"
"Derek Watt","LAC","1.2","4.0","0.0","0.3","1.5","0.0","0.0","0.5"
"","high","1.7","6.0","0.0","0.7","2.0","0.0","0.0","0.9"
"","low","0.3","1.1","0.0","0.1","0.8","0.0","0.0","0.3"
"Mike Davis","CAR","0.7","2.7","0.0","0.2","1.1","0.0","0.0","0.5"
"","high","1.7","7.2","0.1","0.5","1.5","0.0","0.0","1.5"
"","low","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.1"
"Devontae Booker","DEN","0.8","2.8","0.0","0.4","2.4","0.0","0.0","0.5"
"","high","1.8","6.2","0.0","0.9","4.1","0.0","0.0","0.4"
"","low","0.2","1.0","0.0","0.1","1.0","0.0","0.1","0.3"
"Chandler Cox","MIA","0.6","2.0","0.0","0.3","2.0","0.0","0.0","0.4"
"","high","0.6","2.0","0.0","0.3","2.0","0.0","0.0","0.5"
"","low","0.6","2.0","0.0","0.3","2.0","0.0","0.0","0.5"
"Damien Harris","NE","0.8","2.9","0.0","0.2","0.7","0.0","0.0","0.4"
"","high","1.2","5.1","0.0","0.5","1.1","0.0","0.0","0.6"
"","low","0.1","0.4","0.0","0.1","0.4","0.0","0.0","0.1"
"Mike Boone","MIN","0.8","2.5","0.0","0.3","1.0","0.0","0.0","0.3"
"","high","1.9","5.3","0.0","0.7","1.7","0.0","0.0","0.4"
"","low","0.1","0.3","0.0","0.0","0.4","0.0","0.0","0.1"
"T.J. Yeldon","BUF","0.7","2.1","0.0","0.3","0.9","0.0","0.0","0.3"
"","high","1.4","3.9","0.0","0.6","1.7","0.0","0.0","0.1"
"","low","0.1","0.3","0.0","0.0","0.2","0.0","0.0","0.1"
"Tyler Ervin","GB","0.2","0.8","0.0","0.3","1.8","0.0","0.0","0.2"
"","high","0.6","1.6","0.0","0.7","5.2","0.0","0.0","0.7"
"","low","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Troymaine Pope","LAC","0.2","0.6","0.0","0.1","1.2","0.0","0.0","0.2"
"","high","0.3","1.2","0.0","0.2","1.5","0.0","0.0","0.4"
"","low","0.0","0.0","0.0","0.1","1.0","0.0","0.0","0.1"
"Dwayne Washington","NO","0.6","1.8","0.0","0.2","0.8","0.0","0.0","0.2"
