QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF," ",Instructions,ID,First Name,Last Name,ID + Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
" "," "," "," "," "," "," "," "," "," ",1. Locate the player you want to select in the list below," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," ","2. Copy the ID of your player (you can use the ""ID + Name"" column or the ""ID"" column)"," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," ",3. Paste the ID into the roster position desired," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," ",4. You can create up to 15 lineups," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.24830$nfl.g.2142287,Kyle,Rudolph,nfl.p.24830$nfl.g.2142287 - Kyle Rudolph,TE,MIN,SF,MIN@SF,4:35PM EST,13,6.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.25812$nfl.g.2142287,Kirk,Cousins,nfl.p.25812$nfl.g.2142287 - Kirk Cousins,QB,MIN,SF,MIN@SF,4:35PM EST,27,16.5," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27277$nfl.g.2142287,Adam,Thielen,nfl.p.27277$nfl.g.2142287 - Adam Thielen,WR,MIN,SF,MIN@SF,4:35PM EST,20,10.4,Q," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28442$nfl.g.2142287,Ameer,Abdullah,nfl.p.28442$nfl.g.2142287 - Ameer Abdullah,RB,MIN,SF,MIN@SF,4:35PM EST,10,2.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28477$nfl.g.2142287,Sean,Mannion,nfl.p.28477$nfl.g.2142287 - Sean Mannion,QB,MIN,SF,MIN@SF,4:35PM EST,20,0.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28534$nfl.g.2142287,Stefon,Diggs,nfl.p.28534$nfl.g.2142287 - Stefon Diggs,WR,MIN,SF,MIN@SF,4:35PM EST,23,11.5," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29257$nfl.g.2142287,Laquon,Treadwell,nfl.p.29257$nfl.g.2142287 - Laquon Treadwell,WR,MIN,SF,MIN@SF,4:35PM EST,10,3.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29951$nfl.g.2142287,C.J.,Ham,nfl.p.29951$nfl.g.2142287 - C.J. Ham,RB,MIN,SF,MIN@SF,4:35PM EST,10,2.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30154$nfl.g.2142287,Dalvin,Cook,nfl.p.30154$nfl.g.2142287 - Dalvin Cook,RB,MIN,SF,MIN@SF,4:35PM EST,30,19.5," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31127$nfl.g.2142287,Tyler,Conklin,nfl.p.31127$nfl.g.2142287 - Tyler Conklin,TE,MIN,SF,MIN@SF,4:35PM EST,10,1.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31228$nfl.g.2142287,Mike,Boone,nfl.p.31228$nfl.g.2142287 - Mike Boone,RB,MIN,SF,MIN@SF,4:35PM EST,10,6.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31882$nfl.g.2142287,Irv,Smith Jr.,nfl.p.31882$nfl.g.2142287 - Irv Smith Jr.,TE,MIN,SF,MIN@SF,4:35PM EST,10,4.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31934$nfl.g.2142287,Alexander,Mattison,nfl.p.31934$nfl.g.2142287 - Alexander Mattison,RB,MIN,SF,MIN@SF,4:35PM EST,12,4.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32079$nfl.g.2142287,Olabisi,Johnson,nfl.p.32079$nfl.g.2142287 - Olabisi Johnson,WR,MIN,SF,MIN@SF,4:35PM EST,11,4.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32143$nfl.g.2142287,Alexander,Hollins,nfl.p.32143$nfl.g.2142287 - Alexander Hollins,WR,MIN,SF,MIN@SF,4:35PM EST,10,1.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31508$nfl.g.2142287,Chad,Beebe,nfl.p.31508$nfl.g.2142287 - Chad Beebe,WR,MIN,SF,MIN@SF,4:35PM EST,10,2.7,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.24057$nfl.g.2142287,Emmanuel,Sanders,nfl.p.24057$nfl.g.2142287 - Emmanuel Sanders,WR,SF,MIN,MIN@SF,4:35PM EST,19,9.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.25291$nfl.g.2142287,Kyle,Nelson,nfl.p.25291$nfl.g.2142287 - Kyle Nelson,TE,SF,MIN,MIN@SF,4:35PM EST,10,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26753$nfl.g.2142287,Kyle,Juszczyk,nfl.p.26753$nfl.g.2142287 - Kyle Juszczyk,RB,SF,MIN,MIN@SF,4:35PM EST,10,4.5," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26756$nfl.g.2142287,Levine,Toilolo,nfl.p.26756$nfl.g.2142287 - Levine Toilolo,TE,SF,MIN,MIN@SF,4:35PM EST,10,1.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27570$nfl.g.2142287,Jordan,Matthews,nfl.p.27570$nfl.g.2142287 - Jordan Matthews,WR,SF,MIN,MIN@SF,4:35PM EST,10,2.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27590$nfl.g.2142287,Jimmy,Garoppolo,nfl.p.27590$nfl.g.2142287 - Jimmy Garoppolo,QB,SF,MIN,MIN@SF,4:35PM EST,27,16.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28461$nfl.g.2142287,Tevin,Coleman,nfl.p.28461$nfl.g.2142287 - Tevin Coleman,RB,SF,MIN,MIN@SF,4:35PM EST,13,8.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28654$nfl.g.2142287,Raheem,Mostert,nfl.p.28654$nfl.g.2142287 - Raheem Mostert,RB,SF,MIN,MIN@SF,4:35PM EST,21,9.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30217$nfl.g.2142287,C.J.,Beathard,nfl.p.30217$nfl.g.2142287 - C.J. Beathard,QB,SF,MIN,MIN@SF,4:35PM EST,20,16.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30259$nfl.g.2142287,George,Kittle,nfl.p.30259$nfl.g.2142287 - George Kittle,TE,SF,MIN,MIN@SF,4:35PM EST,25,12.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30551$nfl.g.2142287,Kendrick,Bourne,nfl.p.30551$nfl.g.2142287 - Kendrick Bourne,WR,SF,MIN,MIN@SF,4:35PM EST,12,5.5," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30552$nfl.g.2142287,Matt,Breida,nfl.p.30552$nfl.g.2142287 - Matt Breida,RB,SF,MIN,MIN@SF,4:35PM EST,11,7.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30563$nfl.g.2142287,Nick,Mullens,nfl.p.30563$nfl.g.2142287 - Nick Mullens,QB,SF,MIN,MIN@SF,4:35PM EST,20,-0.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31014$nfl.g.2142287,Dante,Pettis,nfl.p.31014$nfl.g.2142287 - Dante Pettis,WR,SF,MIN,MIN@SF,4:35PM EST,10,3.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31210$nfl.g.2142287,Richie,James Jr.,nfl.p.31210$nfl.g.2142287 - Richie James Jr.,WR,SF,MIN,MIN@SF,4:35PM EST,10,1.5," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31329$nfl.g.2142287,Ross,Dwelley,nfl.p.31329$nfl.g.2142287 - Ross Dwelley,TE,SF,MIN,MIN@SF,4:35PM EST,10,3.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31394$nfl.g.2142287,Jeff,Wilson Jr.,nfl.p.31394$nfl.g.2142287 - Jeff Wilson Jr.,RB,SF,MIN,MIN@SF,4:35PM EST,10,5.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31868$nfl.g.2142287,Deebo,Samuel,nfl.p.31868$nfl.g.2142287 - Deebo Samuel,WR,SF,MIN,MIN@SF,4:35PM EST,19,10.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32543$nfl.g.2142287,Daniel,Helm,nfl.p.32543$nfl.g.2142287 - Daniel Helm,TE,SF,MIN,MIN@SF,4:35PM EST,10,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26253$nfl.g.2142287,Garrett,Celek,nfl.p.26253$nfl.g.2142287 - Garrett Celek,TE,SF,MIN,MIN@SF,4:35PM EST,10,0.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26701$nfl.g.2142287,Marquise,Goodwin,nfl.p.26701$nfl.g.2142287 - Marquise Goodwin,WR,SF,MIN,MIN@SF,4:35PM EST,10,4.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31899$nfl.g.2142287,Jalen,Hurd,nfl.p.31899$nfl.g.2142287 - Jalen Hurd,WR,SF,MIN,MIN@SF,4:35PM EST,10,0.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30290$nfl.g.2142287,Trent,Taylor,nfl.p.30290$nfl.g.2142287 - Trent Taylor,WR,SF,MIN,MIN@SF,4:35PM EST,10,3.3,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27624$nfl.g.2142287,Jerick,McKinnon,nfl.p.27624$nfl.g.2142287 - Jerick McKinnon,RB,SF,MIN,MIN@SF,4:35PM EST,12,0.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32325$nfl.g.2142287,Shawn,Poindexter,nfl.p.32325$nfl.g.2142287 - Shawn Poindexter,WR,SF,MIN,MIN@SF,4:35PM EST,10,0.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.t.16$nfl.g.2142287,Minnesota,Vikings,nfl.t.16$nfl.g.2142287 - Minnesota Vikings,DEF,MIN,SF,MIN@SF,4:35PM EST,15,9.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.t.25$nfl.g.2142287,San Francisco,49ers,nfl.t.25$nfl.g.2142287 - San Francisco 49ers,DEF,SF,MIN,MIN@SF,4:35PM EST,20,10.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.24936$nfl.g.2142288,Dion,Lewis,nfl.p.24936$nfl.g.2142288 - Dion Lewis,RB,TEN,BAL,TEN@BAL,8:15PM EST,10,3.5," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.25718$nfl.g.2142288,Ryan,Tannehill,nfl.p.25718$nfl.g.2142288 - Ryan Tannehill,QB,TEN,BAL,TEN@BAL,8:15PM EST,21,18.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26016$nfl.g.2142288,Beau,Brinkley,nfl.p.26016$nfl.g.2142288 - Beau Brinkley,TE,TEN,BAL,TEN@BAL,8:15PM EST,10,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28390$nfl.g.2142288,Marcus,Mariota,nfl.p.28390$nfl.g.2142288 - Marcus Mariota,QB,TEN,BAL,TEN@BAL,8:15PM EST,20,10.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28531$nfl.g.2142288,MyCole,Pruitt,nfl.p.28531$nfl.g.2142288 - MyCole Pruitt,TE,TEN,BAL,TEN@BAL,8:15PM EST,10,2.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29038$nfl.g.2142288,Darius,Jennings,nfl.p.29038$nfl.g.2142288 - Darius Jennings,WR,TEN,BAL,TEN@BAL,8:15PM EST,10,0.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29070$nfl.g.2142288,Adam,Humphries,nfl.p.29070$nfl.g.2142288 - Adam Humphries,WR,TEN,BAL,TEN@BAL,8:15PM EST,10,5.7,O," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29279$nfl.g.2142288,Derrick,Henry,nfl.p.29279$nfl.g.2142288 - Derrick Henry,RB,TEN,BAL,TEN@BAL,8:15PM EST,37,19.5," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29374$nfl.g.2142288,Tajae,Sharpe,nfl.p.29374$nfl.g.2142288 - Tajae Sharpe,WR,TEN,BAL,TEN@BAL,8:15PM EST,10,5.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29631$nfl.g.2142288,Kalif,Raymond,nfl.p.29631$nfl.g.2142288 - Kalif Raymond,WR,TEN,BAL,TEN@BAL,8:15PM EST,10,3.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30118$nfl.g.2142288,Corey,Davis,nfl.p.30118$nfl.g.2142288 - Corey Davis,WR,TEN,BAL,TEN@BAL,8:15PM EST,10,5.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30213$nfl.g.2142288,Jonnu,Smith,nfl.p.30213$nfl.g.2142288 - Jonnu Smith,TE,TEN,BAL,TEN@BAL,8:15PM EST,10,5.5," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30571$nfl.g.2142288,Anthony,Firkser,nfl.p.30571$nfl.g.2142288 - Anthony Firkser,TE,TEN,BAL,TEN@BAL,8:15PM EST,10,3.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30660$nfl.g.2142288,Cody,Hollister,nfl.p.30660$nfl.g.2142288 - Cody Hollister,WR,TEN,BAL,TEN@BAL,8:15PM EST,10,0.8,Q," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30940$nfl.g.2142288,Rashard,Davis,nfl.p.30940$nfl.g.2142288 - Rashard Davis,WR,TEN,BAL,TEN@BAL,8:15PM EST,10,2.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31883$nfl.g.2142288,A.J.,Brown,nfl.p.31883$nfl.g.2142288 - A.J. Brown,WR,TEN,BAL,TEN@BAL,8:15PM EST,18,11.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32140$nfl.g.2142288,Khari,Blasingame,nfl.p.32140$nfl.g.2142288 - Khari Blasingame,RB,TEN,BAL,TEN@BAL,8:15PM EST,10,1.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.7924$nfl.g.2142288,Delanie,Walker,nfl.p.7924$nfl.g.2142288 - Delanie Walker,TE,TEN,BAL,TEN@BAL,8:15PM EST,10,7.3,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27790$nfl.g.2142288,David,Fluellen,nfl.p.27790$nfl.g.2142288 - David Fluellen,RB,TEN,BAL,TEN@BAL,8:15PM EST,10,0.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31623$nfl.g.2142288,Cameron,Batson,nfl.p.31623$nfl.g.2142288 - Cameron Batson,WR,TEN,BAL,TEN@BAL,8:15PM EST,10,1.5,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.24815$nfl.g.2142288,Mark,Ingram II,nfl.p.24815$nfl.g.2142288 - Mark Ingram II,RB,BAL,TEN,TEN@BAL,8:15PM EST,23,15.3,Q," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.25712$nfl.g.2142288,Robert,Griffin III,nfl.p.25712$nfl.g.2142288 - Robert Griffin III,QB,BAL,TEN,TEN@BAL,8:15PM EST,20,2.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27652$nfl.g.2142288,De'Anthony,Thomas,nfl.p.27652$nfl.g.2142288 - De'Anthony Thomas,WR,BAL,TEN,TEN@BAL,8:15PM EST,10,0.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28026$nfl.g.2142288,Willie,Snead IV,nfl.p.28026$nfl.g.2142288 - Willie Snead IV,WR,BAL,TEN,TEN@BAL,8:15PM EST,10,5.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28214$nfl.g.2142288,Seth,Roberts,nfl.p.28214$nfl.g.2142288 - Seth Roberts,WR,BAL,TEN,TEN@BAL,8:15PM EST,10,3.5," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28559$nfl.g.2142288,Nick,Boyle,nfl.p.28559$nfl.g.2142288 - Nick Boyle,TE,BAL,TEN,TEN@BAL,8:15PM EST,10,4.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29341$nfl.g.2142288,Chris,Moore,nfl.p.29341$nfl.g.2142288 - Chris Moore,WR,BAL,TEN,TEN@BAL,8:15PM EST,10,0.5," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30592$nfl.g.2142288,Patrick,Ricard,nfl.p.30592$nfl.g.2142288 - Patrick Ricard,RB,BAL,TEN,TEN@BAL,8:15PM EST,10,1.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30995$nfl.g.2142288,Hayden,Hurst,nfl.p.30995$nfl.g.2142288 - Hayden Hurst,TE,BAL,TEN,TEN@BAL,8:15PM EST,10,3.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31002$nfl.g.2142288,Lamar,Jackson,nfl.p.31002$nfl.g.2142288 - Lamar Jackson,QB,BAL,TEN,TEN@BAL,8:15PM EST,40,28.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31056$nfl.g.2142288,Mark,Andrews,nfl.p.31056$nfl.g.2142288 - Mark Andrews,TE,BAL,TEN,TEN@BAL,8:15PM EST,22,11.7,Q," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31102$nfl.g.2142288,Jaleel,Scott,nfl.p.31102$nfl.g.2142288 - Jaleel Scott,WR,BAL,TEN,TEN@BAL,8:15PM EST,10,1.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31424$nfl.g.2142288,Gus,Edwards,nfl.p.31424$nfl.g.2142288 - Gus Edwards,RB,BAL,TEN,TEN@BAL,8:15PM EST,11,5.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31857$nfl.g.2142288,Marquise,Brown,nfl.p.31857$nfl.g.2142288 - Marquise Brown,WR,BAL,TEN,TEN@BAL,8:15PM EST,14,8.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31925$nfl.g.2142288,Miles,Boykin,nfl.p.31925$nfl.g.2142288 - Miles Boykin,WR,BAL,TEN,TEN@BAL,8:15PM EST,10,3.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31945$nfl.g.2142288,Justice,Hill,nfl.p.31945$nfl.g.2142288 - Justice Hill,RB,BAL,TEN,TEN@BAL,8:15PM EST,11,2.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32029$nfl.g.2142288,Trace,McSorley,nfl.p.32029$nfl.g.2142288 - Trace McSorley,QB,BAL,TEN,TEN@BAL,8:15PM EST,20,0.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.t.10$nfl.g.2142288,Tennessee,Titans,nfl.t.10$nfl.g.2142288 - Tennessee Titans,DEF,TEN,BAL,TEN@BAL,8:15PM EST,12,8.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.t.33$nfl.g.2142288,Baltimore,Ravens,nfl.t.33$nfl.g.2142288 - Baltimore Ravens,DEF,BAL,TEN,TEN@BAL,8:15PM EST,19,9.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.8266$nfl.g.2142290,Marshawn,Lynch,nfl.p.8266$nfl.g.2142290 - Marshawn Lynch,RB,SEA,GB,SEA@GB,6:40PM EST,16,9.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.25295$nfl.g.2142290,Nick,Bellore,nfl.p.25295$nfl.g.2142290 - Nick Bellore,RB,SEA,GB,SEA@GB,6:40PM EST,10,1.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.25785$nfl.g.2142290,Russell,Wilson,nfl.p.25785$nfl.g.2142290 - Russell Wilson,QB,SEA,GB,SEA@GB,6:40PM EST,31,20.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.25816$nfl.g.2142290,Robert,Turbin,nfl.p.25816$nfl.g.2142290 - Robert Turbin,RB,SEA,GB,SEA@GB,6:40PM EST,10,-0.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26662$nfl.g.2142290,Geno,Smith,nfl.p.26662$nfl.g.2142290 - Geno Smith,QB,SEA,GB,SEA@GB,6:40PM EST,20,-2.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26781$nfl.g.2142290,Luke,Willson,nfl.p.26781$nfl.g.2142290 - Luke Willson,TE,SEA,GB,SEA@GB,6:40PM EST,10,2.0," "," "
