ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
nfl.p.25295,Nick,Bellore,RB,SEA,CAR,SEA@CAR,1:00PM EST,10,0.5," "," "
nfl.p.25785,Russell,Wilson,QB,SEA,CAR,SEA@CAR,1:00PM EST,30,21.8," "," "
nfl.p.26561,Josh,Gordon,WR,SEA,CAR,SEA@CAR,1:00PM EST,10,5.6," "," "
nfl.p.26662,Geno,Smith,QB,SEA,CAR,SEA@CAR,1:00PM EST,20,-2.2," "," "
nfl.p.26781,Luke,Willson,TE,SEA,CAR,SEA@CAR,1:00PM EST,10,2.0,O," "
nfl.p.27074,Jaron,Brown,WR,SEA,CAR,SEA@CAR,1:00PM EST,10,4.8," "," "
nfl.p.28221,Tyler,Ott,TE,SEA,CAR,SEA@CAR,1:00PM EST,10,0.0," "," "
nfl.p.28457,Tyler,Lockett,WR,SEA,CAR,SEA@CAR,1:00PM EST,23,12.0," "," "
nfl.p.29324,C.J.,Prosise,RB,SEA,CAR,SEA@CAR,1:00PM EST,10,3.2," "," "
nfl.p.30339,David,Moore,WR,SEA,CAR,SEA@CAR,1:00PM EST,10,4.1," "," "
nfl.p.30362,Chris,Carson,RB,SEA,CAR,SEA@CAR,1:00PM EST,34,14.0," "," "
nfl.p.30661,Jacob,Hollister,TE,SEA,CAR,SEA@CAR,1:00PM EST,16,8.0," "," "
nfl.p.30763,Tyrone,Swoopes,TE,SEA,CAR,SEA@CAR,1:00PM EST,10,2.8," "," "
nfl.p.30997,Rashaad,Penny,RB,SEA,CAR,SEA@CAR,1:00PM EST,20,7.9,IR," "
nfl.p.31777,Malik,Turner,WR,SEA,CAR,SEA@CAR,1:00PM EST,10,3.5," "," "
nfl.p.31896,DK,Metcalf,WR,SEA,CAR,SEA@CAR,1:00PM EST,17,10.0," "," "
nfl.p.32036,Travis,Homer,RB,SEA,CAR,SEA@CAR,1:00PM EST,10,0.7," "," "
nfl.p.32068,John,Ursua,WR,SEA,CAR,SEA@CAR,1:00PM EST,10,0.0," "," "
nfl.p.8285,Greg,Olsen,TE,CAR,SEA,SEA@CAR,1:00PM EST,19,7.6,O," "
nfl.p.25828,Jarius,Wright,WR,CAR,SEA,SEA@CAR,1:00PM EST,10,2.9," "," "
nfl.p.28365,Chris,Manhertz,TE,CAR,SEA,SEA@CAR,1:00PM EST,10,1.6," "," "
nfl.p.28514,Mike,Davis,RB,CAR,SEA,SEA@CAR,1:00PM EST,10,1.6," "," "
