ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
nfl.p.7924,Delanie,Walker,TE,TEN,IND,TEN@IND,1:00PM EST,13,7.3,IR," "
nfl.p.24936,Dion,Lewis,RB,TEN,IND,TEN@IND,1:00PM EST,10,3.0," "," "
nfl.p.25718,Ryan,Tannehill,QB,TEN,IND,TEN@IND,1:00PM EST,27,17.3," "," "
nfl.p.26016,Beau,Brinkley,TE,TEN,IND,TEN@IND,1:00PM EST,10,0.0," "," "
nfl.p.28390,Marcus,Mariota,QB,TEN,IND,TEN@IND,1:00PM EST,20,14.3," "," "
nfl.p.28531,MyCole,Pruitt,TE,TEN,IND,TEN@IND,1:00PM EST,10,0.5," "," "
nfl.p.29070,Adam,Humphries,WR,TEN,IND,TEN@IND,1:00PM EST,10,5.5," "," "
nfl.p.29279,Derrick,Henry,RB,TEN,IND,TEN@IND,1:00PM EST,27,17.5," "," "
nfl.p.29374,Tajae,Sharpe,WR,TEN,IND,TEN@IND,1:00PM EST,10,4.2,Q," "
nfl.p.29631,Kalif,Raymond,WR,TEN,IND,TEN@IND,1:00PM EST,10,2.5," "," "
nfl.p.30118,Corey,Davis,WR,TEN,IND,TEN@IND,1:00PM EST,10,6.7," "," "
nfl.p.30213,Jonnu,Smith,TE,TEN,IND,TEN@IND,1:00PM EST,10,4.7," "," "
nfl.p.30571,Anthony,Firkser,TE,TEN,IND,TEN@IND,1:00PM EST,10,4.6," "," "
nfl.p.30660,Cody,Hollister,WR,TEN,IND,TEN@IND,1:00PM EST,10,0.0," "," "
nfl.p.31883,A.J.,Brown,WR,TEN,IND,TEN@IND,1:00PM EST,15,8.9," "," "
nfl.p.27790,David,Fluellen,RB,TEN,IND,TEN@IND,1:00PM EST,10,0.0,IR," "
nfl.p.31623,Cameron,Batson,WR,TEN,IND,TEN@IND,1:00PM EST,10,1.5,IR," "
nfl.p.9547,Brian,Hoyer,QB,IND,TEN,TEN@IND,1:00PM EST,20,8.4," "," "
nfl.p.25802,T.Y.,Hilton,WR,IND,TEN,TEN@IND,1:00PM EST,21,12.2,O," "
nfl.p.27299,Jack,Doyle,TE,IND,TEN,TEN@IND,1:00PM EST,13,6.3," "," "
nfl.p.27538,Eric,Ebron,TE,IND,TEN,TEN@IND,1:00PM EST,14,6.5,IR," "
nfl.p.29325,Jacoby,Brissett,QB,IND,TEN,TEN@IND,1:00PM EST,23,15.9," "," "
nfl.p.29390,Jonathan,Williams,RB,IND,TEN,TEN@IND,1:00PM EST,18,11.6," "," "
nfl.p.29609,Chester,Rogers,WR,IND,TEN,TEN@IND,1:00PM EST,10,3.8," "," "
nfl.p.29678,Marcus,Johnson,WR,IND,TEN,TEN@IND,1:00PM EST,10,4.4," "," "
nfl.p.30112,Mo,Alie-Cox,TE,IND,TEN,TEN@IND,1:00PM EST,10,1.2,Q," "
nfl.p.30256,Marlon,Mack,RB,IND,TEN,TEN@IND,1:00PM EST,25,12.6,O," "
nfl.p.30366,Chad,Kelly,QB,IND,TEN,TEN@IND,1:00PM EST,20,-0.1," "," "
nfl.p.30502,Zach,Pascal,WR,IND,TEN,TEN@IND,1:00PM EST,10,6.6," "," "
nfl.p.31074,Nyheim,Hines,RB,IND,TEN,TEN@IND,1:00PM EST,14,5.5," "," "
nfl.p.31139,Jordan,Wilkins,RB,IND,TEN,TEN@IND,1:00PM EST,14,2.7," "," "
nfl.p.31891,Parris,Campbell,WR,IND,TEN,TEN@IND,1:00PM EST,10,4.4,Q," "
nfl.p.32292,Ashton,Dulin,WR,IND,TEN,TEN@IND,1:00PM EST,10,0.0," "," "
nfl.p.31129,Reece,Fountain,WR,IND,TEN,TEN@IND,1:00PM EST,10,0.0,IR," "
nfl.p.31369,Steve,Ishmael,WR,IND,TEN,TEN@IND,1:00PM EST,10,0.0,IR," "
nfl.p.30756,Billy,Brown,TE,IND,TEN,TEN@IND,1:00PM EST,10,0.0,IR," "
