"Player","Team","ATT","YDS","TDS","REC","YDS","TDS","FL","FPTS"
"Le'Veon Bell","NYJ","16.1","63.4","0.5","4.5","34.5","0.1","0.1","13.2"
"","high","18.3","74.0","1.0","5.0","38.0","0.2","0.1","15.5"
"","low","13.4","51.0","0.2","4.0","31.0","0.0","0.2","11.6"
"Aaron Jones","GB","12.4","59.0","0.6","3.5","26.3","0.1","0.1","13.1"
"","high","16.0","74.0","1.0","4.0","31.0","0.2","0.1","16.5"
"","low","10.3","46.0","0.4","2.8","19.8","0.0","0.1","10.7"
"Tevin Coleman","SF","13.4","60.0","0.5","2.2","17.8","0.1","0.1","11.6"
"","high","17.0","76.0","1.0","3.0","23.5","0.3","0.1","15.4"
"","low","11.0","51.0","0.3","0.9","10.2","0.0","0.1","9.1"
"Joe Mixon","CIN","16.4","66.5","0.4","2.3","18.6","0.1","0.1","11.4"
"","high","18.0","73.0","1.0","2.7","22.4","0.2","0.1","15.2"
"","low","14.7","51.3","0.2","1.9","15.0","0.0","0.2","9.8"
"Mark Ingram","BAL","13.1","60.8","0.6","2.1","17.2","0.1","0.1","11.3"
"","high","14.0","65.3","1.0","3.2","22.4","0.1","0.1","13.4"
"","low","12.6","55.0","0.3","1.7","13.3","0.0","0.2","9.6"
"Jaylen Samuels","PIT","10.8","40.6","0.4","4.9","34.2","0.3","0.1","11.3"
"","high","15.5","63.3","1.0","5.5","47.0","0.8","0.1","15.1"
"","low","7.3","24.3","0.2","4.2","26.4","0.0","0.1","8.2"
"David Montgomery","CHI","15.9","59.8","0.5","2.2","17.8","0.0","0.1","10.9"
"","high","19.1","74.0","1.0","3.0","24.0","0.1","0.1","12.4"
"","low","13.7","42.9","0.0","1.6","13.1","0.0","0.2","8.5"
"Devin Singletary","BUF","11.5","51.1","0.4","3.0","24.6","0.1","0.1","10.5"
"","high","14.0","61.0","1.0","4.2","40.4","0.3","0.1","14.5"
"","low","8.0","39.8","0.2","2.5","18.0","0.0","0.2","8.3"
"Sony Michel","NE","16.1","63.9","0.6","0.9","6.5","0.0","0.1","10.3"
"","high","19.5","78.0","1.0","1.5","9.4","0.1","0.1","12.3"
"","low","14.0","51.2","0.4","0.0","3.0","0.0","0.2","8.1"
"Phillip Lindsay","DEN","12.7","62.7","0.3","2.9","19.3","0.0","0.1","10.1"
"","high","13.4","67.7","0.5","3.6","28.0","0.1","0.0","10.6"
"","low","11.1","54.0","0.0","2.3","15.1","0.0","0.2","8.4"
"Carlos Hyde","HOU","14.9","65.8","0.5","1.1","5.2","0.0","0.1","9.8"
"","high","15.6","69.5","1.0","2.9","11.6","0.1","0.1","12.6"
"","low","14.0","59.3","0.3","0.0","0.0","0.0","0.2","8.2"
"Brian Hill","ATL","12.0","51.8","0.3","2.5","18.5","0.2","0.1","9.5"
"","high","15.8","60.0","0.5","5.0","31.0","0.4","0.1","11.1"
"","low","7.3","35.7","0.0","1.0","12.8","0.0","0.1","8.2"
"Miles Sanders","PHI","10.5","49.9","0.1","3.0","31.2","0.1","0.1","9.3"
"","high","13.9","57.7","0.3","5.0","43.5","0.1","0.1","10.7"
"","low","5.7","38.0","0.0","2.3","24.0","0.0","0.1","7.5"
"Kareem Hunt","CLE","7.1","34.9","0.2","3.7","32.4","0.2","0.1","8.7"
"","high","10.2","56.5","0.4","5.0","42.5","0.3","0.0","9.8"
"","low","5.6","25.3","0.0","2.8","23.5","0.0","0.1","6.7"
"Jonathan Williams","IND","10.9","44.3","0.6","1.0","6.5","0.0","0.2","8.3"
"","high","16.0","67.0","1.1","2.0","16.0","0.0","0.1","14.3"
"","low","5.0","12.3","0.2","0.2","1.9","0.0","0.3","6.4"
"Ronald Jones II","TB","11.7","45.2","0.3","2.3","19.9","0.0","0.1","8.2"
"","high","12.8","47.0","0.4","3.0","24.4","0.1","0.1","8.9"
"","low","10.9","40.7","0.0","2.0","15.0","0.0","0.1","6.2"
"James White","NE","5.1","20.6","0.1","5.3","44.9","0.2","0.1","8.2"
"","high","6.3","22.7","0.2","6.1","51.0","0.3","0.0","9.3"
"","low","4.3","17.9","0.0","4.6","38.2","0.0","0.1","7.0"
"Latavius Murray","NO","10.9","45.1","0.3","2.1","14.0","0.1","0.1","7.9"
"","high","14.2","54.0","0.6","3.0","19.0","0.1","0.0","9.9"
"","low","9.0","38.0","0.0","1.0","11.0","0.0","0.1","4.9"
"Kalen Ballage","MIA","11.2","38.0","0.4","2.4","15.1","0.0","0.1","7.5"
"","high","14.9","53.0","1.1","4.2","35.0","0.1","0.1","9.6"
"","low","4.0","7.7","0.0","1.2","2.6","0.0","0.1","6.4"
"Bo Scarbrough","DET","12.8","52.3","0.3","0.9","6.0","0.0","0.1","7.4"
"","high","15.4","65.0","0.4","2.8","17.7","0.1","0.1","8.9"
"","low","11.0","44.0","0.0","0.0","0.7","0.0","0.2","4.5"
"Derrius Guice","WAS","10.4","42.6","0.2","2.4","18.5","0.1","0.1","7.2"
"","high","12.9","52.8","0.3","4.0","26.0","0.1","0.1","8.5"
"","low","8.8","37.0","0.0","1.6","13.0","0.0","0.2","6.0"
"Tarik Cohen","CHI","5.8","22.4","0.1","4.1","31.6","0.2","0.1","6.9"
"","high","6.7","24.9","0.2","4.5","40.0","0.3","0.1","7.6"
"","low","5.0","19.7","0.0","3.5","26.3","0.0","0.1","5.2"
"Royce Freeman","DEN","9.4","40.3","0.2","2.5","16.2","0.0","0.1","6.8"
"","high","10.7","47.3","0.3","3.4","26.0","0.1","0.1","8.4"
"","low","7.0","31.0","0.0","1.0","11.0","0.0","0.1","4.2"
"Jamaal Williams","GB","8.8","35.4","0.1","2.5","18.4","0.1","0.1","6.6"
"","high","10.9","41.4","0.2","3.4","22.1","0.2","0.0","7.2"
"","low","7.4","31.4","0.0","2.0","14.5","0.0","0.1","5.2"
"Adrian Peterson","WAS","12.7","49.6","0.1","1.2","9.1","0.0","0.1","6.5"
"","high","17.8","64.7","0.2","1.8","13.0","0.1","0.1","6.6"
"","low","9.4","37.3","0.0","0.7","5.2","0.0","0.2","5.6"
"Raheem Mostert","SF","9.4","46.0","0.1","1.5","10.0","0.0","0.2","6.4"
"","high","11.0","56.3","0.4","2.9","17.0","0.1","0.1","7.8"
"","low","7.2","39.5","0.0","0.6","6.0","0.0","0.3","5.9"
"Duke Johnson","HOU","5.7","25.4","0.1","3.2","28.5","0.1","0.1","6.2"
"","high","6.8","31.2","0.1","4.0","39.3","0.1","0.0","7.0"
"","low","3.8","16.0","0.0","2.5","22.0","0.0","0.1","4.8"
"Rex Burkhead","NE","5.9","24.0","0.1","2.4","21.6","0.1","0.1","5.5"
"","high","8.9","35.4","0.2","3.2","28.0","0.1","0.1","6.4"
"","low","4.0","17.0","0.0","1.9","16.0","0.0","0.1","3.3"
"Nyheim Hines","IND","4.6","17.3","0.1","3.6","28.2","0.1","0.1","5.3"
"","high","5.9","22.2","0.2","4.2","35.7","0.1","0.0","5.8"
"","low","3.0","11.0","0.0","3.0","21.0","0.0","0.1","3.7"
"Trey Edmunds","PIT","9.5","36.6","0.1","1.4","9.9","0.0","0.1","5.3"
"","high","16.1","59.0","0.3","2.8","13.6","0.1","0.1","8.8"
"","low","5.9","24.4","0.0","0.8","7.3","0.0","0.1","3.8"
"Jordan Wilkins","IND","6.7","40.5","0.1","1.0","6.8","0.0","0.1","5.2"
"","high","8.4","59.0","0.2","1.7","11.0","0.0","0.1","5.7"
"","low","3.8","31.2","0.0","0.4","2.5","0.0","0.1","4.3"
"Peyton Barber","TB","9.2","33.6","0.2","1.2","6.8","0.0","0.1","5.2"
"","high","13.8","49.1","0.4","2.3","11.0","0.1","0.1","6.7"
"","low","4.0","17.0","0.0","0.8","4.4","0.0","0.1","2.3"
"Frank Gore","BUF","9.9","38.2","0.1","1.1","8.6","0.0","0.1","5.0"
"","high","13.7","53.0","0.2","1.9","12.5","0.0","0.1","5.2"
"","low","8.0","32.0","0.0","0.8","6.2","0.0","0.1","4.2"
"Jordan Howard","PHI","8.8","33.5","0.2","1.0","5.6","0.0","0.1","5.0"
"","high","12.3","51.5","0.5","1.5","9.0","0.1","0.0","9.6"
"","low","3.0","10.0","0.0","0.0","0.0","0.0","0.1","1.0"
"J.D. McKissic","DET","4.2","21.0","0.1","2.5","20.9","0.1","0.1","4.9"
"","high","5.3","27.0","0.1","3.0","30.3","0.1","0.0","5.4"
"","low","3.0","13.0","0.0","2.1","15.0","0.0","0.1","4.0"
"Gus Edwards","BAL","7.2","34.5","0.1","0.4","1.5","0.0","0.0","4.1"
"","high","11.1","61.7","0.2","1.2","4.0","0.0","0.0","5.0"
"","low","5.0","22.4","0.0","0.0","0.0","0.0","0.1","2.6"
"Patrick Laird","MIA","3.8","15.6","0.1","2.2","18.4","0.0","0.1","3.8"
"","high","7.2","30.0","0.1","4.1","30.5","0.1","0.0","4.7"
"","low","1.0","4.0","0.0","1.0","8.0","0.0","0.1","1.4"
"Giovani Bernard","CIN","4.9","18.2","0.1","1.9","15.8","0.0","0.1","3.7"
"","high","7.5","29.3","0.1","2.8","24.3","0.1","0.0","4.0"
"","low","3.2","13.1","0.0","1.0","11.0","0.0","0.1","2.5"
"Qadree Ollison","ATL","5.3","18.4","0.1","1.4","8.8","0.0","0.1","3.6"
"","high","9.1","30.1","0.3","2.2","14.3","0.1","0.0","5.5"
"","low","3.0","11.9","0.0","0.7","5.4","0.0","0.1","2.5"
"Chris Thompson","WAS","4.1","15.2","0.0","2.1","16.8","0.1","0.1","3.6"
"","high","5.1","16.5","0.1","2.6","28.2","0.1","0.0","4.9"
"","low","3.4","14.3","0.0","1.8","7.0","0.0","0.1","3.9"
"Ty Johnson","DET","5.8","22.9","0.1","1.5","8.7","0.0","0.1","3.5"
"","high","10.0","42.8","0.2","2.6","13.2","0.1","0.0","4.7"
"","low","3.2","12.0","0.0","1.0","5.1","0.0","0.1","2.4"
"Jeff Wilson","SF","5.5","22.3","0.1","1.2","5.6","0.0","0.1","3.3"
"","high","11.8","49.0","0.3","3.9","14.0","0.0","0.0","3.4"
"","low","3.1","12.4","0.0","0.2","1.0","0.0","0.3","1.9"
"Tony Pollard","DAL","5.1","20.4","0.1","1.3","8.7","0.0","0.1","3.3"
"","high","7.9","25.0","0.1","2.0","11.0","0.1","0.0","4.7"
"","low","2.2","9.3","0.0","0.9","6.9","0.0","0.1","2.1"
"Benny Snell Jr.","PIT","5.6","21.2","0.1","0.8","5.7","0.0","0.1","3.0"
"","high","7.6","30.0","0.2","2.0","8.0","0.0","0.1","4.7"
"","low","3.8","14.0","0.0","0.0","4.0","0.0","0.1","1.8"
"Jalen Richard","OAK","2.7","11.4","0.0","2.3","17.8","0.0","0.1","3.0"
"","high","4.5","21.6","0.1","3.1","22.6","0.1","0.0","3.6"
"","low","1.0","4.0","0.0","1.9","13.0","0.0","0.2","1.7"
"Ryquell Armstead","JAC","4.2","15.4","0.0","1.3","8.5","0.0","0.0","2.8"
"","high","7.7","24.2","0.1","1.9","10.7","0.1","0.0","2.8"
"","low","2.5","10.2","0.0","1.0","7.0","0.0","0.1","2.5"
"DeAndre Washington","OAK","3.9","14.4","0.1","1.6","9.9","0.0","0.0","2.8"
"","high","7.2","26.5","0.1","2.4","13.3","0.1","0.0","3.1"
"","low","2.0","8.0","0.0","1.0","6.0","0.0","0.1","1.9"
"Dion Lewis","TEN","3.6","14.9","0.0","2.0","12.4","0.0","0.1","2.8"
"","high","7.0","24.8","0.1","3.0","20.0","0.1","0.0","3.8"
"","low","2.0","10.3","0.0","1.0","5.0","0.0","0.1","1.6"
"Bilal Powell","NYJ","4.7","19.5","0.0","1.1","5.8","0.0","0.0","2.8"
"","high","6.0","27.0","0.1","2.8","10.2","0.0","0.0","3.5"
"","low","2.4","10.7","0.0","0.4","3.0","0.0","0.1","1.8"
"Boston Scott","PHI","5.0","19.4","0.0","0.8","4.6","0.0","0.0","2.6"
"","high","11.9","42.9","0.1","2.8","13.3","0.0","0.0","2.7"
"","low","1.9","7.6","0.0","0.0","0.4","0.0","0.1","1.4"
"Dare Ogunbowale","TB","1.7","6.2","0.0","2.5","17.5","0.0","0.0","2.6"
"","high","4.8","17.4","0.1","3.0","25.0","0.1","0.0","3.0"
"","low","0.5","2.0","0.0","1.8","13.6","0.0","0.0","2.0"
"Rashaad Penny","SEA","4.4","18.3","0.1","1.0","4.7","0.0","0.1","2.5"
"","high","7.2","28.8","0.2","2.4","6.0","0.0","0.0","4.4"
"","low","2.3","10.0","0.0","0.4","3.7","0.0","0.1","1.7"
"Kenjon Barner","ATL","3.6","15.4","0.1","1.0","6.0","0.0","0.1","2.5"
"","high","4.5","23.1","0.1","1.4","8.6","0.1","0.0","3.5"
"","low","2.0","7.0","0.0","0.1","1.1","0.0","0.1","1.8"
"Jay Ajayi","PHI","4.7","18.9","0.0","0.7","3.4","0.0","0.0","2.4"
"","high","10.0","38.3","0.1","1.9","7.0","0.0","0.0","3.9"
"","low","1.3","5.0","0.0","0.0","0.0","0.0","0.1","0.7"
"Malcolm Brown","LAR","4.2","16.2","0.1","0.2","2.8","0.0","0.0","2.3"
"","high","4.8","19.0","0.1","0.5","4.0","0.0","0.0","2.8"
"","low","3.8","14.0","0.0","0.0","1.5","0.0","0.0","1.7"
"Matt Breida","SF","5.0","16.5","0.0","1.2","5.0","0.0","0.0","2.1"
"","high","5.0","16.5","0.0","1.2","5.0","0.0","0.0","0.0"
"","low","5.0","16.5","0.0","1.2","5.0","0.0","0.0","0.0"
"Kyle Juszczyk","SF","0.7","2.2","0.0","2.1","16.5","0.0","0.1","1.9"
"","high","2.2","6.0","0.0","3.6","25.0","0.1","0.0","2.7"
"","low","0.0","0.0","0.0","0.8","8.1","0.0","0.2","1.2"
"Darrell Henderson","LAR","3.5","13.2","0.0","0.7","4.3","0.0","0.0","1.8"
"","high","6.1","22.0","0.1","1.8","11.0","0.0","0.0","2.4"
"","low","1.9","7.5","0.0","0.0","0.3","0.0","0.1","0.8"
"Justice Hill","BAL","3.3","12.6","0.0","0.7","3.7","0.0","0.1","1.8"
"","high","5.9","20.6","0.1","1.8","6.4","0.0","0.0","2.6"
"","low","2.0","7.0","0.0","0.0","0.0","0.0","0.1","0.7"
"Brandon Bolden","NE","1.6","7.0","0.1","0.9","5.6","0.0","0.0","1.7"
"","high","3.1","13.8","0.2","2.2","10.1","0.1","0.0","3.0"
"","low","0.4","1.6","0.0","0.1","0.7","0.0","0.0","0.4"
"Myles Gaskin","MIA","2.4","8.1","0.0","1.2","7.9","0.0","0.0","1.7"
"","high","5.7","18.6","0.0","1.9","13.0","0.0","0.0","1.9"
"","low","0.9","3.0","0.0","0.2","2.0","0.0","0.0","0.7"
"Wayne Gallman","NYG","2.7","9.8","0.0","0.8","5.2","0.0","0.0","1.6"
"","high","5.4","19.9","0.1","2.6","9.5","0.0","0.0","1.8"
"","low","1.2","4.7","0.0","0.0","2.0","0.0","0.1","1.1"
"Dontrell Hilliard","CLE","1.3","4.7","0.1","0.8","5.2","0.0","0.0","1.5"
"","high","2.8","9.0","0.3","1.8","9.2","0.0","0.0","3.1"
"","low","0.2","0.9","0.0","0.2","1.3","0.0","0.0","0.3"
"Ty Montgomery","NYJ","1.9","7.1","0.0","0.9","5.8","0.0","0.0","1.4"
"","high","4.0","14.5","0.0","2.1","11.8","0.0","0.0","1.2"
"","low","0.8","3.0","0.0","0.3","2.4","0.0","0.0","0.8"
"Devontae Booker","DEN","1.7","6.5","0.0","0.9","6.1","0.0","0.0","1.3"
"","high","3.3","11.9","0.0","1.6","13.6","0.0","0.0","2.0"
"","low","0.7","3.0","0.0","0.2","1.0","0.0","0.1","0.6"
"Wendell Smallwood","WAS","2.0","6.8","0.0","0.9","5.8","0.0","0.0","1.2"
"","high","5.0","15.6","0.0","1.9","13.0","0.0","0.0","2.1"
"","low","0.1","0.5","0.0","0.1","0.6","0.0","0.1","0.2"
"C.J. Prosise","SEA","1.8","4.9","0.0","1.0","5.5","0.0","0.0","1.2"
"","high","3.2","7.5","0.1","2.2","10.9","0.0","0.0","1.7"
"","low","0.1","0.6","0.0","0.1","0.7","0.0","0.1","0.2"
"Reggie Bonnafon","CAR","2.3","8.4","0.0","0.5","2.6","0.0","0.0","1.2"
"","high","5.8","17.3","0.1","1.5","5.4","0.0","0.0","2.1"
"","low","1.0","4.0","0.0","0.0","1.0","0.0","0.1","0.5"
"Ryan Nall","CHI","2.0","6.3","0.0","0.6","2.9","0.0","0.0","1.1"
"","high","4.1","12.9","0.1","1.5","5.4","0.0","0.0","1.4"
"","low","0.0","0.0","0.0","0.1","1.0","0.0","0.0","0.1"
"Patrick DiMarco","BUF","1.4","4.6","0.0","0.8","4.9","0.0","0.0","1.0"
"","high","4.1","13.2","0.0","1.4","6.9","0.0","0.0","1.0"
"","low","0.3","0.9","0.0","0.6","4.0","0.0","0.0","0.6"
"Alex Armah","CAR","0.8","5.2","0.0","0.5","2.1","0.0","0.0","0.9"
"","high","1.3","15.2","0.1","1.1","4.4","0.0","0.0","0.9"
"","low","0.3","1.0","0.0","0.2","1.0","0.0","0.0","0.3"
"Dan Vitale","GB","0.8","2.5","0.0","0.8","6.0","0.0","0.0","0.9"
"","high","2.4","7.3","0.0","1.5","7.5","0.0","0.0","0.8"
"","low","0.1","0.2","0.0","0.5","4.0","0.0","0.0","0.7"
"Travis Homer","SEA","1.3","4.7","0.0","0.3","1.7","0.0","0.0","0.8"
"","high","2.1","9.2","0.1","0.7","2.2","0.0","0.0","1.7"
"","low","0.1","0.0","0.0","0.1","1.0","0.0","0.0","0.1"
"Alec Ingold","OAK","1.7","5.0","0.0","0.5","2.3","0.0","0.0","0.8"
"","high","4.8","13.9","0.0","1.3","4.3","0.0","0.0","0.9"
"","low","0.5","1.4","0.0","0.0","0.2","0.0","0.0","0.2"
"Trayveon Williams","CIN","1.9","6.1","0.0","0.5","1.8","0.0","0.0","0.8"
"","high","3.5","10.8","0.0","1.3","4.6","0.0","0.0","0.6"
"","low","0.5","2.0","0.0","0.0","0.0","0.0","0.0","0.3"
"Mike Davis","CAR","1.7","5.7","0.0","0.5","2.0","0.0","0.0","0.7"
"","high","3.2","9.7","0.0","1.2","4.1","0.0","0.0","0.8"
"","low","0.2","0.7","0.0","0.1","0.5","0.0","0.0","0.2"
"T.J. Yeldon","BUF","1.5","4.9","0.0","0.4","2.5","0.0","0.0","0.7"
"","high","2.2","7.7","0.0","0.9","3.9","0.0","0.0","1.2"
"","low","0.2","0.6","0.0","0.1","0.8","0.0","0.0","0.2"
"Kerrith Whyte","PIT","1.1","4.0","0.0","0.3","1.3","0.0","0.0","0.7"
"","high","1.6","6.4","0.1","0.5","2.5","0.0","0.0","1.5"
"","low","0.6","2.0","0.0","0.0","0.0","0.0","0.0","0.4"
"Josh Adams","NYJ","1.7","5.5","0.0","0.4","1.4","0.0","0.0","0.7"
"","high","3.6","10.2","0.0","1.0","3.2","0.0","0.0","0.5"
"","low","0.6","2.2","0.0","0.0","0.0","0.0","0.0","0.5"
"D'Ernest Johnson","CLE","0.7","3.1","0.0","0.4","2.3","0.0","0.0","0.7"
"","high","1.6","8.5","0.1","0.9","5.2","0.0","0.0","2.0"
"","low","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.1"
"Patrick Ricard","BAL","0.1","0.3","0.0","0.6","3.8","0.0","0.0","0.6"
"","high","0.2","1.0","0.0","0.8","4.5","0.1","0.0","1.1"
"","low","0.0","0.0","0.0","0.4","3.0","0.0","0.0","0.5"
"Andy Janovich","DEN","1.6","4.7","0.0","0.7","2.0","0.0","0.0","0.6"
"","high","1.6","4.7","0.0","0.7","2.0","0.0","0.0","0.0"
"","low","1.6","4.7","0.0","0.7","2.0","0.0","0.0","0.0"
"Buddy Howell","HOU","1.4","4.7","0.0","0.3","1.2","0.0","0.0","0.6"
"","high","3.6","11.3","0.0","1.3","3.5","0.0","0.0","0.4"
"","low","0.5","2.0","0.0","0.0","0.0","0.0","0.0","0.3"
"Dwayne Washington","NO","1.4","4.5","0.0","0.4","1.6","0.0","0.0","0.6"
"","high","2.7","7.9","0.0","1.0","3.3","0.0","0.0","0.8"
"","low","0.2","0.6","0.0","0.1","0.4","0.0","0.0","0.1"
"Elijhaa Penny","NYG","1.6","4.6","0.0","0.4","1.4","0.0","0.0","0.6"
"","high","4.7","13.7","0.0","1.3","4.3","0.0","0.0","0.4"
"","low","0.1","0.4","0.0","0.0","0.1","0.0","0.0","0.1"
"Damien Harris","NE","1.3","4.3","0.0","0.4","1.2","0.0","0.0","0.5"
"","high","2.7","8.0","0.0","1.0","2.5","0.0","0.0","0.5"
"","low","0.3","1.1","0.0","0.1","0.4","0.0","0.0","0.2"
"De'Lance Turner","MIA","1.0","3.2","0.0","0.3","1.7","0.0","0.0","0.5"
"","high","2.0","5.7","0.0","0.8","2.0","0.0","0.0","0.7"
"","low","0.0","0.0","0.0","0.1","1.2","0.0","0.0","0.2"
"Chandler Cox","MIA","0.7","2.0","0.0","0.4","3.0","0.0","0.0","0.5"
"","high","0.7","2.0","0.0","0.4","3.0","0.0","0.0","0.6"
"","low","0.7","2.0","0.0","0.4","3.0","0.0","0.0","0.6"
"Tyler Ervin","JAC","0.7","2.3","0.0","0.4","2.0","0.0","0.0","0.5"
"","high","1.0","2.8","0.0","0.7","2.9","0.0","0.0","0.4"
"","low","0.5","1.8","0.0","0.2","1.2","0.0","0.0","0.4"
"T.J. Logan","TB","0.7","2.4","0.0","0.4","2.1","0.0","0.0","0.5"
"","high","1.2","4.0","0.0","0.8","3.5","0.0","0.0","0.7"
"","low","0.1","1.0","0.0","0.1","0.7","0.0","0.0","0.2"
"Michael Burton","WAS","0.5","2.0","0.0","0.3","2.1","0.0","0.0","0.4"
"","high","1.0","4.0","0.0","0.4","3.0","0.0","0.0","0.8"
"","low","0.0","0.0","0.0","0.2","1.2","0.0","0.0","0.2"
"Keith Smith","ATL","0.6","2.0","0.0","0.4","1.9","0.0","0.0","0.4"
"","high","1.2","3.4","0.0","0.6","4.0","0.0","0.0","0.7"
"","low","0.2","0.7","0.0","0.1","0.8","0.0","0.0","0.2"
"Jordan Scarlett","CAR","0.9","3.0","0.0","0.4","0.9","0.0","0.0","0.4"
"","high","2.4","7.0","0.0","0.9","2.2","0.0","0.0","0.2"
"","low","0.2","1.0","0.0","0.1","0.0","0.0","0.0","0.1"
"Jamize Olawale","DAL","0.7","2.1","0.0","0.3","1.4","0.0","0.0","0.3"
"","high","2.0","5.8","0.0","0.8","2.5","0.0","0.0","0.4"
"","low","0.1","0.5","0.0","0.0","0.3","0.0","0.0","0.1"
"Devine Ozigbo","JAC","0.6","1.9","0.0","0.3","1.0","0.0","0.0","0.3"
"","high","1.6","4.5","0.0","0.6","1.9","0.0","0.0","0.2"
"","low","0.1","0.2","0.0","0.0","0.2","0.0","0.0","0.1"
"Dexter Williams","GB","0.3","1.3","0.0","0.1","0.4","0.0","0.0","0.2"
"","high","0.3","1.3","0.0","0.1","0.4","0.0","0.0","0.2"
"","low","0.3","1.3","0.0","0.1","0.4","0.0","0.0","0.2"
"Cullen Gillaspia","HOU","0.3","1.0","0.0","0.1","0.7","0.0","0.0","0.2"
"","high","0.3","1.0","0.0","0.1","1.0","0.0","0.0","0.2"
"","low","0.2","0.9","0.0","0.1","0.4","0.0","0.0","0.1"
"Senorise Perry","BUF","0.4","1.2","0.0","0.1","0.5","0.0","0.0","0.2"
"","high","0.6","2.0","0.0","0.1","1.0","0.0","0.0","0.4"
"","low","0.2","0.6","0.0","0.0","0.0","0.0","0.0","0.1"
"Nick Bellore","SEA","0.1","0.1","0.0","0.1","1.5","0.0","0.0","0.2"
"","high","0.1","0.4","0.0","0.2","3.0","0.0","0.0","0.3"
"","low","0.0","0.0","0.0","0.1","0.4","0.0","0.0","0.1"
"Javorius Allen","NYG","0.3","1.2","0.0","0.0","0.2","0.0","0.0","0.1"
"","high","0.5","2.0","0.0","0.1","0.4","0.0","0.0","0.2"
"","low","0.1","0.3","0.0","0.0","0.0","0.0","0.0","0.1"
"Khari Blasingame","TEN","0.0","0.0","0.0","0.1","1.0","0.0","0.0","0.1"
"","high","0.0","0.0","0.0","0.1","1.0","0.0","0.0","0.1"
"","low","0.0","0.0","0.0","0.1","1.0","0.0","0.0","0.1"
"Roosevelt Nix","PIT","0.2","0.6","0.0","0.1","0.3","0.0","0.0","0.1"
"","high","0.2","0.6","0.0","0.1","0.3","0.0","0.0","0.1"
"","low","0.2","0.6","0.0","0.1","0.3","0.0","0.0","0.1"
"Dalyn Dawkins","TEN","0.2","0.6","0.0","0.0","0.3","0.0","0.0","0.1"
"","high","0.2","0.6","0.0","0.0","0.3","0.0","0.0","0.1"
"","low","0.2","0.6","0.0","0.0","0.3","0.0","0.0","0.1"
"Taiwan Jones","HOU","0.0","0.0","0.0","0.1","0.6","0.0","0.0","0.1"
"","high","0.0","0.0","0.0","0.1","1.0","0.0","0.0","0.1"
"","low","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.0"
""
""
