ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
nfl.p.8544,Matt,Moore,QB,KC,CHI,KC@CHI,8:20PM EST,20,8.5," "," "
nfl.p.8834,Chad,Henne,QB,KC,CHI,KC@CHI,8:20PM EST,20,1.5," "," "
nfl.p.9317,LeSean,McCoy,RB,KC,CHI,KC@CHI,8:20PM EST,11,8.0," "," "
nfl.p.24923,Anthony,Sherman,RB,KC,CHI,KC@CHI,8:20PM EST,10,0.5," "," "
nfl.p.26686,Travis,Kelce,TE,KC,CHI,KC@CHI,8:20PM EST,28,13.2," "," "
nfl.p.27494,James,Winchester,TE,KC,CHI,KC@CHI,8:20PM EST,10,0.0," "," "
nfl.p.27532,Sammy,Watkins,WR,KC,CHI,KC@CHI,8:20PM EST,12,9.8," "," "
nfl.p.28115,Damien,Williams,RB,KC,CHI,KC@CHI,8:20PM EST,16,8.9," "," "
nfl.p.28505,Blake,Bell,TE,KC,CHI,KC@CHI,8:20PM EST,10,0.7," "," "
nfl.p.29360,Demarcus,Robinson,WR,KC,CHI,KC@CHI,8:20PM EST,10,5.7," "," "
nfl.p.29399,Tyreek,Hill,WR,KC,CHI,KC@CHI,8:20PM EST,29,14.2," "," "
nfl.p.30123,Patrick,Mahomes,QB,KC,CHI,KC@CHI,8:20PM EST,34,21.2," "," "
nfl.p.31496,Byron,Pringle,WR,KC,CHI,KC@CHI,8:20PM EST,10,2.6," "," "
nfl.p.31519,Deon,Yelder,TE,KC,CHI,KC@CHI,8:20PM EST,10,2.2," "," "
nfl.p.31888,Mecole,Hardman,WR,KC,CHI,KC@CHI,8:20PM EST,11,6.9," "," "
nfl.p.32046,Darwin,Thompson,RB,KC,CHI,KC@CHI,8:20PM EST,13,3.1," "," "
nfl.p.9678,Chase,Daniel,QB,CHI,KC,KC@CHI,8:20PM EST,20,9.3," "," "
nfl.p.25370,Patrick,Scales,TE,CHI,KC,KC@CHI,8:20PM EST,10,0.0," "," "
nfl.p.26050,Bradley,Sowell,TE,CHI,KC,KC@CHI,8:20PM EST,10,3.4," "," "
nfl.p.26652,Cordarrelle,Patterson,WR,CHI,KC,KC@CHI,8:20PM EST,10,1.9," "," "
nfl.p.27589,Allen,Robinson II,WR,CHI,KC,KC@CHI,8:20PM EST,22,13.3," "," "
nfl.p.28234,Taylor,Gabriel,WR,CHI,KC,KC@CHI,8:20PM EST,10,8.4,O," "
nfl.p.29666,J.P.,Holtz,TE,CHI,KC,KC@CHI,8:20PM EST,10,1.8," "," "
nfl.p.29913,Ben,Braunecker,TE,CHI,KC,KC@CHI,8:20PM EST,10,3.0,IR," "
nfl.p.30115,Mitchell,Trubisky,QB,CHI,KC,KC@CHI,8:20PM EST,24,15.2," "," "
nfl.p.30232,Tarik,Cohen,RB,CHI,KC,KC@CHI,8:20PM EST,16,7.8," "," "
nfl.p.30287,Eric,Saubert,TE,CHI,KC,KC@CHI,8:20PM EST,10,1.0," "," "
nfl.p.31021,Anthony,Miller,WR,CHI,KC,KC@CHI,8:20PM EST,16,7.1," "," "
nfl.p.31194,Javon,Wims,WR,CHI,KC,KC@CHI,8:20PM EST,10,2.9," "," "
nfl.p.31662,Ryan,Nall,RB,CHI,KC,KC@CHI,8:20PM EST,10,0.0," "," "
nfl.p.31905,David,Montgomery,RB,CHI,KC,KC@CHI,8:20PM EST,18,9.6," "," "
nfl.p.31958,Riley,Ridley,WR,CHI,KC,KC@CHI,8:20PM EST,10,1.5," "," "
nfl.p.32576,Jesper,Horsted,TE,CHI,KC,KC@CHI,8:20PM EST,10,3.6," "," "
nfl.t.12,Kansas City,Chiefs,DEF,KC,CHI,KC@CHI,8:20PM EST,16,8.9," "," "
nfl.t.3,Chicago,Bears,DEF,CHI,KC,KC@CHI,8:20PM EST,12,6.8," "," "
nfl.p.26817,Spencer,Ware,RB,KC,CHI,KC@CHI,8:20PM EST,11,2.6," "," "
nfl.p.31500,Darrel,Williams,RB,KC,CHI,KC@CHI,8:20PM EST,10,6.7,IR," "
nfl.p.32356,Felton,Davis,WR,KC,CHI,KC@CHI,8:20PM EST,10,0.0,IR," "
nfl.p.32364,John,Lovett,TE,KC,CHI,KC@CHI,8:20PM EST,10,0.0,IR," "
nfl.p.30682,Marcus,Kemp,WR,KC,CHI,KC@CHI,8:20PM EST,10,0.2,IR," "
nfl.p.31283,David,Wells,TE,KC,CHI,KC@CHI,8:20PM EST,10,0.0,IR," "
nfl.p.30158,Adam,Shaheen,TE,CHI,KC,KC@CHI,8:20PM EST,10,1.7,IR," "
nfl.p.27789,Trey,Burton,TE,CHI,KC,KC@CHI,8:20PM EST,10,1.9,IR," "
