"Player","Team","REC","YDS","TDS","ATT","YDS","TDS","FL","FPTS"
"","high","1.5","22.1","0.1","0.0","0.0","0.0","0.0","2.8"
"","low","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1"
"Richie James","SF","1.0","12.0","0.0","0.1","0.5","0.0","0.0","1.4"
"","high","1.6","18.6","0.1","0.2","1.5","0.0","0.0","1.5"
"","low","0.5","6.0","0.0","0.0","0.0","0.0","0.0","0.9"
"Rashard Higgins","CLE","0.8","12.1","0.0","0.0","0.0","0.0","0.0","1.3"
"","high","1.1","14.9","0.1","0.0","0.1","0.0","0.0","1.7"
"","low","0.5","8.0","0.0","0.0","0.0","0.0","0.0","1.0"
"DeAndre Carter","HOU","0.7","8.5","0.0","0.2","1.6","0.0","0.0","1.3"
"","high","1.1","14.0","0.1","0.4","3.0","0.0","0.0","1.9"
"","low","0.3","3.0","0.0","0.0","0.3","0.0","0.0","0.9"
"Juwann Winfree","DEN","0.9","9.2","0.1","0.0","0.0","0.0","0.0","1.2"
"","high","1.6","16.0","0.1","0.0","0.0","0.0","0.0","2.0"
"","low","0.2","2.4","0.0","0.0","0.0","0.0","0.0","2.0"
"Austin Carr","NO","0.7","8.3","0.1","0.0","0.2","0.0","0.0","1.2"
"","high","0.8","10.9","0.1","0.1","0.6","0.0","0.0","1.3"
"","low","0.7","6.0","0.0","0.0","0.0","0.0","0.0","0.9"
"Geremy Davis","LAC","0.8","9.1","0.0","0.2","1.3","0.0","0.0","1.1"
"","high","0.9","10.1","0.0","0.5","3.0","0.0","0.0","1.4"
"","low","0.8","8.0","0.0","0.0","0.0","0.0","0.0","1.1"
"Malik Turner","SEA","0.7","7.7","0.0","0.0","0.3","0.0","0.0","1.1"
"","high","0.8","9.3","0.1","0.1","0.8","0.0","0.0","1.2"
"","low","0.5","5.8","0.0","0.0","0.0","0.0","0.0","0.8"
"Byron Pringle","KC","0.7","9.2","0.0","0.0","0.1","0.0","0.0","1.0"
"","high","1.3","18.3","0.0","0.0","0.3","0.0","0.0","0.8"
"","low","0.3","3.3","0.0","0.0","0.0","0.0","0.0","0.4"
"Andre Roberts","BUF","0.6","6.7","0.0","0.3","1.8","0.0","0.0","1.0"
"","high","0.7","8.9","0.1","0.5","3.0","0.0","0.0","1.5"
"","low","0.3","4.0","0.0","0.0","0.3","0.0","0.0","1.0"
"Damion Ratley","CLE","0.6","8.3","0.0","0.0","0.1","0.0","0.0","1.0"
"","high","1.0","13.6","0.1","0.0","0.2","0.0","0.0","1.6"
"","low","0.3","3.0","0.0","0.0","0.0","0.0","0.0","1.6"
"Josh Reynolds","LAR","0.7","9.0","0.0","0.0","0.2","0.0","0.0","1.0"
"","high","1.4","18.2","0.0","0.1","0.7","0.0","0.0","0.8"
"","low","0.3","3.8","0.0","0.0","0.0","0.0","0.0","0.6"
"Andre Patton","LAC","0.5","6.0","0.0","0.1","0.4","0.0","0.0","0.9"
"","high","1.0","11.0","0.1","0.2","1.0","0.0","0.0","1.6"
"","low","0.2","2.3","0.0","0.0","0.0","0.0","0.0","0.3"
"Stanley Morgan Jr.","CIN","0.6","7.2","0.0","0.0","0.0","0.0","0.0","0.8"
"","high","0.7","7.5","0.0","0.0","0.0","0.0","0.0","0.9"
"","low","0.6","7.0","0.0","0.0","0.0","0.0","0.0","0.9"
"Vyncint Smith","NYJ","0.5","6.0","0.0","0.1","0.9","0.0","0.0","0.8"
"","high","0.6","7.4","0.0","0.3","2.2","0.0","0.0","1.0"
"","low","0.3","5.0","0.0","0.0","0.0","0.0","0.0","0.6"
"Fred Brown","DEN","0.7","7.5","0.0","0.0","0.1","0.0","0.0","0.8"
"","high","1.3","15.1","0.0","0.1","0.4","0.0","0.0","0.8"
"","low","0.1","1.4","0.0","0.0","0.0","0.0","0.0","0.2"
"Olamide Zaccheaus","ATL","0.5","5.7","0.0","0.0","0.0","0.0","0.0","0.7"
"","high","0.5","6.4","0.0","0.0","0.0","0.0","0.0","0.8"
"","low","0.5","5.0","0.0","0.0","0.0","0.0","0.0","0.6"
"Marqise Lee","JAC","0.5","5.5","0.0","0.0","0.1","0.0","0.0","0.7"
"","high","0.7","9.5","0.1","0.0","0.2","0.0","0.0","1.3"
"","low","0.2","1.9","0.0","0.0","0.0","0.0","0.0","0.6"
"Kelvin Harmon","WAS","0.5","5.1","0.0","0.1","0.6","0.0","0.0","0.6"
"","high","0.7","8.4","0.0","0.2","1.0","0.0","0.0","0.6"
"","low","0.2","2.0","0.0","0.0","0.0","0.0","0.0","0.4"
"Gunner Olszewski","NE","0.5","5.3","0.0","0.0","0.1","0.0","0.0","0.6"
"","high","1.0","11.5","0.0","0.1","0.3","0.0","0.0","0.5"
"","low","0.1","1.4","0.0","0.0","0.0","0.0","0.0","0.2"
"Andy Isabella","ARI","0.4","4.6","0.0","0.1","0.7","0.0","0.0","0.5"
"","high","0.7","8.3","0.0","0.1","1.0","0.0","0.0","1.0"
"","low","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.5"
"J.J. Arcega-Whiteside","PHI","0.4","5.0","0.0","0.0","0.0","0.0","0.0","0.5"
"","high","0.7","9.0","0.0","0.0","0.1","0.0","0.0","1.1"
"","low","0.2","2.5","0.0","0.0","0.0","0.0","0.0","0.3"
"Lil'Jordan Humphrey","NO","0.4","5.0","0.0","0.0","0.1","0.0","0.0","0.5"
"","high","0.7","8.4","0.0","0.0","0.2","0.0","0.0","0.7"
"","low","0.1","1.5","0.0","0.0","0.0","0.0","0.0","0.2"
"Parris Campbell","IND","0.3","3.8","0.0","0.0","0.2","0.0","0.0","0.5"
"","high","0.4","4.5","0.0","0.1","0.4","0.0","0.0","0.7"
"","low","0.2","3.1","0.0","0.0","0.0","0.0","0.0","0.7"
"Cody Core","NYG","0.2","3.3","0.0","0.1","0.7","0.0","0.0","0.4"
"","high","0.3","5.0","0.0","0.3","2.0","0.0","0.0","0.8"
"","low","0.1","1.7","0.0","0.0","0.0","0.0","0.0","0.2"
"Darius Jennings","TEN","0.4","3.8","0.0","0.0","0.1","0.0","0.0","0.4"
"","high","0.6","5.0","0.0","0.0","0.2","0.0","0.0","0.6"
"","low","0.2","1.7","0.0","0.0","0.0","0.0","0.0","0.3"
"Darrius Shepherd","GB","0.3","3.4","0.0","0.0","0.0","0.0","0.0","0.4"
"","high","0.4","4.1","0.0","0.0","0.1","0.0","0.0","0.6"
"","low","0.2","2.1","0.0","0.0","0.0","0.0","0.0","0.5"
"Damion Willis","CIN","0.3","3.5","0.0","0.0","0.3","0.0","0.0","0.4"
"","high","0.3","3.5","0.0","0.0","0.3","0.0","0.0","0.0"
"","low","0.3","3.5","0.0","0.0","0.3","0.0","0.0","0.0"
"Braxton Berrios","NYJ","0.3","3.5","0.0","0.0","0.0","0.0","0.0","0.4"
"","high","0.5","5.0","0.0","0.0","0.1","0.0","0.0","0.7"
"","low","0.1","0.7","0.0","0.0","0.0","0.0","0.0","0.1"
"Isaiah Ford","MIA","0.3","3.4","0.0","0.0","0.0","0.0","0.0","0.3"
"","high","0.4","5.0","0.0","0.0","0.0","0.0","0.0","0.6"
"","low","0.2","1.7","0.0","0.0","0.0","0.0","0.0","0.6"
"Jason Moore","LAC","0.3","2.7","0.0","0.0","0.0","0.0","0.0","0.3"
"","high","0.4","4.0","0.0","0.0","0.0","0.0","0.0","0.5"
"","low","0.1","1.4","0.0","0.0","0.0","0.0","0.0","0.3"
"Justin Watson","TB","0.2","2.6","0.0","0.0","0.1","0.0","0.0","0.3"
"","high","0.4","4.5","0.0","0.1","0.4","0.0","0.0","0.3"
"","low","0.1","1.0","0.0","0.0","0.0","0.0","0.0","0.2"
"Amara Darboh","TB","0.2","2.2","0.0","0.0","0.0","0.0","0.0","0.3"
"","high","0.2","2.2","0.0","0.0","0.0","0.0","0.0","0.3"
"","low","0.2","2.2","0.0","0.0","0.0","0.0","0.0","0.3"
"Josh Bellamy","NYJ","0.2","2.6","0.0","0.0","0.0","0.0","0.0","0.3"
"","high","0.4","5.0","0.0","0.0","0.1","0.0","0.0","0.6"
"","low","0.1","0.8","0.0","0.0","0.0","0.0","0.0","0.1"
"Jordan Matthews","SF","0.2","2.1","0.0","0.0","0.0","0.0","0.0","0.2"
"","high","0.3","3.4","0.0","0.0","0.0","0.0","0.0","0.1"
"","low","0.1","0.8","0.0","0.0","0.0","0.0","0.0","0.1"
"Robert Foster","BUF","0.1","1.4","0.0","0.0","0.0","0.0","0.0","0.2"
"","high","0.1","1.4","0.0","0.0","0.0","0.0","0.0","0.2"
"","low","0.1","1.4","0.0","0.0","0.0","0.0","0.0","0.2"
"Davion Davis","MIN","0.2","2.0","0.0","0.0","0.0","0.0","0.0","0.2"
"","high","0.2","2.0","0.0","0.0","0.0","0.0","0.0","0.3"
"","low","0.2","2.0","0.0","0.0","0.0","0.0","0.0","0.3"
"Ryan Grant","GB","0.1","1.5","0.0","0.0","0.0","0.0","0.0","0.2"
"","high","0.2","1.7","0.0","0.0","0.0","0.0","0.0","0.2"
"","low","0.1","1.4","0.0","0.0","0.0","0.0","0.0","0.2"
"Brandon Zylstra","CAR","0.1","1.4","0.0","0.0","0.0","0.0","0.0","0.2"
"","high","0.1","1.8","0.0","0.0","0.1","0.0","0.0","0.2"
"","low","0.1","1.0","0.0","0.0","0.0","0.0","0.0","0.1"
"Christian Blake","ATL","0.1","1.4","0.0","0.0","0.0","0.0","0.0","0.1"
"","high","0.1","1.4","0.0","0.0","0.0","0.0","0.0","0.0"
"","low","0.1","1.4","0.0","0.0","0.0","0.0","0.0","0.0"
"Deonte Harris","NO","0.1","1.4","0.0","0.0","0.1","0.0","0.0","0.1"
"","high","0.2","2.5","0.0","0.0","0.2","0.0","0.0","0.2"
"","low","0.0","0.6","0.0","0.0","0.0","0.0","0.0","0.1"
"Dwayne Harris","OAK","0.1","1.2","0.0","0.0","0.1","0.0","0.0","0.1"
"","high","0.2","2.0","0.0","0.0","0.2","0.0","0.0","0.1"
"","low","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.1"
"Ashton Dulin","IND","0.1","1.2","0.0","0.0","0.0","0.0","0.0","0.1"
"","high","0.1","1.4","0.0","0.0","0.0","0.0","0.0","0.1"
"","low","0.1","1.0","0.0","0.0","0.0","0.0","0.0","0.1"
"Taywan Taylor","CLE","0.1","1.0","0.0","0.0","0.0","0.0","0.0","0.1"
"","high","0.1","1.0","0.0","0.0","0.0","0.0","0.0","0.1"
"","low","0.1","1.0","0.0","0.0","0.0","0.0","0.0","0.1"
"JoJo Natson","LAR","0.0","0.3","0.0","0.1","0.3","0.0","0.0","0.1"
"","high","0.0","0.5","0.0","0.1","0.7","0.0","0.0","0.2"
"","low","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Riley Ridley","CHI","0.1","0.9","0.0","0.0","0.0","0.0","0.0","0.1"
"","high","0.1","0.9","0.0","0.0","0.0","0.0","0.0","0.1"
"","low","0.1","0.9","0.0","0.0","0.0","0.0","0.0","0.1"
"Khadarel Hodge","CLE","0.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0"
"","high","0.1","0.9","0.0","0.0","0.0","0.0","0.0","0.1"
"","low","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1"
"Mike Thomas","LAR","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0"
"","high","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0"
"","low","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Matt Slater","NE","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","high","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","low","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Tyler Ervin","JAC","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","high","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","low","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
""
""
