ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
nfl.p.5967,Josh,McCown,QB,PHI,DAL,PHI@DAL,8:20PM EDT,20,0.4," "," "
nfl.p.7306,Darren,Sproles,RB,PHI,DAL,PHI@DAL,8:20PM EDT,11,2.5,O," "
nfl.p.8826,DeSean,Jackson,WR,PHI,DAL,PHI@DAL,8:20PM EDT,17,31.4,O," "
nfl.p.25755,Alshon,Jeffery,WR,PHI,DAL,PHI@DAL,8:20PM EDT,19,14.4," "," "
nfl.p.26658,Zach,Ertz,TE,PHI,DAL,PHI@DAL,8:20PM EDT,22,9.8," "," "
nfl.p.28408,Nelson,Agholor,WR,PHI,DAL,PHI@DAL,8:20PM EDT,10,8.4," "," "
nfl.p.29236,Carson,Wentz,QB,PHI,DAL,PHI@DAL,8:20PM EDT,31,19.9," "," "
nfl.p.29384,Jordan,Howard,RB,PHI,DAL,PHI@DAL,8:20PM EDT,20,11.2," "," "
nfl.p.29421,Nate,Sudfeld,QB,PHI,DAL,PHI@DAL,8:20PM EDT,20,2.3," "," "
nfl.p.30231,Mack,Hollins,WR,PHI,DAL,PHI@DAL,8:20PM EDT,10,3.5," "," "
nfl.p.30707,Corey,Clement,RB,PHI,DAL,PHI@DAL,8:20PM EDT,10,0.0,IR," "
nfl.p.31019,Dallas,Goedert,TE,PHI,DAL,PHI@DAL,8:20PM EDT,10,4.0," "," "
nfl.p.31885,Miles,Sanders,RB,PHI,DAL,PHI@DAL,8:20PM EDT,15,8.7," "," "
nfl.p.31889,JJ,Arcega-Whiteside,WR,PHI,DAL,PHI@DAL,8:20PM EDT,10,1.2," "," "
nfl.p.6405,Jason,Witten,TE,DAL,PHI,PHI@DAL,8:20PM EDT,14,7.3," "," "
nfl.p.24851,Randall,Cobb,WR,DAL,PHI,PHI@DAL,8:20PM EDT,15,7.3,Q," "
nfl.p.26535,Jamize,Olawale,RB,DAL,PHI,PHI@DAL,8:20PM EDT,10,0.0," "," "
nfl.p.26631,Tavon,Austin,WR,DAL,PHI,PHI@DAL,8:20PM EDT,12,3.7," "," "
nfl.p.28392,Amari,Cooper,WR,DAL,PHI,PHI@DAL,8:20PM EDT,37,16.3,Q," "
nfl.p.28425,Devin,Smith,WR,DAL,PHI,PHI@DAL,8:20PM EDT,10,6.6," "," "
nfl.p.29238,Ezekiel,Elliott,RB,DAL,PHI,PHI@DAL,8:20PM EDT,28,16.7," "," "
nfl.p.29369,Dak,Prescott,QB,DAL,PHI,PHI@DAL,8:20PM EDT,35,23.1," "," "
nfl.p.30784,Blake,Jarwin,TE,DAL,PHI,PHI@DAL,8:20PM EDT,10,4.6," "," "
nfl.p.30788,Cooper,Rush,QB,DAL,PHI,PHI@DAL,8:20PM EDT,20,0.0," "," "
nfl.p.31051,Michael,Gallup,WR,DAL,PHI,PHI@DAL,8:20PM EDT,26,14.2," "," "
nfl.p.31107,Dalton,Schultz,TE,DAL,PHI,PHI@DAL,8:20PM EDT,10,1.1," "," "
nfl.p.31178,Cedrick,Wilson,WR,DAL,PHI,PHI@DAL,8:20PM EDT,10,2.4," "," "
nfl.p.31960,Tony,Pollard,RB,DAL,PHI,PHI@DAL,8:20PM EDT,11,5.8," "," "
nfl.p.32200,Jon'Vea,Johnson,WR,DAL,PHI,PHI@DAL,8:20PM EDT,10,0.0,IR," "
nfl.p.30899,Lance,Lenoir Jr.,WR,DAL,PHI,PHI@DAL,8:20PM EDT,10,0.0,IR," "
nfl.t.21,Philadelphia,Eagles,DEF,PHI,DAL,PHI@DAL,8:20PM EDT,15,8.5," "," "
nfl.t.6,Dallas,Cowboys,DEF,DAL,PHI,PHI@DAL,8:20PM EDT,12,5.8," "," "
nfl.p.32556,Ventell,Bryant,WR,DAL,PHI,PHI@DAL,8:20PM EDT,10,0.0," "," "
nfl.p.29944,Alex,Ellis,TE,PHI,DAL,PHI@DAL,8:20PM EDT,10,0.0," "," "
nfl.p.31171,Boston,Scott,RB,PHI,DAL,PHI@DAL,8:20PM EDT,12,3.0," "," "
nfl.p.30352,Noah,Brown,WR,DAL,PHI,PHI@DAL,8:20PM EDT,10,1.2,PUP," "
nfl.p.24815,Mark,Ingram II,RB,BAL,SEA,BAL@SEA,4:25PM EDT,24,16.5," "," "
nfl.p.25712,Robert,Griffin III,QB,BAL,SEA,BAL@SEA,4:25PM EDT,20,7.1," "," "
nfl.p.28026,Willie,Snead IV,WR,BAL,SEA,BAL@SEA,4:25PM EDT,13,7.0," "," "
nfl.p.28214,Seth,Roberts,WR,BAL,SEA,BAL@SEA,4:25PM EDT,10,3.0," "," "
nfl.p.28559,Nick,Boyle,TE,BAL,SEA,BAL@SEA,4:25PM EDT,10,3.0," "," "
nfl.p.29341,Chris,Moore,WR,BAL,SEA,BAL@SEA,4:25PM EDT,10,1.4," "," "
nfl.p.30592,Patrick,Ricard,RB,BAL,SEA,BAL@SEA,4:25PM EDT,10,2.1," "," "
nfl.p.30995,Hayden,Hurst,TE,BAL,SEA,BAL@SEA,4:25PM EDT,10,4.3," "," "
nfl.p.31002,Lamar,Jackson,QB,BAL,SEA,BAL@SEA,4:25PM EDT,36,26.2," "," "
nfl.p.31056,Mark,Andrews,TE,BAL,SEA,BAL@SEA,4:25PM EDT,22,12.3," "," "
nfl.p.31102,Jaleel,Scott,WR,BAL,SEA,BAL@SEA,4:25PM EDT,10,0.0," "," "
nfl.p.31424,Gus,Edwards,RB,BAL,SEA,BAL@SEA,4:25PM EDT,11,4.1," "," "
nfl.p.31857,Marquise,Brown,WR,BAL,SEA,BAL@SEA,4:25PM EDT,22,12.2,Q," "
nfl.p.31925,Miles,Boykin,WR,BAL,SEA,BAL@SEA,4:25PM EDT,10,4.6," "," "
nfl.p.31945,Justice,Hill,RB,BAL,SEA,BAL@SEA,4:25PM EDT,10,1.9," "," "
nfl.p.32029,Trace,McSorley,QB,BAL,SEA,BAL@SEA,4:25PM EDT,20,0.0," "," "
nfl.p.25295,Nick,Bellore,RB,SEA,BAL,BAL@SEA,4:25PM EDT,10,0.6," "," "
nfl.p.25785,Russell,Wilson,QB,SEA,BAL,BAL@SEA,4:25PM EDT,37,25.9," "," "
nfl.p.26662,Geno,Smith,QB,SEA,BAL,BAL@SEA,4:25PM EDT,20,-2.2," "," "
nfl.p.26781,Luke,Willson,TE,SEA,BAL,BAL@SEA,4:25PM EDT,10,2.6," "," "
nfl.p.27074,Jaron,Brown,WR,SEA,BAL,BAL@SEA,4:25PM EDT,11,6.0," "," "
nfl.p.28221,Tyler,Ott,TE,SEA,BAL,BAL@SEA,4:25PM EDT,10,0.0," "," "
nfl.p.28457,Tyler,Lockett,WR,SEA,BAL,BAL@SEA,4:25PM EDT,24,13.4," "," "
nfl.p.29324,C.J.,Prosise,RB,SEA,BAL,BAL@SEA,4:25PM EDT,10,4.4," "," "
nfl.p.30339,David,Moore,WR,SEA,BAL,BAL@SEA,4:25PM EDT,10,4.4," "," "
nfl.p.30362,Chris,Carson,RB,SEA,BAL,BAL@SEA,4:25PM EDT,28,15.4," "," "
nfl.p.30997,Rashaad,Penny,RB,SEA,BAL,BAL@SEA,4:25PM EDT,14,6.9," "," "
nfl.p.31090,Will,Dissly,TE,SEA,BAL,BAL@SEA,4:25PM EDT,10,10.4,IR," "
nfl.p.31777,Malik,Turner,WR,SEA,BAL,BAL@SEA,4:25PM EDT,10,3.3," "," "
nfl.p.31896,DK,Metcalf,WR,SEA,BAL,BAL@SEA,4:25PM EDT,16,9.0," "," "
nfl.p.31952,Gary,Jennings,WR,SEA,BAL,BAL@SEA,4:25PM EDT,10,0.0," "," "
nfl.p.32036,Travis,Homer,RB,SEA,BAL,BAL@SEA,4:25PM EDT,10,0.0," "," "
nfl.p.32068,John,Ursua,WR,SEA,BAL,BAL@SEA,4:25PM EDT,10,0.0," "," "
nfl.t.33,Baltimore,Ravens,DEF,BAL,SEA,BAL@SEA,4:25PM EDT,12,4.3," "," "
nfl.t.26,Seattle,Seahawks,DEF,SEA,BAL,BAL@SEA,4:25PM EDT,12,7.5," "," "
nfl.p.24045,Ed,Dickson,TE,SEA,BAL,BAL@SEA,4:25PM EDT,10,4.5,IR," "
nfl.p.32339,Justin,Johnson,TE,SEA,BAL,BAL@SEA,4:25PM EDT,10,0.0,IR," "
nfl.p.32332,Adam,Choice,RB,SEA,BAL,BAL@SEA,4:25PM EDT,10,0.0,IR," "
nfl.p.30661,Jacob,Hollister,TE,SEA,BAL,BAL@SEA,4:25PM EDT,10,2.4," "," "
nfl.p.5479,Drew,Brees,QB,NO,CHI,NO@CHI,4:25PM EDT,30,11.2,O," "
nfl.p.8263,Ted,Ginn Jr.,WR,NO,CHI,NO@CHI,4:25PM EDT,11,7.2," "," "
nfl.p.9353,Jared,Cook,TE,NO,CHI,NO@CHI,4:25PM EDT,13,6.0,O," "
nfl.p.26804,Latavius,Murray,RB,NO,CHI,NO@CHI,4:25PM EDT,12,5.2," "," "
