ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
nfl.p.24830,Kyle,Rudolph,TE,MIN,NO,MIN@NO,1:05PM EST,14,6.3," "," "
nfl.p.25812,Kirk,Cousins,QB,MIN,NO,MIN@NO,1:05PM EST,22,16.7," "," "
nfl.p.27277,Adam,Thielen,WR,MIN,NO,MIN@NO,1:05PM EST,20,9.9," "," "
nfl.p.28442,Ameer,Abdullah,RB,MIN,NO,MIN@NO,1:05PM EST,10,2.1," "," "
nfl.p.28477,Sean,Mannion,QB,MIN,NO,MIN@NO,1:05PM EST,20,0.2," "," "
nfl.p.28534,Stefon,Diggs,WR,MIN,NO,MIN@NO,1:05PM EST,25,12.0," "," "
nfl.p.29257,Laquon,Treadwell,WR,MIN,NO,MIN@NO,1:05PM EST,10,3.2," "," "
nfl.p.29951,C.J.,Ham,RB,MIN,NO,MIN@NO,1:05PM EST,10,2.1," "," "
nfl.p.30154,Dalvin,Cook,RB,MIN,NO,MIN@NO,1:05PM EST,30,19.0," "," "
nfl.p.31127,Tyler,Conklin,TE,MIN,NO,MIN@NO,1:05PM EST,10,1.4," "," "
nfl.p.31228,Mike,Boone,RB,MIN,NO,MIN@NO,1:05PM EST,13,6.1," "," "
nfl.p.31882,Irv,Smith Jr.,TE,MIN,NO,MIN@NO,1:05PM EST,11,4.4," "," "
nfl.p.31934,Alexander,Mattison,RB,MIN,NO,MIN@NO,1:05PM EST,15,4.9," "," "
nfl.p.32079,Olabisi,Johnson,WR,MIN,NO,MIN@NO,1:05PM EST,14,4.9," "," "
nfl.p.32143,Alexander,Hollins,WR,MIN,NO,MIN@NO,1:05PM EST,10,2.8," "," "
nfl.p.31508,Chad,Beebe,WR,MIN,NO,MIN@NO,1:05PM EST,10,2.7,IR," "
nfl.p.5479,Drew,Brees,QB,NO,MIN,MIN@NO,1:05PM EST,35,20.8," "," "
nfl.p.8263,Ted,Ginn Jr.,WR,NO,MIN,MIN@NO,1:05PM EST,11,4.7," "," "
