ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
nfl.p.25295,Nick,Bellore,RB,SEA,ATL,SEA@ATL,1:00PM EDT,10,0.6," "," "
nfl.p.25785,Russell,Wilson,QB,SEA,ATL,SEA@ATL,1:00PM EDT,40,24.4," "," "
nfl.p.26662,Geno,Smith,QB,SEA,ATL,SEA@ATL,1:00PM EDT,20,-2.2," "," "
nfl.p.26781,Luke,Willson,TE,SEA,ATL,SEA@ATL,1:00PM EDT,10,1.9," "," "
nfl.p.27074,Jaron,Brown,WR,SEA,ATL,SEA@ATL,1:00PM EDT,13,6.2," "," "
nfl.p.28221,Tyler,Ott,TE,SEA,ATL,SEA@ATL,1:00PM EDT,10,0.0," "," "
nfl.p.28457,Tyler,Lockett,WR,SEA,ATL,SEA@ATL,1:00PM EDT,26,13.5," "," "
nfl.p.29324,C.J.,Prosise,RB,SEA,ATL,SEA@ATL,1:00PM EDT,10,3.8," "," "
nfl.p.30339,David,Moore,WR,SEA,ATL,SEA@ATL,1:00PM EDT,10,3.9," "," "
nfl.p.30362,Chris,Carson,RB,SEA,ATL,SEA@ATL,1:00PM EDT,27,14.4," "," "
nfl.p.30997,Rashaad,Penny,RB,SEA,ATL,SEA@ATL,1:00PM EDT,13,6.9," "," "
nfl.p.31777,Malik,Turner,WR,SEA,ATL,SEA@ATL,1:00PM EDT,10,3.2," "," "
nfl.p.31896,DK,Metcalf,WR,SEA,ATL,SEA@ATL,1:00PM EDT,18,8.5," "," "
nfl.p.31952,Gary,Jennings,WR,SEA,ATL,SEA@ATL,1:00PM EDT,10,0.0," "," "
nfl.p.32036,Travis,Homer,RB,SEA,ATL,SEA@ATL,1:00PM EDT,10,0.0," "," "
nfl.p.32068,John,Ursua,WR,SEA,ATL,SEA@ATL,1:00PM EDT,10,0.0," "," "
nfl.p.6849,Matt,Schaub,QB,ATL,SEA,SEA@ATL,1:00PM EDT,20,6.5," "," "
nfl.p.8780,Matt,Ryan,QB,ATL,SEA,SEA@ATL,1:00PM EDT,35,21.3,O," "
nfl.p.24793,Julio,Jones,WR,ATL,SEA,SEA@ATL,1:00PM EDT,30,14.3," "," "
nfl.p.24891,Luke,Stocker,TE,ATL,SEA,SEA@ATL,1:00PM EDT,10,0.7," "," "
nfl.p.25793,Mohamed,Sanu,WR,NE,ATL,SEA@ATL,1:00PM EDT,15,7.7," "," "
nfl.p.26805,Kenjon,Barner,RB,ATL,SEA,SEA@ATL,1:00PM EDT,10,0.2," "," "
nfl.p.27631,Devonta,Freeman,RB,ATL,SEA,SEA@ATL,1:00PM EDT,20,11.4," "," "
nfl.p.28141,Keith,Smith,RB,ATL,SEA,SEA@ATL,1:00PM EDT,10,0.1," "," "
nfl.p.28495,Justin,Hardy,WR,ATL,SEA,SEA@ATL,1:00PM EDT,10,2.2," "," "
nfl.p.29315,Austin,Hooper,TE,ATL,SEA,SEA@ATL,1:00PM EDT,25,14.5," "," "
nfl.p.30269,Brian,Hill,RB,ATL,SEA,SEA@ATL,1:00PM EDT,10,3.5," "," "
nfl.p.30996,Calvin,Ridley,WR,ATL,SEA,SEA@ATL,1:00PM EDT,18,10.8," "," "
nfl.p.31096,Ito,Smith,RB,ATL,SEA,SEA@ATL,1:00PM EDT,12,4.4,O," "
