"Player","Team","REC","YDS","TDS","ATT","YDS","TDS","FL","FPTS"
"Devin Smith","DAL","1.8","24.3","0.1","0.0","0.2","0.0","0.0","3.0"
"Travis Benjamin","LAC","1.7","24.1","0.1","0.2","1.1","0.0","0.0","3.0"
"Jaron Brown","SEA","1.7","24.4","0.1","0.0","0.3","0.0","0.0","2.9"
"Kendrick Bourne","SF","1.8","21.5","0.1","0.0","0.0","0.0","0.0","2.9"
"Pharoh Cooper","ARI","2.6","25.6","0.1","0.1","0.5","0.0","0.1","2.8"
"Allen Hurns","MIA","1.7","22.1","0.1","0.0","0.0","0.0","0.0","2.8"
"Steven Sims","WAS","1.6","18.9","0.1","0.5","4.7","0.0","0.0","2.8"
"Bobo Wilson","TB","1.8","22.6","0.1","0.1","0.6","0.0","0.0","2.8"
"Olabisi Johnson","MIN","1.9","24.1","0.1","0.1","0.4","0.0","0.0","2.8"
"DaeSean Hamilton","DEN","2.2","22.0","0.1","0.0","0.0","0.0","0.0","2.6"
"Richie James","SF","1.8","21.1","0.1","0.0","0.0","0.0","0.0","2.6"
"Johnny Holton","PIT","1.5","21.7","0.1","0.1","0.9","0.0","0.1","2.5"
"Ryan Switzer","PIT","2.3","19.9","0.1","0.3","1.3","0.0","0.0","2.4"
"Tajae Sharpe","TEN","1.3","19.3","0.1","0.1","0.7","0.0","0.0","2.4"
"Alex Erickson","CIN","1.9","21.9","0.0","0.1","0.2","0.0","0.1","2.3"
"Vyncint Smith","NYJ","1.3","16.1","0.1","0.1","1.5","0.0","0.0","2.2"
"Scott Miller","TB","1.2","15.8","0.1","0.1","0.9","0.0","0.0","2.1"
"Donte Moncrief","PIT","1.4","17.4","0.1","0.0","0.0","0.0","0.0","2.1"
"Marvin Hall","DET","0.9","17.2","0.1","0.1","0.2","0.0","0.0","2.0"
"Damion Ratley","CLE","1.4","18.8","0.0","0.0","0.1","0.0","0.0","1.9"
"Cody Core","NYG","1.3","17.3","0.0","0.1","0.3","0.0","0.0","1.8"
"Isaiah Ford","MIA","1.4","15.0","0.1","0.0","0.2","0.0","0.0","1.8"
"Marqise Lee","JAC","1.2","15.1","0.0","0.1","0.5","0.0","0.0","1.8"
"Chris Moore","BAL","1.0","13.1","0.1","0.1","0.5","0.0","0.0","1.7"
"Josh Reynolds","LAR","1.1","15.1","0.0","0.1","0.4","0.0","0.0","1.7"
"Kelvin Harmon","WAS","1.1","13.0","0.0","0.1","0.6","0.0","0.0","1.6"
"Austin Carr","NO","1.2","14.3","0.0","0.0","0.0","0.0","0.0","1.5"
"Josh Bellamy","NYJ","1.0","12.6","0.0","0.0","0.2","0.0","0.0","1.5"
"Justin Hardy","ATL","1.3","13.1","0.0","0.0","0.0","0.0","0.0","1.5"
"Tavon Austin","DAL","0.9","8.6","0.0","0.6","3.9","0.0","0.0","1.5"
"Geremy Davis","LAC","1.0","11.5","0.0","0.2","1.1","0.0","0.0","1.4"
"Malik Turner","SEA","0.9","11.3","0.0","0.0","0.0","0.0","0.0","1.4"
"Keelan Cole","JAC","0.8","13.0","0.0","0.0","0.0","0.0","0.0","1.3"
"Darrius Shepherd","GB","1.0","12.9","0.0","0.0","0.2","0.0","0.0","1.3"
"Allen Lazard","GB","1.0","12.7","0.0","0.0","0.0","0.0","0.0","1.3"
"Jordan Matthews","SF","0.8","9.8","0.0","0.0","0.0","0.0","0.0","1.2"
"Russell Gage","ATL","0.9","10.6","0.0","0.1","0.4","0.0","0.0","1.2"
"DeAndre Carter","HOU","0.8","9.2","0.0","0.2","1.4","0.0","0.0","1.2"
"Laquon Treadwell","MIN","1.2","10.9","0.0","0.0","0.0","0.0","0.0","1.2"
"Gunner Olszewski","NE","0.9","11.1","0.0","0.0","0.1","0.0","0.0","1.1"
"Jason Moore","LAC","0.9","11.0","0.0","0.0","0.2","0.0","0.0","1.1"
"Juwann Winfree","DEN","0.8","10.8","0.0","0.0","0.2","0.0","0.0","1.1"
"J.J. Arcega-Whiteside","PHI","0.9","10.6","0.0","0.0","0.2","0.0","0.0","1.1"
"Andy Isabella","ARI","0.8","9.4","0.0","0.1","0.6","0.0","0.0","1.0"
"Brandon Powell","ATL","0.8","9.6","0.0","0.0","0.0","0.0","0.0","1.0"
"Justin Watson","TB","0.7","7.9","0.0","0.0","0.0","0.0","0.0","0.9"
"Stanley Morgan Jr.","CIN","0.7","8.3","0.0","0.0","0.2","0.0","0.0","0.8"
"Braxton Berrios","NYJ","0.8","8.1","0.0","0.0","0.1","0.0","0.0","0.8"
"Diontae Spencer","DEN","0.5","5.4","0.0","0.3","2.0","0.0","0.0","0.8"
"Darius Jennings","TEN","0.7","7.2","0.0","0.0","0.0","0.0","0.0","0.8"
"Andre Patton","LAC","0.5","6.0","0.0","0.2","1.4","0.0","0.0","0.7"
"De'Anthony Thomas","KC","0.6","6.1","0.0","0.1","0.5","0.0","0.0","0.7"
"Ray-Ray McCloud","CAR","0.4","5.1","0.0","0.1","0.9","0.0","0.0","0.7"
"Jaleel Scott","BAL","0.5","6.2","0.0","0.0","0.1","0.0","0.0","0.6"
"Lil'Jordan Humphrey","NO","0.5","5.1","0.0","0.0","0.1","0.0","0.0","0.5"
"Deonte Harris","NO","0.4","4.9","0.0","0.0","0.1","0.0","0.0","0.5"
"Chad Beebe","MIN","0.2","3.1","0.0","0.0","0.0","0.0","0.0","0.4"
"Tom Kennedy","DET","0.3","4.0","0.0","0.0","0.0","0.0","0.0","0.4"
"Brandon Zylstra","CAR","0.1","1.8","0.0","0.0","0.0","0.0","0.0","0.2"
"Matt Slater","NE","0.2","2.0","0.0","0.0","0.0","0.0","0.0","0.2"
"JoJo Natson","LAR","0.0","0.6","0.0","0.0","0.3","0.0","0.0","0.1"
"Fred Brown","DEN","0.1","1.0","0.0","0.0","0.0","0.0","0.0","0.1"
"Cedrick Wilson","DAL","0.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0"
"Khadarel Hodge","CLE","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0"
"Noah Brown","DAL","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0"
"Mike Thomas","LAR","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0"
"Ventell Bryant","DAL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Tyler Ervin","JAC","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
""
""
