ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
nfl.p.7200,Aaron,Rodgers,QB,GB,SF,GB@SF,6:40PM EST,31,17.7," "," "
nfl.p.7777,Marcedes,Lewis,TE,GB,SF,GB@SF,6:40PM EST,10,2.4," "," "
nfl.p.24070,Jimmy,Graham,TE,GB,SF,GB@SF,6:40PM EST,12,5.2," "," "
nfl.p.27581,Davante,Adams,WR,GB,SF,GB@SF,6:40PM EST,31,15.6," "," "
nfl.p.27670,Ryan,Grant,WR,GB,SF,GB@SF,6:40PM EST,10,1.7," "," "
nfl.p.28974,Jake,Kumerow,WR,GB,SF,GB@SF,6:40PM EST,10,2.8," "," "
nfl.p.29353,Tyler,Ervin,RB,GB,SF,GB@SF,6:40PM EST,10,0.7," "," "
nfl.p.29431,Danny,Vitale,RB,GB,SF,GB@SF,6:40PM EST,10,1.0,Q," "
nfl.p.29719,Geronimo,Allison,WR,GB,SF,GB@SF,6:40PM EST,10,3.8," "," "
nfl.p.30247,Jamaal,Williams,RB,GB,SF,GB@SF,6:40PM EST,12,8.6," "," "
nfl.p.30295,Aaron,Jones,RB,GB,SF,GB@SF,6:40PM EST,30,18.2," "," "
nfl.p.30777,Robert,Tonyan,TE,GB,SF,GB@SF,6:40PM EST,10,2.3," "," "
nfl.p.31144,Marquez,Valdes-Scantling,WR,GB,SF,GB@SF,6:40PM EST,10,4.5," "," "
nfl.p.31268,Allen,Lazard,WR,GB,SF,GB@SF,6:40PM EST,11,6.6," "," "
nfl.p.31431,Tim,Boyle,QB,GB,SF,GB@SF,6:40PM EST,20,-0.4," "," "
nfl.p.31907,Jace,Sternberger,TE,GB,SF,GB@SF,6:40PM EST,10,0.2," "," "
nfl.p.32026,Dexter,Williams,RB,GB,SF,GB@SF,6:40PM EST,10,0.6," "," "
nfl.p.28583,Malcolm,Johnson,RB,GB,SF,GB@SF,6:40PM EST,10,0.0,IR," "
nfl.p.31177,Equanimeous,St. Brown,WR,GB,SF,GB@SF,6:40PM EST,10,4.0,IR," "
nfl.p.24057,Emmanuel,Sanders,WR,SF,GB,GB@SF,6:40PM EST,17,9.0," "," "
nfl.p.25291,Kyle,Nelson,TE,SF,GB,GB@SF,6:40PM EST,10,0.0," "," "
nfl.p.26753,Kyle,Juszczyk,RB,SF,GB,GB@SF,6:40PM EST,10,4.5," "," "
