ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
nfl.p.24830,Kyle,Rudolph,TE,MIN,SF,MIN@SF,4:35PM EST,13,6.6," "," "
nfl.p.25812,Kirk,Cousins,QB,MIN,SF,MIN@SF,4:35PM EST,27,16.5," "," "
nfl.p.27277,Adam,Thielen,WR,MIN,SF,MIN@SF,4:35PM EST,20,10.4,Q," "
nfl.p.28442,Ameer,Abdullah,RB,MIN,SF,MIN@SF,4:35PM EST,10,2.0," "," "
nfl.p.28477,Sean,Mannion,QB,MIN,SF,MIN@SF,4:35PM EST,20,0.2," "," "
nfl.p.28534,Stefon,Diggs,WR,MIN,SF,MIN@SF,4:35PM EST,23,11.5," "," "
nfl.p.29257,Laquon,Treadwell,WR,MIN,SF,MIN@SF,4:35PM EST,10,3.2," "," "
nfl.p.29951,C.J.,Ham,RB,MIN,SF,MIN@SF,4:35PM EST,10,2.0," "," "
nfl.p.30154,Dalvin,Cook,RB,MIN,SF,MIN@SF,4:35PM EST,30,19.5," "," "
nfl.p.31127,Tyler,Conklin,TE,MIN,SF,MIN@SF,4:35PM EST,10,1.2," "," "
nfl.p.31228,Mike,Boone,RB,MIN,SF,MIN@SF,4:35PM EST,10,6.1," "," "
nfl.p.31882,Irv,Smith Jr.,TE,MIN,SF,MIN@SF,4:35PM EST,10,4.4," "," "
nfl.p.31934,Alexander,Mattison,RB,MIN,SF,MIN@SF,4:35PM EST,12,4.8," "," "
nfl.p.32079,Olabisi,Johnson,WR,MIN,SF,MIN@SF,4:35PM EST,11,4.7," "," "
nfl.p.32143,Alexander,Hollins,WR,MIN,SF,MIN@SF,4:35PM EST,10,1.9," "," "
nfl.p.31508,Chad,Beebe,WR,MIN,SF,MIN@SF,4:35PM EST,10,2.7,IR," "
nfl.p.24057,Emmanuel,Sanders,WR,SF,MIN,MIN@SF,4:35PM EST,19,9.3," "," "
nfl.p.25291,Kyle,Nelson,TE,SF,MIN,MIN@SF,4:35PM EST,10,0.0," "," "
nfl.p.26753,Kyle,Juszczyk,RB,SF,MIN,MIN@SF,4:35PM EST,10,4.5," "," "
nfl.p.26756,Levine,Toilolo,TE,SF,MIN,MIN@SF,4:35PM EST,10,1.0," "," "
nfl.p.27570,Jordan,Matthews,WR,SF,MIN,MIN@SF,4:35PM EST,10,2.7," "," "
nfl.p.27590,Jimmy,Garoppolo,QB,SF,MIN,MIN@SF,4:35PM EST,27,16.3," "," "
nfl.p.28461,Tevin,Coleman,RB,SF,MIN,MIN@SF,4:35PM EST,13,8.9," "," "
nfl.p.28654,Raheem,Mostert,RB,SF,MIN,MIN@SF,4:35PM EST,21,9.9," "," "
nfl.p.30217,C.J.,Beathard,QB,SF,MIN,MIN@SF,4:35PM EST,20,16.4," "," "
nfl.p.30259,George,Kittle,TE,SF,MIN,MIN@SF,4:35PM EST,25,12.9," "," "
nfl.p.30551,Kendrick,Bourne,WR,SF,MIN,MIN@SF,4:35PM EST,12,5.5," "," "
nfl.p.30552,Matt,Breida,RB,SF,MIN,MIN@SF,4:35PM EST,11,7.8," "," "
nfl.p.30563,Nick,Mullens,QB,SF,MIN,MIN@SF,4:35PM EST,20,-0.3," "," "
nfl.p.31014,Dante,Pettis,WR,SF,MIN,MIN@SF,4:35PM EST,10,3.2," "," "
nfl.p.31210,Richie,James Jr.,WR,SF,MIN,MIN@SF,4:35PM EST,10,1.5," "," "
nfl.p.31329,Ross,Dwelley,TE,SF,MIN,MIN@SF,4:35PM EST,10,3.6," "," "
nfl.p.31394,Jeff,Wilson Jr.,RB,SF,MIN,MIN@SF,4:35PM EST,10,5.7," "," "
nfl.p.31868,Deebo,Samuel,WR,SF,MIN,MIN@SF,4:35PM EST,19,10.7," "," "
nfl.p.32543,Daniel,Helm,TE,SF,MIN,MIN@SF,4:35PM EST,10,0.0," "," "
nfl.p.26253,Garrett,Celek,TE,SF,MIN,MIN@SF,4:35PM EST,10,0.0,IR," "
nfl.p.26701,Marquise,Goodwin,WR,SF,MIN,MIN@SF,4:35PM EST,10,4.0,IR," "
nfl.p.31899,Jalen,Hurd,WR,SF,MIN,MIN@SF,4:35PM EST,10,0.0,IR," "
nfl.p.30290,Trent,Taylor,WR,SF,MIN,MIN@SF,4:35PM EST,10,3.3,IR," "
nfl.p.27624,Jerick,McKinnon,RB,SF,MIN,MIN@SF,4:35PM EST,12,0.0,IR," "
nfl.p.32325,Shawn,Poindexter,WR,SF,MIN,MIN@SF,4:35PM EST,10,0.0,IR," "
nfl.t.16,Minnesota,Vikings,DEF,MIN,SF,MIN@SF,4:35PM EST,15,9.0," "," "
nfl.t.25,San Francisco,49ers,DEF,SF,MIN,MIN@SF,4:35PM EST,20,10.2," "," "
nfl.p.24936,Dion,Lewis,RB,TEN,BAL,TEN@BAL,8:15PM EST,10,3.5," "," "
nfl.p.25718,Ryan,Tannehill,QB,TEN,BAL,TEN@BAL,8:15PM EST,21,18.2," "," "
nfl.p.26016,Beau,Brinkley,TE,TEN,BAL,TEN@BAL,8:15PM EST,10,0.0," "," "
nfl.p.28390,Marcus,Mariota,QB,TEN,BAL,TEN@BAL,8:15PM EST,20,10.9," "," "
nfl.p.28531,MyCole,Pruitt,TE,TEN,BAL,TEN@BAL,8:15PM EST,10,2.2," "," "
nfl.p.29038,Darius,Jennings,WR,TEN,BAL,TEN@BAL,8:15PM EST,10,0.3," "," "
nfl.p.29070,Adam,Humphries,WR,TEN,BAL,TEN@BAL,8:15PM EST,10,5.7,O," "
nfl.p.29279,Derrick,Henry,RB,TEN,BAL,TEN@BAL,8:15PM EST,37,19.5," "," "
nfl.p.29374,Tajae,Sharpe,WR,TEN,BAL,TEN@BAL,8:15PM EST,10,5.0," "," "
nfl.p.29631,Kalif,Raymond,WR,TEN,BAL,TEN@BAL,8:15PM EST,10,3.1," "," "
nfl.p.30118,Corey,Davis,WR,TEN,BAL,TEN@BAL,8:15PM EST,10,5.9," "," "
nfl.p.30213,Jonnu,Smith,TE,TEN,BAL,TEN@BAL,8:15PM EST,10,5.5," "," "
nfl.p.30571,Anthony,Firkser,TE,TEN,BAL,TEN@BAL,8:15PM EST,10,3.9," "," "
nfl.p.30660,Cody,Hollister,WR,TEN,BAL,TEN@BAL,8:15PM EST,10,0.8,Q," "
nfl.p.30940,Rashard,Davis,WR,TEN,BAL,TEN@BAL,8:15PM EST,10,2.1," "," "
nfl.p.31883,A.J.,Brown,WR,TEN,BAL,TEN@BAL,8:15PM EST,18,11.3," "," "
nfl.p.32140,Khari,Blasingame,RB,TEN,BAL,TEN@BAL,8:15PM EST,10,1.1," "," "
nfl.p.7924,Delanie,Walker,TE,TEN,BAL,TEN@BAL,8:15PM EST,10,7.3,IR," "
nfl.p.27790,David,Fluellen,RB,TEN,BAL,TEN@BAL,8:15PM EST,10,0.0,IR," "
nfl.p.31623,Cameron,Batson,WR,TEN,BAL,TEN@BAL,8:15PM EST,10,1.5,IR," "
nfl.p.24815,Mark,Ingram II,RB,BAL,TEN,TEN@BAL,8:15PM EST,23,15.3,Q," "
nfl.p.25712,Robert,Griffin III,QB,BAL,TEN,TEN@BAL,8:15PM EST,20,2.8," "," "
nfl.p.27652,De'Anthony,Thomas,WR,BAL,TEN,TEN@BAL,8:15PM EST,10,0.1," "," "
nfl.p.28026,Willie,Snead IV,WR,BAL,TEN,TEN@BAL,8:15PM EST,10,5.0," "," "
nfl.p.28214,Seth,Roberts,WR,BAL,TEN,TEN@BAL,8:15PM EST,10,3.5," "," "
nfl.p.28559,Nick,Boyle,TE,BAL,TEN,TEN@BAL,8:15PM EST,10,4.0," "," "
nfl.p.29341,Chris,Moore,WR,BAL,TEN,TEN@BAL,8:15PM EST,10,0.5," "," "
nfl.p.30592,Patrick,Ricard,RB,BAL,TEN,TEN@BAL,8:15PM EST,10,1.6," "," "
nfl.p.30995,Hayden,Hurst,TE,BAL,TEN,TEN@BAL,8:15PM EST,10,3.9," "," "
nfl.p.31002,Lamar,Jackson,QB,BAL,TEN,TEN@BAL,8:15PM EST,40,28.2," "," "
nfl.p.31056,Mark,Andrews,TE,BAL,TEN,TEN@BAL,8:15PM EST,22,11.7,Q," "
nfl.p.31102,Jaleel,Scott,WR,BAL,TEN,TEN@BAL,8:15PM EST,10,1.1," "," "
nfl.p.31424,Gus,Edwards,RB,BAL,TEN,TEN@BAL,8:15PM EST,11,5.6," "," "
nfl.p.31857,Marquise,Brown,WR,BAL,TEN,TEN@BAL,8:15PM EST,14,8.8," "," "
nfl.p.31925,Miles,Boykin,WR,BAL,TEN,TEN@BAL,8:15PM EST,10,3.7," "," "
nfl.p.31945,Justice,Hill,RB,BAL,TEN,TEN@BAL,8:15PM EST,11,2.8," "," "
nfl.p.32029,Trace,McSorley,QB,BAL,TEN,TEN@BAL,8:15PM EST,20,0.1," "," "
nfl.t.10,Tennessee,Titans,DEF,TEN,BAL,TEN@BAL,8:15PM EST,12,8.6," "," "
