ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
nfl.p.6405,Jason,Witten,TE,DAL,DET,DAL@DET,1:00PM EST,13,6.9," "," "
nfl.p.24851,Randall,Cobb,WR,DAL,DET,DAL@DET,1:00PM EST,14,8.1," "," "
nfl.p.26535,Jamize,Olawale,RB,DAL,DET,DAL@DET,1:00PM EST,10,0.0," "," "
nfl.p.26631,Tavon,Austin,WR,DAL,DET,DAL@DET,1:00PM EST,10,3.3," "," "
nfl.p.28392,Amari,Cooper,WR,DAL,DET,DAL@DET,1:00PM EST,29,17.0," "," "
nfl.p.28425,Devin,Smith,WR,DAL,DET,DAL@DET,1:00PM EST,10,6.6," "," "
nfl.p.29238,Ezekiel,Elliott,RB,DAL,DET,DAL@DET,1:00PM EST,34,16.1," "," "
nfl.p.29369,Dak,Prescott,QB,DAL,DET,DAL@DET,1:00PM EST,38,23.3," "," "
nfl.p.30784,Blake,Jarwin,TE,DAL,DET,DAL@DET,1:00PM EST,10,5.6," "," "
nfl.p.30788,Cooper,Rush,QB,DAL,DET,DAL@DET,1:00PM EST,20,0.0," "," "
nfl.p.31051,Michael,Gallup,WR,DAL,DET,DAL@DET,1:00PM EST,20,12.5," "," "
nfl.p.31107,Dalton,Schultz,TE,DAL,DET,DAL@DET,1:00PM EST,10,1.1," "," "
nfl.p.31178,Cedrick,Wilson,WR,DAL,DET,DAL@DET,1:00PM EST,10,2.4," "," "
nfl.p.31960,Tony,Pollard,RB,DAL,DET,DAL@DET,1:00PM EST,15,4.4," "," "
nfl.p.32556,Ventell,Bryant,WR,DAL,DET,DAL@DET,1:00PM EST,10,0.0," "," "
nfl.p.9037,Danny,Amendola,WR,DET,DAL,DAL@DET,1:00PM EST,13,8.0," "," "
nfl.p.9265,Matthew,Stafford,QB,DET,DAL,DAL@DET,1:00PM EST,30,21.4,O," "
nfl.p.25876,Marvin,Jones Jr.,WR,DET,DAL,DAL@DET,1:00PM EST,18,13.5," "," "
nfl.p.27648,Logan,Thomas,TE,DET,DAL,DAL@DET,1:00PM EST,10,2.0," "," "
