QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF," ",Instructions,ID,First Name,Last Name,ID + Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
" "," "," "," "," "," "," "," "," "," ",1. Locate the player you want to select in the list below," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," ","2. Copy the ID of your player (you can use the ""ID + Name"" column or the ""ID"" column)"," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," ",3. Paste the ID into the roster position desired," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," ",4. You can create up to 15 lineups," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.7200$nfl.g.2142297,Aaron,Rodgers,nfl.p.7200$nfl.g.2142297 - Aaron Rodgers,QB,GB,SF,GB@SF,6:40PM EST,31,17.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.7777$nfl.g.2142297,Marcedes,Lewis,nfl.p.7777$nfl.g.2142297 - Marcedes Lewis,TE,GB,SF,GB@SF,6:40PM EST,10,2.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.24070$nfl.g.2142297,Jimmy,Graham,nfl.p.24070$nfl.g.2142297 - Jimmy Graham,TE,GB,SF,GB@SF,6:40PM EST,12,5.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27581$nfl.g.2142297,Davante,Adams,nfl.p.27581$nfl.g.2142297 - Davante Adams,WR,GB,SF,GB@SF,6:40PM EST,31,15.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27670$nfl.g.2142297,Ryan,Grant,nfl.p.27670$nfl.g.2142297 - Ryan Grant,WR,GB,SF,GB@SF,6:40PM EST,10,1.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28974$nfl.g.2142297,Jake,Kumerow,nfl.p.28974$nfl.g.2142297 - Jake Kumerow,WR,GB,SF,GB@SF,6:40PM EST,10,2.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29353$nfl.g.2142297,Tyler,Ervin,nfl.p.29353$nfl.g.2142297 - Tyler Ervin,RB,GB,SF,GB@SF,6:40PM EST,10,0.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29431$nfl.g.2142297,Danny,Vitale,nfl.p.29431$nfl.g.2142297 - Danny Vitale,RB,GB,SF,GB@SF,6:40PM EST,10,1.0,Q," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29719$nfl.g.2142297,Geronimo,Allison,nfl.p.29719$nfl.g.2142297 - Geronimo Allison,WR,GB,SF,GB@SF,6:40PM EST,10,3.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30247$nfl.g.2142297,Jamaal,Williams,nfl.p.30247$nfl.g.2142297 - Jamaal Williams,RB,GB,SF,GB@SF,6:40PM EST,12,8.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30295$nfl.g.2142297,Aaron,Jones,nfl.p.30295$nfl.g.2142297 - Aaron Jones,RB,GB,SF,GB@SF,6:40PM EST,30,18.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30777$nfl.g.2142297,Robert,Tonyan,nfl.p.30777$nfl.g.2142297 - Robert Tonyan,TE,GB,SF,GB@SF,6:40PM EST,10,2.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31144$nfl.g.2142297,Marquez,Valdes-Scantling,nfl.p.31144$nfl.g.2142297 - Marquez Valdes-Scantling,WR,GB,SF,GB@SF,6:40PM EST,10,4.5," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31268$nfl.g.2142297,Allen,Lazard,nfl.p.31268$nfl.g.2142297 - Allen Lazard,WR,GB,SF,GB@SF,6:40PM EST,11,6.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31431$nfl.g.2142297,Tim,Boyle,nfl.p.31431$nfl.g.2142297 - Tim Boyle,QB,GB,SF,GB@SF,6:40PM EST,20,-0.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31907$nfl.g.2142297,Jace,Sternberger,nfl.p.31907$nfl.g.2142297 - Jace Sternberger,TE,GB,SF,GB@SF,6:40PM EST,10,0.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32026$nfl.g.2142297,Dexter,Williams,nfl.p.32026$nfl.g.2142297 - Dexter Williams,RB,GB,SF,GB@SF,6:40PM EST,10,0.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28583$nfl.g.2142297,Malcolm,Johnson,nfl.p.28583$nfl.g.2142297 - Malcolm Johnson,RB,GB,SF,GB@SF,6:40PM EST,10,0.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31177$nfl.g.2142297,Equanimeous,St. Brown,nfl.p.31177$nfl.g.2142297 - Equanimeous St. Brown,WR,GB,SF,GB@SF,6:40PM EST,10,4.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.24057$nfl.g.2142297,Emmanuel,Sanders,nfl.p.24057$nfl.g.2142297 - Emmanuel Sanders,WR,SF,GB,GB@SF,6:40PM EST,17,9.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.25291$nfl.g.2142297,Kyle,Nelson,nfl.p.25291$nfl.g.2142297 - Kyle Nelson,TE,SF,GB,GB@SF,6:40PM EST,10,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26753$nfl.g.2142297,Kyle,Juszczyk,nfl.p.26753$nfl.g.2142297 - Kyle Juszczyk,RB,SF,GB,GB@SF,6:40PM EST,10,4.5," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26756$nfl.g.2142297,Levine,Toilolo,nfl.p.26756$nfl.g.2142297 - Levine Toilolo,TE,SF,GB,GB@SF,6:40PM EST,10,1.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27570$nfl.g.2142297,Jordan,Matthews,nfl.p.27570$nfl.g.2142297 - Jordan Matthews,WR,SF,GB,GB@SF,6:40PM EST,10,2.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27590$nfl.g.2142297,Jimmy,Garoppolo,nfl.p.27590$nfl.g.2142297 - Jimmy Garoppolo,QB,SF,GB,GB@SF,6:40PM EST,26,15.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28461$nfl.g.2142297,Tevin,Coleman,nfl.p.28461$nfl.g.2142297 - Tevin Coleman,RB,SF,GB,GB@SF,6:40PM EST,19,9.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28654$nfl.g.2142297,Raheem,Mostert,nfl.p.28654$nfl.g.2142297 - Raheem Mostert,RB,SF,GB,GB@SF,6:40PM EST,18,9.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30217$nfl.g.2142297,C.J.,Beathard,nfl.p.30217$nfl.g.2142297 - C.J. Beathard,QB,SF,GB,GB@SF,6:40PM EST,20,16.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30259$nfl.g.2142297,George,Kittle,nfl.p.30259$nfl.g.2142297 - George Kittle,TE,SF,GB,GB@SF,6:40PM EST,24,12.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30551$nfl.g.2142297,Kendrick,Bourne,nfl.p.30551$nfl.g.2142297 - Kendrick Bourne,WR,SF,GB,GB@SF,6:40PM EST,13,5.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30552$nfl.g.2142297,Matt,Breida,nfl.p.30552$nfl.g.2142297 - Matt Breida,RB,SF,GB,GB@SF,6:40PM EST,10,7.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30563$nfl.g.2142297,Nick,Mullens,nfl.p.30563$nfl.g.2142297 - Nick Mullens,QB,SF,GB,GB@SF,6:40PM EST,20,-0.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31014$nfl.g.2142297,Dante,Pettis,nfl.p.31014$nfl.g.2142297 - Dante Pettis,WR,SF,GB,GB@SF,6:40PM EST,10,3.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31210$nfl.g.2142297,Richie,James Jr.,nfl.p.31210$nfl.g.2142297 - Richie James Jr.,WR,SF,GB,GB@SF,6:40PM EST,10,1.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31329$nfl.g.2142297,Ross,Dwelley,nfl.p.31329$nfl.g.2142297 - Ross Dwelley,TE,SF,GB,GB@SF,6:40PM EST,10,3.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31394$nfl.g.2142297,Jeff,Wilson Jr.,nfl.p.31394$nfl.g.2142297 - Jeff Wilson Jr.,RB,SF,GB,GB@SF,6:40PM EST,10,5.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31868$nfl.g.2142297,Deebo,Samuel,nfl.p.31868$nfl.g.2142297 - Deebo Samuel,WR,SF,GB,GB@SF,6:40PM EST,17,10.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32543$nfl.g.2142297,Daniel,Helm,nfl.p.32543$nfl.g.2142297 - Daniel Helm,TE,SF,GB,GB@SF,6:40PM EST,10,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26253$nfl.g.2142297,Garrett,Celek,nfl.p.26253$nfl.g.2142297 - Garrett Celek,TE,SF,GB,GB@SF,6:40PM EST,10,0.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26701$nfl.g.2142297,Marquise,Goodwin,nfl.p.26701$nfl.g.2142297 - Marquise Goodwin,WR,SF,GB,GB@SF,6:40PM EST,10,4.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31899$nfl.g.2142297,Jalen,Hurd,nfl.p.31899$nfl.g.2142297 - Jalen Hurd,WR,SF,GB,GB@SF,6:40PM EST,10,0.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30290$nfl.g.2142297,Trent,Taylor,nfl.p.30290$nfl.g.2142297 - Trent Taylor,WR,SF,GB,GB@SF,6:40PM EST,10,3.3,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27624$nfl.g.2142297,Jerick,McKinnon,nfl.p.27624$nfl.g.2142297 - Jerick McKinnon,RB,SF,GB,GB@SF,6:40PM EST,12,0.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32325$nfl.g.2142297,Shawn,Poindexter,nfl.p.32325$nfl.g.2142297 - Shawn Poindexter,WR,SF,GB,GB@SF,6:40PM EST,10,0.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.t.9$nfl.g.2142297,Green Bay,Packers,nfl.t.9$nfl.g.2142297 - Green Bay Packers,DEF,GB,SF,GB@SF,6:40PM EST,14,6.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.t.25$nfl.g.2142297,San Francisco,49ers,nfl.t.25$nfl.g.2142297 - San Francisco 49ers,DEF,SF,GB,GB@SF,6:40PM EST,18,10.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.24936$nfl.g.2142299,Dion,Lewis,nfl.p.24936$nfl.g.2142299 - Dion Lewis,RB,TEN,KC,TEN@KC,3:05PM EST,10,3.5," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.25718$nfl.g.2142299,Ryan,Tannehill,nfl.p.25718$nfl.g.2142299 - Ryan Tannehill,QB,TEN,KC,TEN@KC,3:05PM EST,24,18.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26016$nfl.g.2142299,Beau,Brinkley,nfl.p.26016$nfl.g.2142299 - Beau Brinkley,TE,TEN,KC,TEN@KC,3:05PM EST,10,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28390$nfl.g.2142299,Marcus,Mariota,nfl.p.28390$nfl.g.2142299 - Marcus Mariota,QB,TEN,KC,TEN@KC,3:05PM EST,20,10.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28531$nfl.g.2142299,MyCole,Pruitt,nfl.p.28531$nfl.g.2142299 - MyCole Pruitt,TE,TEN,KC,TEN@KC,3:05PM EST,10,2.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29038$nfl.g.2142299,Darius,Jennings,nfl.p.29038$nfl.g.2142299 - Darius Jennings,WR,TEN,KC,TEN@KC,3:05PM EST,10,0.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29070$nfl.g.2142299,Adam,Humphries,nfl.p.29070$nfl.g.2142299 - Adam Humphries,WR,TEN,KC,TEN@KC,3:05PM EST,10,5.7,Q," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29279$nfl.g.2142299,Derrick,Henry,nfl.p.29279$nfl.g.2142299 - Derrick Henry,RB,TEN,KC,TEN@KC,3:05PM EST,41,19.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29374$nfl.g.2142299,Tajae,Sharpe,nfl.p.29374$nfl.g.2142299 - Tajae Sharpe,WR,TEN,KC,TEN@KC,3:05PM EST,10,4.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29631$nfl.g.2142299,Kalif,Raymond,nfl.p.29631$nfl.g.2142299 - Kalif Raymond,WR,TEN,KC,TEN@KC,3:05PM EST,10,4.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30118$nfl.g.2142299,Corey,Davis,nfl.p.30118$nfl.g.2142299 - Corey Davis,WR,TEN,KC,TEN@KC,3:05PM EST,10,5.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30213$nfl.g.2142299,Jonnu,Smith,nfl.p.30213$nfl.g.2142299 - Jonnu Smith,TE,TEN,KC,TEN@KC,3:05PM EST,15,5.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30571$nfl.g.2142299,Anthony,Firkser,nfl.p.30571$nfl.g.2142299 - Anthony Firkser,TE,TEN,KC,TEN@KC,3:05PM EST,11,3.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30660$nfl.g.2142299,Cody,Hollister,nfl.p.30660$nfl.g.2142299 - Cody Hollister,WR,TEN,KC,TEN@KC,3:05PM EST,10,0.8,Q," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30940$nfl.g.2142299,Rashard,Davis,nfl.p.30940$nfl.g.2142299 - Rashard Davis,WR,TEN,KC,TEN@KC,3:05PM EST,10,2.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31883$nfl.g.2142299,A.J.,Brown,nfl.p.31883$nfl.g.2142299 - A.J. Brown,WR,TEN,KC,TEN@KC,3:05PM EST,16,10.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32140$nfl.g.2142299,Khari,Blasingame,nfl.p.32140$nfl.g.2142299 - Khari Blasingame,RB,TEN,KC,TEN@KC,3:05PM EST,10,0.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.7924$nfl.g.2142299,Delanie,Walker,nfl.p.7924$nfl.g.2142299 - Delanie Walker,TE,TEN,KC,TEN@KC,3:05PM EST,10,7.3,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27790$nfl.g.2142299,David,Fluellen,nfl.p.27790$nfl.g.2142299 - David Fluellen,RB,TEN,KC,TEN@KC,3:05PM EST,10,0.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31623$nfl.g.2142299,Cameron,Batson,nfl.p.31623$nfl.g.2142299 - Cameron Batson,WR,TEN,KC,TEN@KC,3:05PM EST,10,1.5,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.8544$nfl.g.2142299,Matt,Moore,nfl.p.8544$nfl.g.2142299 - Matt Moore,QB,KC,TEN,TEN@KC,3:05PM EST,20,7.0,Q," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.8834$nfl.g.2142299,Chad,Henne,nfl.p.8834$nfl.g.2142299 - Chad Henne,QB,KC,TEN,TEN@KC,3:05PM EST,20,1.5," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.9317$nfl.g.2142299,LeSean,McCoy,nfl.p.9317$nfl.g.2142299 - LeSean McCoy,RB,KC,TEN,TEN@KC,3:05PM EST,10,8.0,Q," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.24923$nfl.g.2142299,Anthony,Sherman,nfl.p.24923$nfl.g.2142299 - Anthony Sherman,RB,KC,TEN,TEN@KC,3:05PM EST,10,0.5," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26686$nfl.g.2142299,Travis,Kelce,nfl.p.26686$nfl.g.2142299 - Travis Kelce,TE,KC,TEN,TEN@KC,3:05PM EST,28,14.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27494$nfl.g.2142299,James,Winchester,nfl.p.27494$nfl.g.2142299 - James Winchester,TE,KC,TEN,TEN@KC,3:05PM EST,10,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27532$nfl.g.2142299,Sammy,Watkins,nfl.p.27532$nfl.g.2142299 - Sammy Watkins,WR,KC,TEN,TEN@KC,3:05PM EST,13,8.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28115$nfl.g.2142299,Damien,Williams,nfl.p.28115$nfl.g.2142299 - Damien Williams,RB,KC,TEN,TEN@KC,3:05PM EST,18,12.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28505$nfl.g.2142299,Blake,Bell,nfl.p.28505$nfl.g.2142299 - Blake Bell,TE,KC,TEN,TEN@KC,3:05PM EST,10,1.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29360$nfl.g.2142299,Demarcus,Robinson,nfl.p.29360$nfl.g.2142299 - Demarcus Robinson,WR,KC,TEN,TEN@KC,3:05PM EST,10,5.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29399$nfl.g.2142299,Tyreek,Hill,nfl.p.29399$nfl.g.2142299 - Tyreek Hill,WR,KC,TEN,TEN@KC,3:05PM EST,28,12.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30123$nfl.g.2142299,Patrick,Mahomes,nfl.p.30123$nfl.g.2142299 - Patrick Mahomes,QB,KC,TEN,TEN@KC,3:05PM EST,39,22.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31496$nfl.g.2142299,Byron,Pringle,nfl.p.31496$nfl.g.2142299 - Byron Pringle,WR,KC,TEN,TEN@KC,3:05PM EST,10,2.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31519$nfl.g.2142299,Deon,Yelder,nfl.p.31519$nfl.g.2142299 - Deon Yelder,TE,KC,TEN,TEN@KC,3:05PM EST,10,2.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31888$nfl.g.2142299,Mecole,Hardman,nfl.p.31888$nfl.g.2142299 - Mecole Hardman,WR,KC,TEN,TEN@KC,3:05PM EST,11,6.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32046$nfl.g.2142299,Darwin,Thompson,nfl.p.32046$nfl.g.2142299 - Darwin Thompson,RB,KC,TEN,TEN@KC,3:05PM EST,10,2.5," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26817$nfl.g.2142299,Spencer,Ware,nfl.p.26817$nfl.g.2142299 - Spencer Ware,RB,KC,TEN,TEN@KC,3:05PM EST,10,3.3,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31500$nfl.g.2142299,Darrel,Williams,nfl.p.31500$nfl.g.2142299 - Darrel Williams,RB,KC,TEN,TEN@KC,3:05PM EST,10,6.7,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32356$nfl.g.2142299,Felton,Davis,nfl.p.32356$nfl.g.2142299 - Felton Davis,WR,KC,TEN,TEN@KC,3:05PM EST,10,0.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32364$nfl.g.2142299,John,Lovett,nfl.p.32364$nfl.g.2142299 - John Lovett,TE,KC,TEN,TEN@KC,3:05PM EST,10,0.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30682$nfl.g.2142299,Marcus,Kemp,nfl.p.30682$nfl.g.2142299 - Marcus Kemp,WR,KC,TEN,TEN@KC,3:05PM EST,10,0.2,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31283$nfl.g.2142299,David,Wells,nfl.p.31283$nfl.g.2142299 - David Wells,TE,KC,TEN,TEN@KC,3:05PM EST,10,0.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.t.10$nfl.g.2142299,Tennessee,Titans,nfl.t.10$nfl.g.2142299 - Tennessee Titans,DEF,TEN,KC,TEN@KC,3:05PM EST,11,8.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.t.12$nfl.g.2142299,Kansas City,Chiefs,nfl.t.12$nfl.g.2142299 - Kansas City Chiefs,DEF,KC,TEN,TEN@KC,3:05PM EST,16,9.1," "," "
