"Player","Team","REC","YDS","TDS","ATT","YDS","TDS","FL","FPTS"
"N'Keal Harry","NE","2.4","30.6","0.2","0.3","1.8","0.0","0.0","4.2"
"","high","3.2","44.0","0.3","0.5","3.7","0.0","0.0","4.9"
"","low","1.7","22.5","0.0","0.0","0.0","0.0","0.0","2.7"
"Malik Turner","SEA","1.9","26.0","0.2","0.0","0.0","0.0","0.0","3.8"
"","high","1.9","26.0","0.2","0.0","0.0","0.0","0.0","3.8"
"","low","1.9","26.0","0.2","0.0","0.0","0.0","0.0","3.8"
"Tre'Quan Smith","NO","1.7","23.9","0.2","0.0","0.1","0.0","0.0","3.3"
"","high","2.1","33.0","0.4","0.0","0.2","0.0","0.0","4.7"
"","low","1.3","15.0","0.0","0.0","0.0","0.0","0.0","2.5"
"David Moore","SEA","1.6","25.4","0.1","0.1","0.5","0.0","0.0","3.2"
"","high","2.0","30.0","0.2","0.2","1.5","0.0","0.0","4.1"
"","low","1.3","22.8","0.0","0.0","0.0","0.0","0.1","2.3"
"Ted Ginn","NO","2.0","26.7","0.1","0.2","1.5","0.0","0.0","3.2"
"","high","2.4","31.2","0.1","0.3","2.1","0.0","0.0","3.9"
"","low","1.6","19.0","0.0","0.0","0.1","0.0","0.0","2.7"
"Tajae Sharpe","TEN","2.0","24.2","0.1","0.0","0.1","0.0","0.0","3.0"
"","high","2.6","31.9","0.2","0.0","0.2","0.0","0.0","4.1"
"","low","1.5","18.0","0.0","0.0","0.0","0.0","0.0","2.4"
"J.J. Arcega-Whiteside","PHI","2.0","24.4","0.1","0.0","0.4","0.0","0.0","2.8"
"","high","4.0","37.0","0.1","0.1","1.0","0.0","0.0","3.7"
"","low","1.1","13.4","0.0","0.0","0.0","0.0","0.0","1.8"
"Isaiah McKenzie","BUF","1.9","21.4","0.1","0.3","1.9","0.0","0.0","2.8"
"","high","2.5","31.0","0.1","0.7","3.9","0.1","0.0","3.9"
"","low","1.0","14.8","0.0","0.0","0.0","0.0","0.0","2.3"
"Keke Coutee","HOU","1.6","18.0","0.1","0.1","0.4","0.0","0.0","2.3"
"","high","3.0","34.0","0.2","0.3","1.3","0.1","0.0","4.6"
"","low","0.6","6.7","0.0","0.0","0.0","0.0","0.0","1.4"
"Phillip Dorsett","NE","1.2","16.3","0.1","0.1","0.6","0.0","0.0","2.3"
"","high","2.2","28.2","0.2","0.3","1.7","0.0","0.0","4.2"
"","low","0.6","8.0","0.0","0.0","0.0","0.0","0.0","1.2"
"Robert Foster","BUF","0.8","17.7","0.1","0.1","1.0","0.0","0.0","2.3"
"","high","1.0","25.0","0.1","0.2","2.3","0.0","0.0","3.0"
"","low","0.4","5.8","0.0","0.0","0.0","0.0","0.0","0.7"
"Will Fuller","HOU","1.6","20.1","0.0","0.0","0.1","0.0","0.0","2.2"
"","high","2.1","25.3","0.1","0.0","0.1","0.0","0.0","3.1"
"","low","1.0","10.0","0.0","0.0","0.1","0.0","0.0","1.0"
"Olabisi Johnson","MIN","1.6","17.6","0.1","0.0","0.2","0.0","0.0","2.1"
"","high","2.3","25.0","0.2","0.1","0.4","0.0","0.0","3.6"
"","low","0.4","4.0","0.0","0.0","0.0","0.0","0.0","0.6"
"DeAndre Carter","HOU","1.4","17.2","0.0","0.0","0.1","0.0","0.0","1.9"
"","high","2.0","29.0","0.1","0.0","0.2","0.0","0.0","2.9"
"","low","0.6","6.0","0.0","0.0","0.0","0.0","0.1","0.9"
"Robert Davis","PHI","1.0","11.7","0.1","0.0","0.2","0.0","0.0","1.6"
"","high","1.2","14.0","0.1","0.1","0.5","0.0","0.0","2.0"
"","low","0.8","9.1","0.0","0.0","0.0","0.0","0.0","1.7"
"Jakobi Meyers","NE","1.0","13.2","0.0","0.0","0.0","0.0","0.0","1.5"
"","high","1.5","21.3","0.1","0.0","0.0","0.0","0.0","2.6"
"","low","0.2","3.0","0.0","0.0","0.0","0.0","0.0","0.4"
"Jaron Brown","SEA","0.7","9.5","0.1","0.0","0.0","0.0","0.0","1.2"
"","high","0.9","13.0","0.1","0.0","0.0","0.0","0.0","1.0"
"","low","0.5","6.0","0.0","0.0","0.0","0.0","0.0","1.0"
"Deontay Burnett","PHI","0.7","9.8","0.0","0.0","0.0","0.0","0.0","1.1"
"","high","1.0","12.4","0.1","0.0","0.1","0.0","0.0","1.7"
"","low","0.4","5.0","0.0","0.0","0.0","0.0","0.0","0.7"
"John Ursua","SEA","0.6","8.2","0.0","0.1","0.2","0.0","0.0","0.8"
"","high","0.6","8.2","0.0","0.1","0.2","0.0","0.0","0.8"
"","low","0.6","8.2","0.0","0.1","0.2","0.0","0.0","0.8"
"Deonte Harris","NO","0.6","4.7","0.0","0.4","2.6","0.0","0.1","0.8"
"","high","0.9","8.0","0.1","0.8","5.0","0.0","0.0","1.8"
"","low","0.1","0.6","0.0","0.0","0.0","0.0","0.1","0.1"
"Darius Jennings","TEN","0.6","6.3","0.0","0.0","0.0","0.0","0.0","0.7"
"","high","0.8","9.0","0.0","0.0","0.1","0.0","0.0","1.2"
"","low","0.4","4.7","0.0","0.0","0.0","0.0","0.0","0.5"
"Laquon Treadwell","MIN","0.5","6.4","0.0","0.0","0.0","0.0","0.0","0.7"
"","high","0.9","9.9","0.0","0.0","0.0","0.0","0.0","1.0"
"","low","0.1","1.0","0.0","0.0","0.0","0.0","0.0","0.2"
"Andre Roberts","BUF","0.4","4.6","0.0","0.1","0.4","0.0","0.0","0.5"
"","high","0.6","8.0","0.0","0.2","1.3","0.0","0.0","0.9"
"","low","0.0","0.4","0.0","0.0","0.0","0.0","0.0","0.1"
"Rashard Davis","TEN","0.4","4.1","0.0","0.0","0.0","0.0","0.0","0.5"
"","high","0.4","5.2","0.0","0.0","0.0","0.0","0.0","0.6"
"","low","0.3","3.0","0.0","0.0","0.0","0.0","0.0","0.5"
"Steven Mitchell Jr.","HOU","0.3","4.5","0.0","0.0","0.1","0.0","0.0","0.5"
"","high","0.6","8.3","0.0","0.0","0.2","0.0","0.0","0.9"
"","low","0.1","0.7","0.0","0.0","0.0","0.0","0.0","0.1"
"Alexander Hollins","MIN","0.2","4.0","0.0","0.0","0.1","0.0","0.0","0.4"
"","high","0.6","10.5","0.0","0.0","0.2","0.0","0.0","1.1"
"","low","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.1"
"Cody Hollister","TEN","0.3","3.4","0.0","0.0","0.1","0.0","0.0","0.4"
"","high","0.5","6.3","0.0","0.0","0.2","0.0","0.0","0.7"
"","low","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.1"
"Lil'Jordan Humphrey","NO","0.2","2.2","0.0","0.0","0.0","0.0","0.0","0.2"
"","high","0.4","4.0","0.0","0.0","0.0","0.0","0.0","0.6"
"","low","0.0","0.4","0.0","0.0","0.0","0.0","0.0","0.1"
"Shelton Gibson","PHI","0.1","1.4","0.0","0.0","0.0","0.0","0.0","0.2"
"","high","0.1","1.4","0.0","0.0","0.0","0.0","0.0","0.2"
"","low","0.1","1.4","0.0","0.0","0.0","0.0","0.0","0.2"
"Krishawn Hogan","NO","0.1","0.6","0.0","0.0","0.0","0.0","0.0","0.1"
"","high","0.1","0.6","0.0","0.0","0.0","0.0","0.0","0.1"
"","low","0.1","0.6","0.0","0.0","0.0","0.0","0.0","0.1"
"Matt Slater","NE","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0"
"","high","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0"
"","low","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
""
""
