ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
nfl.p.28279,Diontae,Spencer,WR,DEN,BUF,DEN@BUF,1:00PM EST,10,0.6," "," "
nfl.p.28480,Jeff,Heuerman,TE,DEN,BUF,DEN@BUF,1:00PM EST,10,3.0,Q," "
nfl.p.29370,Devontae,Booker,RB,DEN,BUF,DEN@BUF,1:00PM EST,10,0.8," "," "
nfl.p.29410,Andy,Janovich,RB,DEN,BUF,DEN@BUF,1:00PM EST,10,2.6,IR," "
nfl.p.29435,Brandon,Allen,QB,DEN,BUF,DEN@BUF,1:00PM EST,22,15.7," "," "
nfl.p.30901,Fred,Brown,WR,DEN,BUF,DEN@BUF,1:00PM EST,10,0.8," "," "
nfl.p.31010,Courtland,Sutton,WR,DEN,BUF,DEN@BUF,1:00PM EST,20,13.2," "," "
nfl.p.31041,Royce,Freeman,RB,DEN,BUF,DEN@BUF,1:00PM EST,15,8.6," "," "
nfl.p.31083,DaeSean,Hamilton,WR,DEN,BUF,DEN@BUF,1:00PM EST,10,2.3," "," "
nfl.p.31126,Troy,Fumagalli,TE,DEN,BUF,DEN@BUF,1:00PM EST,10,3.1," "," "
nfl.p.31379,Phillip,Lindsay,RB,DEN,BUF,DEN@BUF,1:00PM EST,19,12.5," "," "
nfl.p.31852,Noah,Fant,TE,DEN,BUF,DEN@BUF,1:00PM EST,11,5.8," "," "
nfl.p.32019,Juwann,Winfree,WR,DEN,BUF,DEN@BUF,1:00PM EST,10,0.0," "," "
nfl.p.32221,Brett,Rypien,QB,DEN,BUF,DEN@BUF,1:00PM EST,20,0.0," "," "
nfl.p.32225,Andrew,Beck,TE,DEN,BUF,DEN@BUF,1:00PM EST,10,0.5," "," "
nfl.p.7241,Frank,Gore,RB,BUF,DEN,DEN@BUF,1:00PM EST,12,7.1," "," "
nfl.p.24063,Andre,Roberts,WR,BUF,DEN,DEN@BUF,1:00PM EST,10,0.4," "," "
nfl.p.24946,Lee,Smith,TE,BUF,DEN,DEN@BUF,1:00PM EST,10,1.6," "," "
nfl.p.25158,Patrick,DiMarco,RB,BUF,DEN,DEN@BUF,1:00PM EST,10,1.2," "," "
nfl.p.26060,Cole,Beasley,WR,BUF,DEN,DEN@BUF,1:00PM EST,13,8.6," "," "
nfl.p.26721,Matt,Barkley,QB,BUF,DEN,DEN@BUF,1:00PM EST,20,4.1," "," "
nfl.p.27619,John,Brown,WR,BUF,DEN,DEN@BUF,1:00PM EST,19,13.4," "," "
nfl.p.28223,Senorise,Perry,RB,BUF,DEN,DEN@BUF,1:00PM EST,10,0.0," "," "
nfl.p.28424,T.J.,Yeldon,RB,BUF,DEN,DEN@BUF,1:00PM EST,10,5.8," "," "
nfl.p.28473,Tyler,Kroft,TE,BUF,DEN,DEN@BUF,1:00PM EST,10,1.8," "," "
nfl.p.29973,Duke,Williams,WR,BUF,DEN,DEN@BUF,1:00PM EST,10,4.9," "," "
nfl.p.30285,Isaiah,McKenzie,WR,BUF,DEN,DEN@BUF,1:00PM EST,10,4.6," "," "
nfl.p.30977,Josh,Allen,QB,BUF,DEN,DEN@BUF,1:00PM EST,24,20.5," "," "
nfl.p.31601,Robert,Foster,WR,BUF,DEN,DEN@BUF,1:00PM EST,10,0.5," "," "
nfl.p.31906,Devin,Singletary,RB,BUF,DEN,DEN@BUF,1:00PM EST,20,10.8," "," "
nfl.p.31928,Dawson,Knox,TE,BUF,DEN,DEN@BUF,1:00PM EST,11,5.1," "," "
nfl.p.32060,Tommy,Sweeney,TE,BUF,DEN,DEN@BUF,1:00PM EST,10,1.3," "," "
nfl.t.7,Denver,Broncos,DEF,DEN,BUF,DEN@BUF,1:00PM EST,12,6.1," "," "
nfl.t.2,Buffalo,Bills,DEF,BUF,DEN,DEN@BUF,1:00PM EST,16,7.9," "," "
nfl.p.26822,Theo,Riddick,RB,DEN,BUF,DEN@BUF,1:00PM EST,10,6.1,IR," "
nfl.p.30258,Jake,Butt,TE,DEN,BUF,DEN@BUF,1:00PM EST,10,4.2,IR," "
nfl.p.31874,Drew,Lock,QB,DEN,BUF,DEN@BUF,1:00PM EST,20,0.0,IR," "
nfl.p.32191,Austin,Fort,TE,DEN,BUF,DEN@BUF,1:00PM EST,10,0.0,IR," "
nfl.p.30594,Jason,Croom,TE,BUF,DEN,DEN@BUF,1:00PM EST,10,3.5,IR," "
nfl.p.8795,Joe,Flacco,QB,DEN,BUF,DEN@BUF,1:00PM EST,20,11.2,IR," "
nfl.p.30511,Tim,Patrick,WR,DEN,BUF,DEN@BUF,1:00PM EST,11,4.8,Q," "
nfl.p.25826,Orson,Charles,TE,DEN,BUF,DEN@BUF,1:00PM EST,10,0.4," "," "
nfl.p.6760,Eli,Manning,QB,NYG,CHI,NYG@CHI,1:00PM EST,20,13.5," "," "
nfl.p.24035,Golden,Tate,WR,NYG,CHI,NYG@CHI,1:00PM EST,18,12.6," "," "
nfl.p.25838,Rhett,Ellison,TE,NYG,CHI,NYG@CHI,1:00PM EST,10,3.2,O," "
nfl.p.26547,Alex,Tanney,QB,NYG,CHI,NYG@CHI,1:00PM EST,20,0.0," "," "
nfl.p.27584,Cody,Latimer,WR,NYG,CHI,NYG@CHI,1:00PM EST,10,3.4," "," "
nfl.p.27826,Bennie,Fowler III,WR,NYG,CHI,NYG@CHI,1:00PM EST,10,4.4," "," "
nfl.p.28513,Javorius,Allen,RB,NYG,CHI,NYG@CHI,1:00PM EST,10,5.9," "," "
nfl.p.29274,Sterling,Shepard,WR,NYG,CHI,NYG@CHI,1:00PM EST,16,12.9," "," "
nfl.p.29433,Cody,Core,WR,NYG,CHI,NYG@CHI,1:00PM EST,10,1.1," "," "
nfl.p.29906,Elijhaa,Penny,RB,NYG,CHI,NYG@CHI,1:00PM EST,10,1.0," "," "
nfl.p.30136,Evan,Engram,TE,NYG,CHI,NYG@CHI,1:00PM EST,22,10.9,O," "
nfl.p.30253,Wayne,Gallman Jr.,RB,NYG,CHI,NYG@CHI,1:00PM EST,13,5.3," "," "
nfl.p.30972,Saquon,Barkley,RB,NYG,CHI,NYG@CHI,1:00PM EST,32,14.4," "," "
nfl.p.31838,Daniel,Jones,QB,NYG,CHI,NYG@CHI,1:00PM EST,26,16.7," "," "
nfl.p.32003,Darius,Slayton,WR,NYG,CHI,NYG@CHI,1:00PM EST,16,10.4," "," "
nfl.p.32008,Kaden,Smith,TE,NYG,CHI,NYG@CHI,1:00PM EST,10,0.6," "," "
