QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF," ",Instructions,ID,First Name,Last Name,ID + Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
" "," "," "," "," "," "," "," "," "," ",1. Locate the player you want to select in the list below," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," ","2. Copy the ID of your player (you can use the ""ID + Name"" column or the ""ID"" column)"," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," ",3. Paste the ID into the roster position desired," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," ",4. You can create up to 10 lineups," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.8544$nfl.g.2142138,Matt,Moore,nfl.p.8544$nfl.g.2142138 - Matt Moore,QB,KC,CHI,KC@CHI,8:20PM EST,20,8.5," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.8834$nfl.g.2142138,Chad,Henne,nfl.p.8834$nfl.g.2142138 - Chad Henne,QB,KC,CHI,KC@CHI,8:20PM EST,20,1.5," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.9317$nfl.g.2142138,LeSean,McCoy,nfl.p.9317$nfl.g.2142138 - LeSean McCoy,RB,KC,CHI,KC@CHI,8:20PM EST,11,8.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.24923$nfl.g.2142138,Anthony,Sherman,nfl.p.24923$nfl.g.2142138 - Anthony Sherman,RB,KC,CHI,KC@CHI,8:20PM EST,10,0.5," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26686$nfl.g.2142138,Travis,Kelce,nfl.p.26686$nfl.g.2142138 - Travis Kelce,TE,KC,CHI,KC@CHI,8:20PM EST,28,13.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27494$nfl.g.2142138,James,Winchester,nfl.p.27494$nfl.g.2142138 - James Winchester,TE,KC,CHI,KC@CHI,8:20PM EST,10,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27532$nfl.g.2142138,Sammy,Watkins,nfl.p.27532$nfl.g.2142138 - Sammy Watkins,WR,KC,CHI,KC@CHI,8:20PM EST,12,9.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28115$nfl.g.2142138,Damien,Williams,nfl.p.28115$nfl.g.2142138 - Damien Williams,RB,KC,CHI,KC@CHI,8:20PM EST,16,8.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28505$nfl.g.2142138,Blake,Bell,nfl.p.28505$nfl.g.2142138 - Blake Bell,TE,KC,CHI,KC@CHI,8:20PM EST,10,0.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29360$nfl.g.2142138,Demarcus,Robinson,nfl.p.29360$nfl.g.2142138 - Demarcus Robinson,WR,KC,CHI,KC@CHI,8:20PM EST,10,5.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29399$nfl.g.2142138,Tyreek,Hill,nfl.p.29399$nfl.g.2142138 - Tyreek Hill,WR,KC,CHI,KC@CHI,8:20PM EST,29,14.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30123$nfl.g.2142138,Patrick,Mahomes,nfl.p.30123$nfl.g.2142138 - Patrick Mahomes,QB,KC,CHI,KC@CHI,8:20PM EST,34,21.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31496$nfl.g.2142138,Byron,Pringle,nfl.p.31496$nfl.g.2142138 - Byron Pringle,WR,KC,CHI,KC@CHI,8:20PM EST,10,2.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31519$nfl.g.2142138,Deon,Yelder,nfl.p.31519$nfl.g.2142138 - Deon Yelder,TE,KC,CHI,KC@CHI,8:20PM EST,10,2.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31888$nfl.g.2142138,Mecole,Hardman,nfl.p.31888$nfl.g.2142138 - Mecole Hardman,WR,KC,CHI,KC@CHI,8:20PM EST,11,6.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32046$nfl.g.2142138,Darwin,Thompson,nfl.p.32046$nfl.g.2142138 - Darwin Thompson,RB,KC,CHI,KC@CHI,8:20PM EST,13,3.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.9678$nfl.g.2142138,Chase,Daniel,nfl.p.9678$nfl.g.2142138 - Chase Daniel,QB,CHI,KC,KC@CHI,8:20PM EST,20,9.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.25370$nfl.g.2142138,Patrick,Scales,nfl.p.25370$nfl.g.2142138 - Patrick Scales,TE,CHI,KC,KC@CHI,8:20PM EST,10,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26050$nfl.g.2142138,Bradley,Sowell,nfl.p.26050$nfl.g.2142138 - Bradley Sowell,TE,CHI,KC,KC@CHI,8:20PM EST,10,3.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26652$nfl.g.2142138,Cordarrelle,Patterson,nfl.p.26652$nfl.g.2142138 - Cordarrelle Patterson,WR,CHI,KC,KC@CHI,8:20PM EST,10,1.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27589$nfl.g.2142138,Allen,Robinson II,nfl.p.27589$nfl.g.2142138 - Allen Robinson II,WR,CHI,KC,KC@CHI,8:20PM EST,22,13.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28234$nfl.g.2142138,Taylor,Gabriel,nfl.p.28234$nfl.g.2142138 - Taylor Gabriel,WR,CHI,KC,KC@CHI,8:20PM EST,10,8.4,O," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29666$nfl.g.2142138,J.P.,Holtz,nfl.p.29666$nfl.g.2142138 - J.P. Holtz,TE,CHI,KC,KC@CHI,8:20PM EST,10,1.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29913$nfl.g.2142138,Ben,Braunecker,nfl.p.29913$nfl.g.2142138 - Ben Braunecker,TE,CHI,KC,KC@CHI,8:20PM EST,10,3.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30115$nfl.g.2142138,Mitchell,Trubisky,nfl.p.30115$nfl.g.2142138 - Mitchell Trubisky,QB,CHI,KC,KC@CHI,8:20PM EST,24,15.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30232$nfl.g.2142138,Tarik,Cohen,nfl.p.30232$nfl.g.2142138 - Tarik Cohen,RB,CHI,KC,KC@CHI,8:20PM EST,16,7.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30287$nfl.g.2142138,Eric,Saubert,nfl.p.30287$nfl.g.2142138 - Eric Saubert,TE,CHI,KC,KC@CHI,8:20PM EST,10,1.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31021$nfl.g.2142138,Anthony,Miller,nfl.p.31021$nfl.g.2142138 - Anthony Miller,WR,CHI,KC,KC@CHI,8:20PM EST,16,7.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31194$nfl.g.2142138,Javon,Wims,nfl.p.31194$nfl.g.2142138 - Javon Wims,WR,CHI,KC,KC@CHI,8:20PM EST,10,2.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31662$nfl.g.2142138,Ryan,Nall,nfl.p.31662$nfl.g.2142138 - Ryan Nall,RB,CHI,KC,KC@CHI,8:20PM EST,10,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31905$nfl.g.2142138,David,Montgomery,nfl.p.31905$nfl.g.2142138 - David Montgomery,RB,CHI,KC,KC@CHI,8:20PM EST,18,9.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31958$nfl.g.2142138,Riley,Ridley,nfl.p.31958$nfl.g.2142138 - Riley Ridley,WR,CHI,KC,KC@CHI,8:20PM EST,10,1.5," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32576$nfl.g.2142138,Jesper,Horsted,nfl.p.32576$nfl.g.2142138 - Jesper Horsted,TE,CHI,KC,KC@CHI,8:20PM EST,10,3.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.t.12$nfl.g.2142138,Kansas City,Chiefs,nfl.t.12$nfl.g.2142138 - Kansas City Chiefs,DEF,KC,CHI,KC@CHI,8:20PM EST,16,8.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.t.3$nfl.g.2142138,Chicago,Bears,nfl.t.3$nfl.g.2142138 - Chicago Bears,DEF,CHI,KC,KC@CHI,8:20PM EST,12,6.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26817$nfl.g.2142138,Spencer,Ware,nfl.p.26817$nfl.g.2142138 - Spencer Ware,RB,KC,CHI,KC@CHI,8:20PM EST,11,2.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31500$nfl.g.2142138,Darrel,Williams,nfl.p.31500$nfl.g.2142138 - Darrel Williams,RB,KC,CHI,KC@CHI,8:20PM EST,10,6.7,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32356$nfl.g.2142138,Felton,Davis,nfl.p.32356$nfl.g.2142138 - Felton Davis,WR,KC,CHI,KC@CHI,8:20PM EST,10,0.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32364$nfl.g.2142138,John,Lovett,nfl.p.32364$nfl.g.2142138 - John Lovett,TE,KC,CHI,KC@CHI,8:20PM EST,10,0.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30682$nfl.g.2142138,Marcus,Kemp,nfl.p.30682$nfl.g.2142138 - Marcus Kemp,WR,KC,CHI,KC@CHI,8:20PM EST,10,0.2,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31283$nfl.g.2142138,David,Wells,nfl.p.31283$nfl.g.2142138 - David Wells,TE,KC,CHI,KC@CHI,8:20PM EST,10,0.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30158$nfl.g.2142138,Adam,Shaheen,nfl.p.30158$nfl.g.2142138 - Adam Shaheen,TE,CHI,KC,KC@CHI,8:20PM EST,10,1.7,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27789$nfl.g.2142138,Trey,Burton,nfl.p.27789$nfl.g.2142138 - Trey Burton,TE,CHI,KC,KC@CHI,8:20PM EST,10,1.9,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.7200$nfl.g.2142143,Aaron,Rodgers,nfl.p.7200$nfl.g.2142143 - Aaron Rodgers,QB,GB,MIN,GB@MIN,8:15PM EST,33,18.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.7777$nfl.g.2142143,Marcedes,Lewis,nfl.p.7777$nfl.g.2142143 - Marcedes Lewis,TE,GB,MIN,GB@MIN,8:15PM EST,10,2.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.24070$nfl.g.2142143,Jimmy,Graham,nfl.p.24070$nfl.g.2142143 - Jimmy Graham,TE,GB,MIN,GB@MIN,8:15PM EST,12,5.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27581$nfl.g.2142143,Davante,Adams,nfl.p.27581$nfl.g.2142143 - Davante Adams,WR,GB,MIN,GB@MIN,8:15PM EST,29,13.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27670$nfl.g.2142143,Ryan,Grant,nfl.p.27670$nfl.g.2142143 - Ryan Grant,WR,GB,MIN,GB@MIN,8:15PM EST,10,1.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28974$nfl.g.2142143,Jake,Kumerow,nfl.p.28974$nfl.g.2142143 - Jake Kumerow,WR,GB,MIN,GB@MIN,8:15PM EST,10,3.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29353$nfl.g.2142143,Tyler,Ervin,nfl.p.29353$nfl.g.2142143 - Tyler Ervin,RB,GB,MIN,GB@MIN,8:15PM EST,10,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29431$nfl.g.2142143,Danny,Vitale,nfl.p.29431$nfl.g.2142143 - Danny Vitale,RB,GB,MIN,GB@MIN,8:15PM EST,10,1.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29719$nfl.g.2142143,Geronimo,Allison,nfl.p.29719$nfl.g.2142143 - Geronimo Allison,WR,GB,MIN,GB@MIN,8:15PM EST,11,4.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30247$nfl.g.2142143,Jamaal,Williams,nfl.p.30247$nfl.g.2142143 - Jamaal Williams,RB,GB,MIN,GB@MIN,8:15PM EST,14,9.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30295$nfl.g.2142143,Aaron,Jones,nfl.p.30295$nfl.g.2142143 - Aaron Jones,RB,GB,MIN,GB@MIN,8:15PM EST,33,17.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30777$nfl.g.2142143,Robert,Tonyan,nfl.p.30777$nfl.g.2142143 - Robert Tonyan,TE,GB,MIN,GB@MIN,8:15PM EST,10,2.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31144$nfl.g.2142143,Marquez,Valdes-Scantling,nfl.p.31144$nfl.g.2142143 - Marquez Valdes-Scantling,WR,GB,MIN,GB@MIN,8:15PM EST,11,5.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31268$nfl.g.2142143,Allen,Lazard,nfl.p.31268$nfl.g.2142143 - Allen Lazard,WR,GB,MIN,GB@MIN,8:15PM EST,13,6.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31431$nfl.g.2142143,Tim,Boyle,nfl.p.31431$nfl.g.2142143 - Tim Boyle,QB,GB,MIN,GB@MIN,8:15PM EST,20,-0.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31907$nfl.g.2142143,Jace,Sternberger,nfl.p.31907$nfl.g.2142143 - Jace Sternberger,TE,GB,MIN,GB@MIN,8:15PM EST,10,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32026$nfl.g.2142143,Dexter,Williams,nfl.p.32026$nfl.g.2142143 - Dexter Williams,RB,GB,MIN,GB@MIN,8:15PM EST,10,0.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.24830$nfl.g.2142143,Kyle,Rudolph,nfl.p.24830$nfl.g.2142143 - Kyle Rudolph,TE,MIN,GB,GB@MIN,8:15PM EST,19,6.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.25812$nfl.g.2142143,Kirk,Cousins,nfl.p.25812$nfl.g.2142143 - Kirk Cousins,QB,MIN,GB,GB@MIN,8:15PM EST,30,17.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27277$nfl.g.2142143,Adam,Thielen,nfl.p.27277$nfl.g.2142143 - Adam Thielen,WR,MIN,GB,GB@MIN,8:15PM EST,21,11.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28442$nfl.g.2142143,Ameer,Abdullah,nfl.p.28442$nfl.g.2142143 - Ameer Abdullah,RB,MIN,GB,GB@MIN,8:15PM EST,11,1.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28477$nfl.g.2142143,Sean,Mannion,nfl.p.28477$nfl.g.2142143 - Sean Mannion,QB,MIN,GB,GB@MIN,8:15PM EST,20,-0.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28534$nfl.g.2142143,Stefon,Diggs,nfl.p.28534$nfl.g.2142143 - Stefon Diggs,WR,MIN,GB,GB@MIN,8:15PM EST,24,12.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29257$nfl.g.2142143,Laquon,Treadwell,nfl.p.29257$nfl.g.2142143 - Laquon Treadwell,WR,MIN,GB,GB@MIN,8:15PM EST,10,4.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29951$nfl.g.2142143,C.J.,Ham,nfl.p.29951$nfl.g.2142143 - C.J. Ham,RB,MIN,GB,GB@MIN,8:15PM EST,10,2.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30154$nfl.g.2142143,Dalvin,Cook,nfl.p.30154$nfl.g.2142143 - Dalvin Cook,RB,MIN,GB,GB@MIN,8:15PM EST,40,19.0,O," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31127$nfl.g.2142143,Tyler,Conklin,nfl.p.31127$nfl.g.2142143 - Tyler Conklin,TE,MIN,GB,GB@MIN,8:15PM EST,10,1.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31228$nfl.g.2142143,Mike,Boone,nfl.p.31228$nfl.g.2142143 - Mike Boone,RB,MIN,GB,GB@MIN,8:15PM EST,16,3.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31882$nfl.g.2142143,Irv,Smith Jr.,nfl.p.31882$nfl.g.2142143 - Irv Smith Jr.,TE,MIN,GB,GB@MIN,8:15PM EST,12,4.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31934$nfl.g.2142143,Alexander,Mattison,nfl.p.31934$nfl.g.2142143 - Alexander Mattison,RB,MIN,GB,GB@MIN,8:15PM EST,17,4.9,Q," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32079$nfl.g.2142143,Olabisi,Johnson,nfl.p.32079$nfl.g.2142143 - Olabisi Johnson,WR,MIN,GB,GB@MIN,8:15PM EST,10,5.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32143$nfl.g.2142143,Alexander,Hollins,nfl.p.32143$nfl.g.2142143 - Alexander Hollins,WR,MIN,GB,GB@MIN,8:15PM EST,10,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.t.9$nfl.g.2142143,Green Bay,Packers,nfl.t.9$nfl.g.2142143 - Green Bay Packers,DEF,GB,MIN,GB@MIN,8:15PM EST,10,6.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.t.16$nfl.g.2142143,Minnesota,Vikings,nfl.t.16$nfl.g.2142143 - Minnesota Vikings,DEF,MIN,GB,GB@MIN,8:15PM EST,15,9.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28583$nfl.g.2142143,Malcolm,Johnson,nfl.p.28583$nfl.g.2142143 - Malcolm Johnson,RB,GB,MIN,GB@MIN,8:15PM EST,10,0.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31177$nfl.g.2142143,Equanimeous,St. Brown,nfl.p.31177$nfl.g.2142143 - Equanimeous St. Brown,WR,GB,MIN,GB@MIN,8:15PM EST,10,4.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31508$nfl.g.2142143,Chad,Beebe,nfl.p.31508$nfl.g.2142143 - Chad Beebe,WR,MIN,GB,GB@MIN,8:15PM EST,10,2.7,IR," "
