"Player","Team","REC","YDS","TDS","ATT","YDS","TDS","FL","FPTS"
"","low","3.4","40.1","0.0","0.6","3.5","0.0","0.1","6.4"
"Chris Conley","JAC","3.4","48.9","0.4","0.0","0.3","0.0","0.0","8.8"
"","high","5.0","66.0","1.0","0.1","1.0","0.0","0.0","14.3"
"","low","2.5","42.5","0.1","0.0","0.0","0.0","0.1","7.1"
"Emmanuel Sanders","SF","4.3","50.8","0.2","0.1","1.2","0.0","0.0","8.8"
"","high","4.6","59.6","0.5","0.4","3.0","0.0","0.0","11.2"
"","low","4.0","45.7","0.0","0.0","0.0","0.0","0.0","6.9"
"Mike Williams","LAC","3.5","55.9","0.2","0.1","0.6","0.0","0.0","8.8"
"","high","4.0","61.0","0.3","0.2","1.1","0.0","0.0","9.5"
"","low","3.2","49.7","0.0","0.0","0.0","0.0","0.0","7.9"
"Kenny Stills","HOU","3.9","53.4","0.2","0.0","0.0","0.0","0.0","8.7"
"","high","6.0","55.0","0.4","0.0","0.0","0.0","0.0","9.4"
"","low","3.0","50.2","0.0","0.0","0.0","0.0","0.0","7.4"
"Marquise Brown","BAL","3.7","52.7","0.2","0.4","3.2","0.0","0.1","8.5"
"","high","4.1","65.0","0.3","1.0","8.3","0.0","0.0","10.0"
"","low","3.0","45.0","0.0","0.0","0.0","0.0","0.1","8.0"
"Sammy Watkins","KC","3.8","51.4","0.3","0.1","0.4","0.0","0.0","8.5"
"","high","4.4","60.0","0.5","0.1","0.7","0.0","0.0","10.5"
"","low","3.0","42.0","0.0","0.0","0.0","0.0","0.1","6.1"
"Devante Parker","MIA","3.7","53.0","0.2","0.0","0.0","0.0","0.0","8.4"
"","high","4.0","63.0","0.4","0.0","0.0","0.0","0.0","10.1"
"","low","3.2","45.6","0.0","0.0","0.0","0.0","0.0","6.7"
"Cole Beasley","BUF","4.4","47.2","0.2","0.1","0.5","0.0","0.0","8.2"
"","high","5.0","55.0","0.4","0.3","2.0","0.0","0.0","10.2"
"","low","3.8","37.3","0.0","0.0","0.0","0.0","0.0","7.7"
"Larry Fitzgerald","ARI","4.5","49.4","0.2","0.1","0.5","0.0","0.0","8.2"
"","high","5.0","58.0","0.3","0.2","2.0","0.0","0.0","8.9"
"","low","4.1","42.0","0.0","0.0","0.0","0.0","0.0","8.0"
"Danny Amendola","DET","4.3","48.0","0.1","0.0","0.1","0.0","0.0","7.8"
"","high","5.0","54.1","0.3","0.1","0.4","0.0","0.0","8.9"
"","low","3.1","41.0","0.0","0.0","0.0","0.0","0.0","7.4"
"Diontae Johnson","PIT","3.7","44.7","0.2","0.4","2.9","0.0","0.1","7.6"
"","high","4.3","55.0","0.3","0.9","6.0","0.0","0.0","10.1"
"","low","3.0","38.0","0.0","0.1","0.5","0.0","0.1","5.6"
"Marquez Valdes-Scantling","GB","2.6","41.0","0.3","0.2","1.4","0.0","0.0","7.5"
"","high","3.0","53.9","1.0","0.3","2.0","0.0","0.0","11.3"
"","low","1.7","27.0","0.0","0.1","0.7","0.0","0.0","5.2"
"Sterling Shepard","NYG","3.6","43.8","0.2","0.3","2.5","0.0","0.1","7.3"
"","high","4.6","51.7","0.3","0.6","5.7","0.0","0.0","8.8"
"","low","2.2","28.7","0.0","0.1","0.5","0.0","0.1","8.7"
"A.J. Brown","TEN","3.3","43.5","0.2","0.3","1.9","0.0","0.0","7.2"
"","high","4.7","56.0","0.3","0.6","4.0","0.0","0.0","9.2"
"","low","2.5","32.8","0.0","0.1","0.0","0.0","0.1","6.0"
"Phillip Dorsett","NE","3.2","39.3","0.2","0.2","1.4","0.0","0.0","6.9"
"","high","4.0","45.2","0.4","0.4","2.2","0.0","0.0","8.0"
"","low","2.6","36.0","0.0","0.0","0.0","0.0","0.0","5.7"
"Demaryius Thomas","NYJ","3.5","42.5","0.2","0.0","0.0","0.0","0.0","6.9"
"","high","4.2","52.9","0.3","0.0","0.0","0.0","0.0","8.2"
"","low","2.0","23.0","0.0","0.0","0.0","0.0","0.1","4.0"
"Mohamed Sanu","NE","3.3","37.4","0.2","0.3","1.6","0.0","0.0","6.5"
"","high","3.8","43.0","0.2","0.4","3.0","0.0","0.0","7.3"
"","low","2.7","24.0","0.0","0.1","0.7","0.0","0.0","5.4"
"Randall Cobb","DAL","3.3","39.6","0.1","0.2","0.8","0.0","0.0","6.5"
"","high","3.8","47.0","0.3","0.4","1.4","0.0","0.0","7.8"
"","low","2.8","32.6","0.0","0.0","0.0","0.0","0.0","5.5"
"Darius Slayton","NYG","2.9","38.9","0.1","0.4","2.2","0.0","0.0","6.4"
"","high","4.0","56.0","0.3","0.8","5.0","0.0","0.0","7.3"
"","low","2.1","27.5","0.0","0.0","0.0","0.0","0.1","5.1"
"Deebo Samuel","SF","2.9","33.0","0.2","0.7","4.7","0.1","0.1","6.4"
"","high","3.3","40.4","0.3","1.1","7.1","0.1","0.0","7.6"
"","low","2.7","27.0","0.0","0.4","2.9","0.0","0.1","4.4"
"Dede Westbrook","JAC","3.2","38.0","0.1","0.5","3.6","0.0","0.1","6.3"
"","high","3.9","47.2","0.2","1.0","8.0","0.0","0.0","7.8"
"","low","2.1","24.0","0.0","0.1","0.9","0.0","0.1","5.0"
"Nelson Agholor","PHI","3.0","37.0","0.1","0.4","2.3","0.0","0.0","6.3"
"","high","3.6","50.0","0.3","0.7","3.9","0.0","0.0","8.6"
"","low","2.0","31.7","0.0","0.2","1.1","0.0","0.1","4.8"
"Adam Humphries","TEN","3.2","33.4","0.1","0.2","1.0","0.0","0.0","5.6"
"","high","3.7","38.4","0.2","0.5","3.0","0.0","0.0","6.0"
"","low","3.0","28.0","0.0","0.0","0.1","0.0","0.0","5.4"
"Anthony Miller","CHI","2.6","34.9","0.1","0.4","2.0","0.0","0.1","5.6"
"","high","3.3","41.9","0.2","0.7","4.0","0.0","0.0","5.7"
"","low","2.2","30.0","0.0","0.2","0.5","0.0","0.1","5.1"
"Hunter Renfrow","OAK","2.8","31.6","0.1","0.1","0.9","0.0","0.0","5.4"
"","high","3.1","35.6","0.2","0.5","3.2","0.0","0.0","6.1"
"","low","2.4","26.0","0.0","0.0","0.0","0.0","0.1","4.8"
"Taylor Gabriel","CHI","2.6","31.1","0.1","0.3","2.1","0.0","0.0","5.4"
"","high","3.1","36.5","0.3","0.5","3.9","0.0","0.0","6.8"
"","low","2.0","26.0","0.0","0.0","0.0","0.0","0.0","3.9"
"Zach Pascal","IND","2.5","33.4","0.1","0.1","1.0","0.0","0.0","5.3"
"","high","3.3","46.0","0.2","0.2","2.1","0.0","0.0","5.9"
"","low","2.0","22.7","0.0","0.0","0.0","0.0","0.0","4.4"
"DeSean Jackson","PHI","2.1","30.1","0.2","0.2","1.3","0.0","0.0","5.2"
"","high","3.7","53.2","0.4","0.3","1.9","0.0","0.0","9.0"
"","low","1.3","16.5","0.0","0.1","0.3","0.0","0.0","4.1"
"Geronimo Allison","GB","2.6","32.4","0.1","0.1","0.8","0.0","0.1","5.2"
"","high","3.4","44.2","0.2","0.3","2.0","0.0","0.0","5.8"
"","low","1.5","17.0","0.0","0.0","0.3","0.0","0.1","4.1"
"Paul Richardson","WAS","2.8","30.9","0.1","0.1","0.5","0.0","0.0","5.1"
"","high","3.0","36.0","0.2","0.2","1.0","0.0","0.0","5.7"
"","low","2.3","25.4","0.0","0.1","0.2","0.0","0.0","4.9"
"David Moore","SEA","1.9","29.7","0.2","0.1","0.7","0.0","0.0","5.0"
"","high","2.4","39.4","0.3","0.3","2.0","0.0","0.0","6.1"
"","low","1.0","15.0","0.0","0.0","0.0","0.0","0.0","2.4"
"Mecole Hardman","KC","2.1","30.6","0.1","0.1","0.6","0.0","0.0","4.9"
"","high","2.9","42.0","0.3","0.2","1.0","0.0","0.0","7.1"
"","low","1.0","19.0","0.0","0.1","0.3","0.0","0.1","3.7"
"Trey Quinn","WAS","3.1","28.5","0.1","0.2","1.3","0.0","0.1","4.8"
"","high","3.4","34.0","0.1","0.6","4.0","0.0","0.0","5.3"
"","low","2.9","25.3","0.0","0.0","0.0","0.0","0.1","5.0"
"Dante Pettis","SF","2.2","28.2","0.1","0.2","0.8","0.0","0.0","4.8"
"","high","3.0","40.0","0.3","0.6","3.0","0.0","0.0","5.3"
"","low","1.5","16.0","0.0","0.0","0.0","0.0","0.0","4.1"
"Jaron Brown","SEA","1.9","25.4","0.2","0.0","0.3","0.0","0.0","4.4"
"","high","2.7","38.6","0.3","0.1","1.0","0.0","0.0","5.4"
"","low","1.2","18.2","0.0","0.0","0.0","0.0","0.1","3.2"
"Allen Lazard","GB","2.1","26.5","0.1","0.2","1.1","0.0","0.0","4.4"
"","high","3.1","37.8","0.2","0.5","3.4","0.0","0.0","5.2"
"","low","1.0","17.0","0.0","0.0","0.0","0.0","0.1","2.7"
"Albert Wilson","MIA","1.9","23.5","0.1","0.4","1.9","0.0","0.0","4.3"
"","high","2.5","31.2","0.3","0.5","3.0","0.0","0.0","5.5"
"","low","1.0","14.0","0.0","0.3","0.5","0.0","0.0","2.4"
"Jakeem Grant","MIA","1.9","24.5","0.1","0.6","3.1","0.0","0.0","4.2"
"","high","2.2","31.0","0.2","1.1","7.0","0.0","0.0","5.7"
"","low","1.4","16.9","0.0","0.2","0.1","0.0","0.1","3.6"
"Demarcus Robinson","KC","1.8","24.4","0.1","0.0","0.0","0.0","0.0","4.2"
"","high","2.7","38.0","0.3","0.0","0.0","0.0","0.0","6.4"
"","low","0.0","4.0","0.0","0.0","0.0","0.0","0.0","1.3"
"Willie Snead","BAL","2.2","26.2","0.1","0.1","0.6","0.0","0.0","4.2"
"","high","3.0","35.0","0.1","0.1","1.0","0.0","0.0","4.6"
"","low","1.5","18.0","0.0","0.0","0.2","0.0","0.0","3.5"
"Olabisi Johnson","MIN","2.0","24.7","0.1","0.0","0.2","0.0","0.0","4.1"
"","high","3.1","36.9","0.2","0.1","0.5","0.0","0.0","5.9"
"","low","0.8","8.0","0.0","0.0","0.0","0.0","0.1","2.1"
"Allen Hurns","MIA","1.7","24.8","0.1","0.0","0.1","0.0","0.0","4.0"
"","high","2.2","31.6","0.2","0.1","0.4","0.0","0.0","5.0"
"","low","1.2","20.0","0.0","0.0","0.0","0.0","0.0","3.6"
"DeAndre Carter","HOU","2.0","23.9","0.1","0.3","1.8","0.0","0.0","4.0"
"","high","2.1","28.0","0.2","0.4","2.1","0.0","0.0","4.5"
"","low","1.8","19.0","0.0","0.2","1.2","0.0","0.0","3.8"
"DaeSean Hamilton","DEN","2.2","23.7","0.1","0.2","1.3","0.0","0.0","4.0"
"","high","3.6","30.4","0.1","0.6","4.0","0.0","0.0","4.3"
"","low","1.0","18.0","0.0","0.0","0.0","0.0","0.0","2.9"
"Jakobi Meyers","NE","2.0","24.8","0.1","0.2","0.9","0.0","0.0","3.9"
"","high","3.0","40.0","0.1","0.3","2.3","0.0","0.0","5.0"
"","low","1.1","15.0","0.0","0.0","0.0","0.0","0.0","2.9"
"Antonio Callaway","CLE","1.9","23.8","0.1","0.1","0.6","0.0","0.0","3.9"
"","high","2.1","26.1","0.2","0.3","2.2","0.0","0.0","4.8"
"","low","1.5","22.0","0.0","0.0","0.0","0.0","0.0","3.2"
"Keelan Cole","JAC","1.7","23.1","0.1","0.0","0.1","0.0","0.0","3.9"
"","high","2.0","28.7","0.2","0.1","0.4","0.0","0.0","4.9"
"","low","1.6","18.0","0.0","0.0","0.0","0.0","0.1","3.6"
"Zay Jones","OAK","1.9","21.8","0.1","0.1","0.5","0.0","0.0","3.8"
"","high","2.3","26.6","0.2","0.3","2.0","0.0","0.0","4.6"
"","low","1.4","15.1","0.0","0.0","0.0","0.0","0.0","3.1"
"James Washington","PIT","1.7","25.0","0.1","0.0","0.0","0.0","0.0","3.8"
"","high","2.1","30.1","0.2","0.0","0.0","0.0","0.0","4.4"
"","low","1.0","11.0","0.0","0.0","0.0","0.0","0.0","2.0"
"Fred Brown","DEN","2.1","23.7","0.1","0.1","0.3","0.0","0.0","3.7"
"","high","3.0","34.0","0.1","0.1","0.7","0.0","0.0","4.4"
"","low","1.4","16.8","0.0","0.0","0.0","0.0","0.0","3.0"
"Jake Kumerow","GB","1.6","22.9","0.1","0.1","0.8","0.0","0.0","3.6"
"","high","2.1","31.7","0.2","0.3","2.3","0.0","0.0","4.6"
"","low","1.0","13.0","0.0","0.0","0.0","0.0","0.0","2.7"
"Breshad Perriman","TB","1.7","22.5","0.1","0.1","0.8","0.0","0.0","3.6"
"","high","2.0","29.0","0.2","0.2","1.3","0.0","0.0","4.4"
"","low","1.3","16.5","0.0","0.1","0.4","0.0","0.0","3.0"
"Marvin Hall","DET","1.2","22.6","0.1","0.1","0.5","0.0","0.0","3.5"
"","high","1.9","41.9","0.2","0.3","2.1","0.0","0.0","6.0"
"","low","0.6","11.0","0.0","0.0","0.0","0.0","0.0","2.0"
"Chester Rogers","IND","1.9","21.8","0.1","0.1","0.4","0.0","0.0","3.5"
"","high","2.7","28.0","0.1","0.1","1.0","0.0","0.0","4.2"
"","low","1.5","15.8","0.0","0.0","0.0","0.0","0.0","3.1"
"Kendrick Bourne","SF","1.6","20.4","0.1","0.1","0.5","0.0","0.0","3.5"
"","high","1.9","27.1","0.2","0.3","2.0","0.0","0.0","4.1"
"","low","0.9","11.7","0.0","0.0","0.0","0.0","0.0","2.5"
"Keke Coutee","HOU","1.6","18.7","0.1","0.3","1.4","0.0","0.0","3.4"
"","high","2.5","30.9","0.1","0.5","3.0","0.1","0.0","5.3"
"","low","0.7","8.8","0.0","0.0","0.0","0.0","0.0","2.0"
"Tavon Austin","DAL","1.4","16.5","0.1","0.8","4.9","0.0","0.0","3.3"
"","high","1.7","21.4","0.1","1.7","11.6","0.1","0.0","4.7"
"","low","0.8","8.5","0.0","0.1","0.4","0.0","0.1","2.3"
"Jarius Wright","CAR","1.7","19.7","0.1","0.1","0.5","0.0","0.0","3.3"
"","high","2.5","26.1","0.2","0.1","1.0","0.0","0.0","4.1"
"","low","1.0","13.0","0.0","0.0","0.0","0.0","0.0","2.2"
"Parris Campbell","IND","1.7","19.9","0.1","0.1","0.5","0.0","0.0","3.3"
"","high","2.0","23.0","0.1","0.1","1.0","0.0","0.0","3.6"
"","low","1.4","15.8","0.0","0.0","0.2","0.0","0.0","3.0"
"Trent Sherfield","ARI","1.7","19.1","0.1","0.1","1.0","0.0","0.0","3.2"
"","high","2.0","25.9","0.1","0.3","2.0","0.0","0.0","4.0"
"","low","0.8","11.0","0.0","0.0","0.0","0.0","0.0","2.3"
"Miles Boykin","BAL","1.4","17.3","0.1","0.2","1.2","0.0","0.0","3.2"
"","high","2.1","25.5","0.2","0.3","2.3","0.0","0.0","3.8"
"","low","0.9","11.0","0.0","0.0","0.0","0.0","0.0","2.3"
"Tajae Sharpe","TEN","1.4","18.3","0.1","0.1","0.7","0.0","0.0","3.0"
"","high","2.0","25.9","0.2","0.3","2.0","0.0","0.0","3.4"
"","low","1.0","14.6","0.0","0.0","0.0","0.0","0.0","2.4"
"Trevor Davis","OAK","1.2","15.0","0.1","0.4","3.6","0.0","0.0","2.9"
"","high","1.8","22.0","0.1","0.7","6.0","0.1","0.0","3.7"
"","low","0.9","9.0","0.0","0.2","2.0","0.0","0.1","2.1"
"Cordarrelle Patterson","CHI","1.2","12.3","0.0","1.2","7.5","0.0","0.0","2.9"
"","high","2.0","25.6","0.1","1.8","11.5","0.1","0.0","3.5"
"","low","0.7","7.0","0.0","0.1","0.5","0.0","0.0","2.1"
"Keelan Doss","OAK","1.4","17.4","0.1","0.1","0.3","0.0","0.0","2.8"
"","high","1.9","26.2","0.1","0.1","0.6","0.0","0.0","4.0"
"","low","1.1","12.6","0.0","0.0","0.0","0.0","0.0","2.6"
"KeeSean Johnson","ARI","1.5","16.1","0.1","0.1","0.5","0.0","0.0","2.8"
"","high","2.2","21.0","0.1","0.2","1.3","0.0","0.0","3.5"
"","low","1.1","13.4","0.0","0.0","0.0","0.0","0.0","2.5"
"Mack Hollins","PHI","1.3","17.5","0.1","0.1","0.8","0.0","0.0","2.8"
"","high","1.6","20.5","0.1","0.3","2.0","0.0","0.0","3.3"
"","low","1.2","14.1","0.0","0.0","0.0","0.0","0.0","2.5"
"Vyncint Smith","NYJ","1.1","13.8","0.1","0.2","2.4","0.0","0.0","2.8"
"","high","1.3","16.1","0.1","0.4","5.2","0.1","0.0","3.5"
"","low","0.7","11.0","0.0","0.0","0.0","0.0","0.0","2.0"
"Robert Foster","BUF","1.0","16.4","0.1","0.1","0.4","0.0","0.0","2.7"
"","high","1.4","19.8","0.1","0.2","1.5","0.0","0.0","3.0"
"","low","0.6","10.0","0.0","0.0","0.0","0.0","0.0","2.1"
"Cody Latimer","NYG","1.4","15.9","0.0","0.3","1.8","0.0","0.0","2.6"
"","high","2.0","20.9","0.1","0.8","5.0","0.0","0.0","3.1"
"","low","0.7","9.6","0.0","0.0","0.0","0.0","0.0","1.9"
"Seth Roberts","BAL","1.3","16.4","0.1","0.0","0.1","0.0","0.0","2.6"
"","high","1.7","18.4","0.1","0.1","0.3","0.0","0.0","3.2"
"","low","1.0","12.0","0.0","0.0","0.0","0.0","0.0","2.2"
"Malik Turner","SEA","1.2","14.3","0.1","0.1","0.5","0.0","0.0","2.5"
"","high","1.2","15.0","0.1","0.2","1.4","0.0","0.0","2.6"
"","low","1.1","13.9","0.0","0.0","0.0","0.0","0.0","2.5"
"Rashard Higgins","CLE","1.2","15.8","0.0","0.0","0.1","0.0","0.0","2.4"
"","high","1.6","22.1","0.1","0.1","0.3","0.0","0.0","3.4"
"","low","0.5","7.0","0.0","0.0","0.0","0.0","0.0","1.6"
"Scott Miller","TB","1.1","13.6","0.1","0.1","0.8","0.0","0.0","2.3"
"","high","1.1","15.0","0.1","0.2","1.0","0.0","0.0","2.5"
"","low","1.0","12.7","0.0","0.1","0.3","0.0","0.0","2.3"
"Andre Patton","LAC","1.1","14.1","0.1","0.1","0.4","0.0","0.0","2.3"
"","high","1.9","27.8","0.1","0.2","1.0","0.0","0.0","4.0"
"","low","0.1","1.7","0.0","0.0","0.0","0.0","0.0","0.7"
"Bennie Fowler","NYG","1.2","13.4","0.0","0.0","0.2","0.0","0.0","2.2"
"","high","1.7","18.0","0.1","0.0","0.3","0.0","0.0","3.0"
"","low","0.7","8.1","0.0","0.0","0.0","0.0","0.0","1.6"
"Pharoh Cooper","ARI","1.2","12.1","0.1","0.1","0.3","0.0","0.0","2.2"
"","high","1.9","16.0","0.1","0.2","0.5","0.0","0.0","2.6"
"","low","0.8","9.0","0.0","0.0","0.0","0.0","0.0","1.8"
"Kelvin Harmon","WAS","1.2","12.3","0.0","0.1","0.8","0.0","0.0","2.2"
"","high","1.6","14.3","0.1","0.2","1.3","0.0","0.0","2.5"
"","low","0.8","8.6","0.0","0.0","0.0","0.0","0.0","1.6"
"Damiere Byrd","ARI","1.2","13.7","0.0","0.1","1.3","0.0","0.0","2.1"
"","high","2.0","24.0","0.0","0.2","2.0","0.0","0.0","3.0"
"","low","0.0","0.0","0.0","0.1","0.6","0.0","0.0","0.8"
"Isaiah McKenzie","BUF","0.8","9.7","0.1","0.3","1.5","0.0","0.1","2.0"
"","high","1.6","21.3","0.2","0.8","3.6","0.1","0.0","4.7"
"","low","0.1","0.7","0.0","0.0","0.2","0.0","0.1","0.5"
"Ryan Switzer","PIT","1.1","11.6","0.0","0.1","0.7","0.0","0.0","2.0"
"","high","1.8","17.6","0.1","0.2","1.0","0.0","0.0","2.8"
"","low","0.6","6.0","0.0","0.0","0.3","0.0","0.0","1.5"
"Diontae Spencer","DEN","1.0","11.7","0.0","0.3","1.7","0.0","0.0","1.9"
"","high","1.7","20.6","0.1","0.6","4.0","0.0","0.0","2.1"
"","low","0.2","2.0","0.0","0.1","0.5","0.0","0.0","1.1"
"Steven Sims","WAS","0.8","9.4","0.0","0.5","3.6","0.0","0.0","1.9"
