QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF," ",Instructions,ID,First Name,Last Name,ID + Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
" "," "," "," "," "," "," "," "," "," ",1. Locate the player you want to select in the list below," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," ","2. Copy the ID of your player (you can use the ""ID + Name"" column or the ""ID"" column)"," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," ",3. Paste the ID into the roster position desired," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," ",4. You can create up to 10 lineups," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.24830$nfl.g.2142276,Kyle,Rudolph,nfl.p.24830$nfl.g.2142276 - Kyle Rudolph,TE,MIN,NO,MIN@NO,1:05PM EST,14,6.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.25812$nfl.g.2142276,Kirk,Cousins,nfl.p.25812$nfl.g.2142276 - Kirk Cousins,QB,MIN,NO,MIN@NO,1:05PM EST,22,16.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27277$nfl.g.2142276,Adam,Thielen,nfl.p.27277$nfl.g.2142276 - Adam Thielen,WR,MIN,NO,MIN@NO,1:05PM EST,20,9.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28442$nfl.g.2142276,Ameer,Abdullah,nfl.p.28442$nfl.g.2142276 - Ameer Abdullah,RB,MIN,NO,MIN@NO,1:05PM EST,10,2.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28477$nfl.g.2142276,Sean,Mannion,nfl.p.28477$nfl.g.2142276 - Sean Mannion,QB,MIN,NO,MIN@NO,1:05PM EST,20,0.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28534$nfl.g.2142276,Stefon,Diggs,nfl.p.28534$nfl.g.2142276 - Stefon Diggs,WR,MIN,NO,MIN@NO,1:05PM EST,25,12.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29257$nfl.g.2142276,Laquon,Treadwell,nfl.p.29257$nfl.g.2142276 - Laquon Treadwell,WR,MIN,NO,MIN@NO,1:05PM EST,10,3.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29951$nfl.g.2142276,C.J.,Ham,nfl.p.29951$nfl.g.2142276 - C.J. Ham,RB,MIN,NO,MIN@NO,1:05PM EST,10,2.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30154$nfl.g.2142276,Dalvin,Cook,nfl.p.30154$nfl.g.2142276 - Dalvin Cook,RB,MIN,NO,MIN@NO,1:05PM EST,30,19.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31127$nfl.g.2142276,Tyler,Conklin,nfl.p.31127$nfl.g.2142276 - Tyler Conklin,TE,MIN,NO,MIN@NO,1:05PM EST,10,1.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31228$nfl.g.2142276,Mike,Boone,nfl.p.31228$nfl.g.2142276 - Mike Boone,RB,MIN,NO,MIN@NO,1:05PM EST,13,6.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31882$nfl.g.2142276,Irv,Smith Jr.,nfl.p.31882$nfl.g.2142276 - Irv Smith Jr.,TE,MIN,NO,MIN@NO,1:05PM EST,11,4.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31934$nfl.g.2142276,Alexander,Mattison,nfl.p.31934$nfl.g.2142276 - Alexander Mattison,RB,MIN,NO,MIN@NO,1:05PM EST,15,4.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32079$nfl.g.2142276,Olabisi,Johnson,nfl.p.32079$nfl.g.2142276 - Olabisi Johnson,WR,MIN,NO,MIN@NO,1:05PM EST,14,4.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32143$nfl.g.2142276,Alexander,Hollins,nfl.p.32143$nfl.g.2142276 - Alexander Hollins,WR,MIN,NO,MIN@NO,1:05PM EST,10,2.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31508$nfl.g.2142276,Chad,Beebe,nfl.p.31508$nfl.g.2142276 - Chad Beebe,WR,MIN,NO,MIN@NO,1:05PM EST,10,2.7,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.5479$nfl.g.2142276,Drew,Brees,nfl.p.5479$nfl.g.2142276 - Drew Brees,QB,NO,MIN,MIN@NO,1:05PM EST,35,20.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.8263$nfl.g.2142276,Ted,Ginn Jr.,nfl.p.8263$nfl.g.2142276 - Ted Ginn Jr.,WR,NO,MIN,MIN@NO,1:05PM EST,11,4.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.9353$nfl.g.2142276,Jared,Cook,nfl.p.9353$nfl.g.2142276 - Jared Cook,TE,NO,MIN,MIN@NO,1:05PM EST,18,10.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26804$nfl.g.2142276,Latavius,Murray,nfl.p.26804$nfl.g.2142276 - Latavius Murray,RB,NO,MIN,MIN@NO,1:05PM EST,14,8.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26950$nfl.g.2142276,Josh,Hill,nfl.p.26950$nfl.g.2142276 - Josh Hill,TE,NO,MIN,MIN@NO,1:05PM EST,10,4.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27135$nfl.g.2142276,Zach,Line,nfl.p.27135$nfl.g.2142276 - Zach Line,RB,NO,MIN,MIN@NO,1:05PM EST,10,1.1,O," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27560$nfl.g.2142276,Teddy,Bridgewater,nfl.p.27560$nfl.g.2142276 - Teddy Bridgewater,QB,NO,MIN,MIN@NO,1:05PM EST,24,10.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29281$nfl.g.2142276,Michael,Thomas,nfl.p.29281$nfl.g.2142276 - Michael Thomas,WR,NO,MIN,MIN@NO,1:05PM EST,39,18.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29470$nfl.g.2142276,Dwayne,Washington,nfl.p.29470$nfl.g.2142276 - Dwayne Washington,RB,NO,MIN,MIN@NO,1:05PM EST,10,1.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30180$nfl.g.2142276,Alvin,Kamara,nfl.p.30180$nfl.g.2142276 - Alvin Kamara,RB,NO,MIN,MIN@NO,1:05PM EST,28,14.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30517$nfl.g.2142276,Ricky,Ortiz,nfl.p.30517$nfl.g.2142276 - Ricky Ortiz,RB,NO,MIN,MIN@NO,1:05PM EST,10,1.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30614$nfl.g.2142276,Taysom,Hill,nfl.p.30614$nfl.g.2142276 - Taysom Hill,QB,NO,MIN,MIN@NO,1:05PM EST,20,5.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31061$nfl.g.2142276,Tre'Quan,Smith,nfl.p.31061$nfl.g.2142276 - Tre'Quan Smith,WR,NO,MIN,MIN@NO,1:05PM EST,14,6.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32398$nfl.g.2142276,Deonte,Harris,nfl.p.32398$nfl.g.2142276 - Deonte Harris,WR,NO,MIN,MIN@NO,1:05PM EST,10,1.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32494$nfl.g.2142276,Lil'Jordan,Humphrey,nfl.p.32494$nfl.g.2142276 - Lil'Jordan Humphrey,WR,NO,MIN,MIN@NO,1:05PM EST,10,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30487$nfl.g.2142276,Krishawn,Hogan,nfl.p.30487$nfl.g.2142276 - Krishawn Hogan,WR,NO,MIN,MIN@NO,1:05PM EST,10,0.9,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29806$nfl.g.2142276,Jason,Vander Laan,nfl.p.29806$nfl.g.2142276 - Jason Vander Laan,TE,NO,MIN,MIN@NO,1:05PM EST,10,0.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30656$nfl.g.2142276,Austin,Carr,nfl.p.30656$nfl.g.2142276 - Austin Carr,WR,NO,MIN,MIN@NO,1:05PM EST,10,0.7,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31517$nfl.g.2142276,Keith,Kirkwood,nfl.p.31517$nfl.g.2142276 - Keith Kirkwood,WR,NO,MIN,MIN@NO,1:05PM EST,10,5.9,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30024$nfl.g.2142276,Garrett,Griffin,nfl.p.30024$nfl.g.2142276 - Garrett Griffin,TE,NO,MIN,MIN@NO,1:05PM EST,10,8.2,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.t.16$nfl.g.2142276,Minnesota,Vikings,nfl.t.16$nfl.g.2142276 - Minnesota Vikings,DEF,MIN,NO,MIN@NO,1:05PM EST,15,9.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.t.18$nfl.g.2142276,New Orleans,Saints,nfl.t.18$nfl.g.2142276 - New Orleans Saints,DEF,NO,MIN,MIN@NO,1:05PM EST,14,8.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.7241$nfl.g.2142279,Frank,Gore,nfl.p.7241$nfl.g.2142279 - Frank Gore,RB,BUF,HOU,BUF@HOU,4:35PM EST,12,5.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.24063$nfl.g.2142279,Andre,Roberts,nfl.p.24063$nfl.g.2142279 - Andre Roberts,WR,BUF,HOU,BUF@HOU,4:35PM EST,10,0.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.24946$nfl.g.2142279,Lee,Smith,nfl.p.24946$nfl.g.2142279 - Lee Smith,TE,BUF,HOU,BUF@HOU,4:35PM EST,10,1.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.25158$nfl.g.2142279,Patrick,DiMarco,nfl.p.25158$nfl.g.2142279 - Patrick DiMarco,RB,BUF,HOU,BUF@HOU,4:35PM EST,10,1.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26060$nfl.g.2142279,Cole,Beasley,nfl.p.26060$nfl.g.2142279 - Cole Beasley,WR,BUF,HOU,BUF@HOU,4:35PM EST,15,10.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26721$nfl.g.2142279,Matt,Barkley,nfl.p.26721$nfl.g.2142279 - Matt Barkley,QB,BUF,HOU,BUF@HOU,4:35PM EST,20,4.5," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27619$nfl.g.2142279,John,Brown,nfl.p.27619$nfl.g.2142279 - John Brown,WR,BUF,HOU,BUF@HOU,4:35PM EST,21,12.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28223$nfl.g.2142279,Senorise,Perry,nfl.p.28223$nfl.g.2142279 - Senorise Perry,RB,BUF,HOU,BUF@HOU,4:35PM EST,10,0.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28424$nfl.g.2142279,T.J.,Yeldon,nfl.p.28424$nfl.g.2142279 - T.J. Yeldon,RB,BUF,HOU,BUF@HOU,4:35PM EST,10,5.8,O," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28473$nfl.g.2142279,Tyler,Kroft,nfl.p.28473$nfl.g.2142279 - Tyler Kroft,TE,BUF,HOU,BUF@HOU,4:35PM EST,10,2.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29973$nfl.g.2142279,Duke,Williams,nfl.p.29973$nfl.g.2142279 - Duke Williams,WR,BUF,HOU,BUF@HOU,4:35PM EST,10,7.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30285$nfl.g.2142279,Isaiah,McKenzie,nfl.p.30285$nfl.g.2142279 - Isaiah McKenzie,WR,BUF,HOU,BUF@HOU,4:35PM EST,10,4.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30977$nfl.g.2142279,Josh,Allen,nfl.p.30977$nfl.g.2142279 - Josh Allen,QB,BUF,HOU,BUF@HOU,4:35PM EST,30,18.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31601$nfl.g.2142279,Robert,Foster,nfl.p.31601$nfl.g.2142279 - Robert Foster,WR,BUF,HOU,BUF@HOU,4:35PM EST,10,1.1,O," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31906$nfl.g.2142279,Devin,Singletary,nfl.p.31906$nfl.g.2142279 - Devin Singletary,RB,BUF,HOU,BUF@HOU,4:35PM EST,20,11.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31928$nfl.g.2142279,Dawson,Knox,nfl.p.31928$nfl.g.2142279 - Dawson Knox,TE,BUF,HOU,BUF@HOU,4:35PM EST,10,4.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32060$nfl.g.2142279,Tommy,Sweeney,nfl.p.32060$nfl.g.2142279 - Tommy Sweeney,TE,BUF,HOU,BUF@HOU,4:35PM EST,10,3.1,O," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30594$nfl.g.2142279,Jason,Croom,nfl.p.30594$nfl.g.2142279 - Jason Croom,TE,BUF,HOU,BUF@HOU,4:35PM EST,10,3.5,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.24912$nfl.g.2142279,Taiwan,Jones,nfl.p.24912$nfl.g.2142279 - Taiwan Jones,RB,HOU,BUF,BUF@HOU,4:35PM EST,10,0.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26612$nfl.g.2142279,Darren,Fells,nfl.p.26612$nfl.g.2142279 - Darren Fells,TE,HOU,BUF,BUF@HOU,4:35PM EST,10,6.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26650$nfl.g.2142279,DeAndre,Hopkins,nfl.p.26650$nfl.g.2142279 - DeAndre Hopkins,WR,HOU,BUF,BUF@HOU,4:35PM EST,30,14.5," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26767$nfl.g.2142279,Kenny,Stills,nfl.p.26767$nfl.g.2142279 - Kenny Stills,WR,HOU,BUF,BUF@HOU,4:35PM EST,12,7.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27585$nfl.g.2142279,Carlos,Hyde,nfl.p.27585$nfl.g.2142279 - Carlos Hyde,RB,HOU,BUF,BUF@HOU,4:35PM EST,16,9.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27692$nfl.g.2142279,AJ,McCarron,nfl.p.27692$nfl.g.2142279 - AJ McCarron,QB,HOU,BUF,BUF@HOU,4:35PM EST,20,9.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28465$nfl.g.2142279,Duke,Johnson,nfl.p.28465$nfl.g.2142279 - Duke Johnson,RB,HOU,BUF,BUF@HOU,4:35PM EST,13,8.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28947$nfl.g.2142279,DeAndre,Carter,nfl.p.28947$nfl.g.2142279 - DeAndre Carter,WR,HOU,BUF,BUF@HOU,4:35PM EST,10,1.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29255$nfl.g.2142279,Will,Fuller V,nfl.p.29255$nfl.g.2142279 - Will Fuller V,WR,HOU,BUF,BUF@HOU,4:35PM EST,16,10.0,O," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30125$nfl.g.2142279,Deshaun,Watson,nfl.p.30125$nfl.g.2142279 - Deshaun Watson,QB,HOU,BUF,BUF@HOU,4:35PM EST,35,22.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31068$nfl.g.2142279,Jordan,Akins,nfl.p.31068$nfl.g.2142279 - Jordan Akins,TE,HOU,BUF,BUF@HOU,4:35PM EST,10,4.5,O," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31073$nfl.g.2142279,Keke,Coutee,nfl.p.31073$nfl.g.2142279 - Keke Coutee,WR,HOU,BUF,BUF@HOU,4:35PM EST,10,5.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31181$nfl.g.2142279,Jordan,Thomas,nfl.p.31181$nfl.g.2142279 - Jordan Thomas,TE,HOU,BUF,BUF@HOU,4:35PM EST,10,1.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31391$nfl.g.2142279,Steven,Mitchell Jr.,nfl.p.31391$nfl.g.2142279 - Steven Mitchell Jr.,WR,HOU,BUF,BUF@HOU,4:35PM EST,10,2.4,O," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31537$nfl.g.2142279,Buddy,Howell,nfl.p.31537$nfl.g.2142279 - Buddy Howell,RB,HOU,BUF,BUF@HOU,4:35PM EST,10,0.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32052$nfl.g.2142279,Cullen,Gillaspia,nfl.p.32052$nfl.g.2142279 - Cullen Gillaspia,RB,HOU,BUF,BUF@HOU,4:35PM EST,10,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31918$nfl.g.2142279,Kahale,Warring,nfl.p.31918$nfl.g.2142279 - Kahale Warring,TE,HOU,BUF,BUF@HOU,4:35PM EST,10,0.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.24175$nfl.g.2142279,Joe,Webb III,nfl.p.24175$nfl.g.2142279 - Joe Webb III,QB,HOU,BUF,BUF@HOU,4:35PM EST,20,0.6,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.25807$nfl.g.2142279,Lamar,Miller,nfl.p.25807$nfl.g.2142279 - Lamar Miller,RB,HOU,BUF,BUF@HOU,4:35PM EST,10,10.8,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30637$nfl.g.2142279,Isaac,Whitney,nfl.p.30637$nfl.g.2142279 - Isaac Whitney,WR,HOU,BUF,BUF@HOU,4:35PM EST,10,0.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.t.2$nfl.g.2142279,Buffalo,Bills,nfl.t.2$nfl.g.2142279 - Buffalo Bills,DEF,BUF,HOU,BUF@HOU,4:35PM EST,16,8.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.t.34$nfl.g.2142279,Houston,Texans,nfl.t.34$nfl.g.2142279 - Houston Texans,DEF,HOU,BUF,BUF@HOU,4:35PM EST,12,5.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.8266$nfl.g.2142281,Marshawn,Lynch,nfl.p.8266$nfl.g.2142281 - Marshawn Lynch,RB,SEA,PHI,SEA@PHI,4:40PM EST,15,9.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.25295$nfl.g.2142281,Nick,Bellore,nfl.p.25295$nfl.g.2142281 - Nick Bellore,RB,SEA,PHI,SEA@PHI,4:40PM EST,10,1.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.25785$nfl.g.2142281,Russell,Wilson,nfl.p.25785$nfl.g.2142281 - Russell Wilson,QB,SEA,PHI,SEA@PHI,4:40PM EST,34,20.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.25816$nfl.g.2142281,Robert,Turbin,nfl.p.25816$nfl.g.2142281 - Robert Turbin,RB,SEA,PHI,SEA@PHI,4:40PM EST,10,-0.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26662$nfl.g.2142281,Geno,Smith,nfl.p.26662$nfl.g.2142281 - Geno Smith,QB,SEA,PHI,SEA@PHI,4:40PM EST,20,-2.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26781$nfl.g.2142281,Luke,Willson,nfl.p.26781$nfl.g.2142281 - Luke Willson,TE,SEA,PHI,SEA@PHI,4:40PM EST,10,2.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27074$nfl.g.2142281,Jaron,Brown,nfl.p.27074$nfl.g.2142281 - Jaron Brown,WR,SEA,PHI,SEA@PHI,4:40PM EST,10,4.0,Q," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28221$nfl.g.2142281,Tyler,Ott,nfl.p.28221$nfl.g.2142281 - Tyler Ott,TE,SEA,PHI,SEA@PHI,4:40PM EST,10,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28457$nfl.g.2142281,Tyler,Lockett,nfl.p.28457$nfl.g.2142281 - Tyler Lockett,WR,SEA,PHI,SEA@PHI,4:40PM EST,24,12.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30339$nfl.g.2142281,David,Moore,nfl.p.30339$nfl.g.2142281 - David Moore,WR,SEA,PHI,SEA@PHI,4:40PM EST,10,3.9," "," "
